,timestamps,emg_signal
6033,1693453527.1789536,506
6034,1693453527.1944888,506
6035,1693453527.209342,507
6036,1693453527.2278566,507
6037,1693453527.2278566,507
6038,1693453527.2436397,507
6039,1693453527.260593,507
6040,1693453527.2762127,507
6041,1693453527.2946188,508
6042,1693453527.3117094,508
6043,1693453527.3117094,508
6044,1693453527.325747,507
6045,1693453527.3442852,507
6046,1693453527.363919,507
6047,1693453527.380999,507
6048,1693453527.3839078,507
6049,1693453527.40375,508
