,timestamps,emg_signal
4851,1693453510.9084415,525
4852,1693453510.9242585,524
4853,1693453510.94108,525
4854,1693453510.956803,524
4855,1693453510.973019,524
4856,1693453510.9851282,523
4857,1693453510.9871984,523
4858,1693453511.0073528,523
4859,1693453511.0231583,524
4860,1693453511.0387406,524
4861,1693453511.0543697,522
4862,1693453511.0666394,521
4863,1693453511.08353,520
4864,1693453511.0957768,517
4865,1693453511.1084292,516
4866,1693453511.123127,515
4867,1693453511.128714,514
