,timestamps,emg_signal
2210,1693453474.5645385,545
2211,1693453474.5645385,545
2212,1693453474.5815346,546
2213,1693453474.5994487,546
2214,1693453474.616574,547
2215,1693453474.616574,547
2216,1693453474.633464,547
2217,1693453474.6513214,546
2218,1693453474.6670418,547
2219,1693453474.684831,546
2220,1693453474.6993728,546
2221,1693453474.711861,546
2222,1693453474.7289042,546
2223,1693453474.729952,546
2224,1693453474.745202,545
2225,1693453474.7610047,545
2226,1693453474.7766309,545
