,timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp,emg_signal
0,1686017705.84,-5.859,269.531,93.75,18.066,119470.259,328.119650080047
1,1686017705.84,-28.809,84.961,69.824,-6.348,119470.263,321.8070476906915
2,1686017705.84,-69.336,-191.406,-69.824,-46.875,119470.266,320.5804362715627
3,1686017705.85,-65.43,20.508,2.93,-35.156,119470.27,331.8277796886333
4,1686017705.85,-49.316,189.941,87.891,-17.09,119470.274,324.66943817800365
5,1686017705.86,-40.527,-249.023,-95.703,-21.484,119470.278,314.97923118897137
6,1686017705.86,-47.363,-408.203,-134.277,-24.902,119470.282,328.96254226009404
7,1686017705.86,-51.27,-18.066,20.996,-35.156,119470.286,317.83815029781033
8,1686017705.87,-48.828,148.926,79.102,-28.32,119470.29,326.6328072316167
9,1686017705.87,-31.25,-634.766,-289.062,11.23,119470.294,328.64189339369796
10,1686017705.87,-40.039,-920.898,-342.773,2.441,119470.298,320.07858875327884
11,1686017705.88,-49.805,-62.012,61.523,-26.855,119470.302,324.14406823662307
12,1686017705.88,-35.645,27.832,24.902,-8.301,119470.301,316.3609047950384
13,1686017705.88,-28.32,-6.836,25.879,9.766,119470.304,318.55766347743804
14,1686017705.89,-22.949,375.488,183.594,13.184,119470.308,323.68901027016045
15,1686017705.89,-34.668,329.102,98.633,11.719,119470.312,328.3233353860155
16,1686017705.9,-30.762,-36.133,-25.391,25.391,119470.316,323.92267163763984
17,1686017705.9,-6.348,-212.402,-17.09,49.805,119470.32,322.8729062683346
18,1686017705.9,-7.324,-145.996,14.16,45.898,119470.324,319.8475665951966
19,1686017705.91,-20.996,88.379,69.824,27.832,119470.328,330.2027229715577
20,1686017705.91,-16.113,-375.977,-198.73,35.156,119470.332,323.26044306513836
21,1686017705.91,0.0,-860.84,-368.652,66.895,119470.336,323.541308237084
22,1686017705.92,7.324,34.668,100.586,57.129,119470.34,322.2104007940552
23,1686017705.92,0.977,288.574,95.215,37.598,119470.344,320.9877522246561
24,1686017705.92,-6.348,-70.312,-42.969,35.645,119470.348,329.0384712405051
25,1686017705.93,-5.371,32.227,74.219,38.574,119470.351,321.21506336511635
26,1686017705.93,-0.977,330.566,153.32,42.969,119470.355,324.68100352291265
27,1686017705.94,0.977,274.414,67.871,31.738,119470.359,330.5974388448108
28,1686017705.94,-4.395,-52.734,-32.715,22.461,119470.363,327.92496697358996
29,1686017705.94,-4.883,-203.613,-13.184,32.227,119470.367,329.1313338551484
30,1686017705.95,2.93,-104.492,59.082,38.574,119470.371,326.01844864677827
31,1686017705.95,-1.953,22.461,89.355,30.273,119470.375,327.9427838161336
32,1686017705.96,-10.254,-642.578,-295.898,14.648,119470.379,328.9714161482883
33,1686017705.96,-10.254,-864.258,-301.27,13.184,119470.383,327.1750123837148
34,1686017705.96,-14.648,53.711,169.434,26.367,119470.387,320.23854408909995
35,1686017705.97,-20.508,134.277,54.199,19.531,119470.391,325.94561389198367
36,1686017705.97,-23.926,-229.98,-123.535,10.254,119470.391,321.38119117928795
37,1686017705.97,-24.414,109.375,87.402,9.766,119470.395,326.9901382707997
38,1686017705.98,-7.324,403.809,196.289,18.555,119470.399,323.3470045788311
39,1686017705.98,0.0,75.684,7.812,18.066,119470.402,324.81777385518205
40,1686017705.98,-12.695,-215.82,-107.91,-20.508,119470.406,324.83179232357907
41,1686017705.99,-15.137,-119.629,-9.277,-23.438,119470.41,331.95728246346135
42,1686017705.99,-4.395,-94.727,31.738,0.0,119470.414,326.765328458122
43,1686017706.0,-1.953,-358.398,-131.836,13.672,119470.418,320.25266266003695
44,1686017706.0,-8.301,-915.527,-366.699,9.277,119470.422,320.2962964525839
45,1686017706.0,-23.926,-376.465,-21.973,-17.09,119470.426,320.7608827085901
46,1686017706.01,-32.227,-12.207,75.195,-11.719,119470.43,320.0817422441625
47,1686017706.01,-29.785,-282.227,-45.41,-1.953,119470.434,329.63995511328926
48,1686017706.01,-39.062,-21.973,79.59,-23.438,119470.435,318.3814183840137
49,1686017706.02,-49.805,361.816,164.062,-46.875,119470.439,321.3340681848526
50,1686017706.02,-40.527,145.508,21.484,-37.598,119470.443,330.9985085865919
51,1686017706.03,-29.297,17.09,51.27,-16.113,119470.447,320.9197776495524
52,1686017706.03,-23.926,234.863,140.625,-10.254,119470.451,315.1593943565232
53,1686017706.03,-27.344,96.191,38.086,-18.555,119470.455,324.6953631007442
54,1686017706.04,-34.668,-238.77,-123.535,-28.809,119470.459,322.5795975982198
55,1686017706.04,-35.645,-647.461,-239.746,-8.301,119470.463,319.6169234236677
56,1686017706.04,-39.551,-192.871,67.871,0.0,119470.467,321.03331673835714
57,1686017706.05,-37.598,245.117,148.926,-22.461,119470.471,317.66597385195865
58,1686017706.05,-46.387,-274.902,-144.043,-42.969,119470.475,317.96363423070653
59,1686017706.06,-50.293,-482.422,-124.512,-28.32,119470.478,319.0387418233156
60,1686017706.06,-30.762,-126.953,79.59,-13.184,119470.484,323.15195753640563
61,1686017706.06,-22.461,278.809,173.828,-7.324,119470.488,312.5417472976411
62,1686017706.07,-35.645,-62.012,-84.473,-12.207,119470.491,315.11758504792823
63,1686017706.07,-34.18,-366.211,-191.895,-11.719,119470.495,324.29753240978016
64,1686017706.08,-21.484,191.895,136.23,-3.906,119470.499,320.12217713534875
65,1686017706.08,-16.113,225.586,113.281,-9.766,119470.503,316.38964003455277
66,1686017706.08,-20.02,-440.43,-188.477,-19.531,119470.507,323.16126125279885
67,1686017706.09,-31.738,-691.895,-234.863,-18.066,119470.511,323.5456936543697
68,1686017706.09,-24.414,182.129,185.547,-9.766,119470.515,321.04178692308216
69,1686017706.1,-13.184,413.574,158.203,0.977,119470.519,320.8877004386564
70,1686017706.1,-27.832,71.289,-8.789,-14.16,119470.523,330.2700169026298
71,1686017706.1,-43.457,72.754,28.32,-26.855,119470.527,321.6671239715658
72,1686017706.1,-33.203,326.172,148.438,-5.371,119470.54,326.7003659398788
73,1686017706.11,-13.184,340.332,102.051,9.277,119470.544,309.48323346633254
74,1686017706.11,-26.855,-6.836,-20.02,-13.672,119470.548,316.7404509950793
75,1686017706.12,-41.992,-220.215,-102.539,-32.715,119470.552,317.6337486927337
76,1686017706.12,-41.992,-32.227,-33.691,-15.625,119470.556,321.8337234279192
77,1686017706.12,-35.645,36.621,76.66,-1.465,119470.56,316.49688150761943
78,1686017706.13,-29.297,-656.738,-278.809,-10.742,119470.564,320.8995612822253
79,1686017706.13,-49.316,-760.742,-299.805,-32.715,119470.567,319.4188425322612
80,1686017706.14,-48.34,132.324,164.062,-34.18,119470.571,315.81086848581054
81,1686017706.14,-29.785,74.707,60.547,-16.602,119470.575,312.9502854043572
82,1686017706.14,-38.574,-366.211,-42.48,-20.02,119470.579,323.2692212484456
83,1686017706.15,-43.457,-18.555,84.473,-41.992,119470.583,330.0578952736533
84,1686017706.16,-38.086,269.043,109.375,-44.434,119470.6,332.0463443732631
85,1686017706.17,-23.926,46.387,42.48,-23.926,119470.604,312.5381166164184
86,1686017706.17,-14.648,43.457,25.391,-22.949,119470.607,324.06698408343965
87,1686017706.18,-27.832,316.406,124.512,-46.387,119470.611,321.39911346142276
88,1686017706.18,-44.922,242.188,50.293,-54.688,119470.615,320.5432977398343
89,1686017706.18,-40.527,-230.469,-75.195,-34.18,119470.619,325.24618556561813
90,1686017706.19,-22.461,-376.953,-40.039,-18.066,119470.623,319.8644679016171
91,1686017706.19,-25.391,-114.746,48.828,-27.832,119470.627,328.38476443955943
92,1686017706.2,-35.156,148.438,114.746,-46.387,119470.631,327.85968590527335
93,1686017706.2,-39.062,-419.434,-206.543,-35.645,119470.635,317.1632738751378
94,1686017706.2,-30.762,-723.633,-247.559,-16.113,119470.639,317.3153533551445
95,1686017706.21,-25.879,193.848,178.223,-20.996,119470.643,316.8312205703648
96,1686017706.21,-31.738,243.652,38.574,-29.785,119470.631,308.855772154085
97,1686017706.21,-28.809,-68.359,-38.086,-23.438,119470.634,316.63590825222724
98,1686017706.22,-15.625,105.469,88.867,0.0,119470.638,317.04074938201086
99,1686017706.22,-20.996,325.684,124.023,1.953,119470.642,312.59277028771965
100,1686017706.23,-28.809,202.637,24.414,-22.461,119470.646,312.02676849379935
101,1686017706.23,-27.344,-290.039,-182.617,-31.25,119470.65,321.10080302213663
102,1686017706.23,-17.09,-208.984,-41.504,-6.836,119470.654,321.77046107000166
103,1686017706.24,-12.695,239.258,146.973,-0.977,119470.658,323.76926811628556
104,1686017706.24,-21.973,11.719,-29.297,-20.508,119470.662,320.8447886354635
105,1686017706.24,-29.297,-730.469,-333.496,-24.902,119470.666,321.39204596875516
106,1686017706.25,-33.691,-462.891,-87.402,-15.625,119470.67,320.804745936936
107,1686017706.25,-33.203,403.32,230.469,-10.742,119470.673,313.7153563381157
108,1686017706.26,-38.086,104.492,-17.09,-28.32,119470.676,322.60007645440095
109,1686017706.26,-38.574,-810.547,-382.812,-33.203,119470.68,328.0156255550862
110,1686017706.26,-41.504,-424.316,-46.387,-30.273,119470.684,318.80260548134413
111,1686017706.27,-37.109,390.625,237.793,-34.668,119470.688,317.94877083428827
112,1686017706.27,-29.785,154.785,37.109,-37.598,119470.691,313.6312261542979
113,1686017706.28,-34.668,-224.609,-143.066,-46.875,119470.695,318.0614398532348
114,1686017706.28,-43.945,-256.348,-105.469,-41.504,119470.699,314.5442173570288
115,1686017706.28,-34.18,116.211,118.652,-10.742,119470.703,320.58970969357665
116,1686017706.29,-24.414,-235.352,-72.266,4.883,119470.707,319.528428435767
117,1686017706.29,-41.992,-672.852,-229.004,-17.578,119470.711,319.42738893120764
118,1686017706.29,-38.574,-84.961,41.992,-29.297,119470.715,320.3447958932502
119,1686017706.3,-32.715,-42.48,41.016,-5.371,119470.719,316.8298631359911
120,1686017706.3,-30.762,-225.098,-21.484,15.625,119470.72,321.8928480997575
121,1686017706.3,-33.203,-24.902,44.434,5.859,119470.724,316.2567290013238
122,1686017706.31,-44.434,274.902,115.723,-7.324,119470.728,320.70628169984445
123,1686017706.31,-40.039,137.695,35.645,-4.883,119470.732,324.54054417418183
124,1686017706.32,-24.414,60.547,48.34,0.977,119470.736,319.763899442223
125,1686017706.32,-31.738,-83.984,3.418,-4.395,119470.74,313.1864530762938
126,1686017706.32,-54.199,-75.684,17.578,-26.367,119470.744,321.17390212814155
127,1686017706.33,-57.617,61.523,59.082,-31.25,119470.748,314.66130225971233
128,1686017706.33,-43.457,-526.855,-158.691,-6.836,119470.751,327.326508551453
129,1686017706.33,-40.527,-584.961,-83.008,-3.906,119470.755,319.706905235999
130,1686017706.34,-37.109,81.543,119.141,-31.738,119470.759,315.31798529082914
131,1686017706.34,-32.227,-16.602,-30.273,-37.598,119470.763,316.5029750177928
132,1686017706.36,-41.992,-447.754,-117.188,-20.996,119470.784,323.42454069384115
133,1686017706.36,-46.387,-171.875,65.43,-18.555,119470.788,316.75877779814584
134,1686017706.37,-54.199,210.938,108.398,-44.922,119470.792,316.4412242527728
135,1686017706.37,-57.129,-163.574,-107.91,-57.129,119470.796,314.99552025036365
136,1686017706.38,-40.039,-397.949,-155.762,-39.551,119470.8,310.58830090926375
137,1686017706.38,-31.738,-59.082,81.055,-25.391,119470.804,315.81881662756217
138,1686017706.38,-41.992,-29.785,80.566,-39.062,119470.808,312.96594155884515
139,1686017706.39,-48.34,-460.938,-183.594,-49.316,119470.812,320.53736108155573
140,1686017706.39,-49.316,83.008,58.594,-28.809,119470.811,316.8161917605386
141,1686017706.39,-43.457,-637.695,-206.055,-26.367,119470.816,311.3220478147001
142,1686017706.39,-37.598,378.418,174.316,-4.883,119470.815,317.4289869154476
143,1686017706.4,-32.227,300.293,212.891,0.0,119470.819,317.1386377093652
144,1686017706.4,-31.738,356.445,104.492,-4.883,119470.819,317.5227834142946
145,1686017706.4,-39.062,449.219,138.184,0.488,119470.823,319.827835376726
146,1686017706.4,-38.086,-46.387,-39.551,-30.273,119470.822,313.9411919355025
147,1686017706.4,-55.176,39.551,-20.508,-25.879,119470.827,324.33321980500943
148,1686017706.4,-48.828,-205.078,-39.062,-33.691,119470.826,311.3816643899032
149,1686017706.41,-34.18,-90.82,46.387,-21.973,119470.83,327.6893873904178
150,1686017706.41,-21.484,-95.703,29.297,-11.719,119470.834,315.27112438430544
151,1686017706.42,-19.043,-110.84,-20.996,-8.789,119470.838,314.5770189382312
152,1686017706.42,-25.879,35.645,38.574,-27.344,119470.842,321.1098058958858
