,timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp,emg_signal
0,1686362472.457,-43.457,-9.766,1.465,41.016,1549.396,350
1,1686362472.461,-75.684,-188.477,-60.059,8.789,1549.4,350
2,1686362472.465,-61.523,-558.105,-21.484,48.828,1549.403,350
3,1686362472.469,-27.832,99.609,77.148,57.617,1549.407,350
4,1686362472.473,-7.812,550.293,1.465,5.859,1549.411,350
5,1686362472.477,-23.438,-290.039,-67.871,-0.977,1549.415,350
6,1686362472.48,-19.043,-409.18,-11.719,55.176,1549.419,353
7,1686362472.484,12.695,381.836,34.18,152.832,1549.423,353
8,1686362472.488,-1.465,312.988,-29.785,166.504,1549.427,353
9,1686362472.492,-32.227,-185.059,-24.902,82.52,1549.431,357
10,1686362472.496,-31.25,-107.422,22.949,15.625,1549.435,357
11,1686362472.5,-20.02,202.148,13.184,-24.902,1549.439,357
12,1686362472.505,-22.949,106.934,-8.789,-43.457,1549.412,357
13,1686362472.509,-36.621,-125.0,-9.277,-65.918,1549.415,357
14,1686362472.513,-30.762,-241.699,-23.438,-68.848,1549.419,357
15,1686362472.517,-11.719,-157.227,-0.977,-46.875,1549.423,357
16,1686362472.521,-0.488,137.207,1.465,-31.738,1549.427,355
17,1686362472.525,-26.367,-545.41,-61.035,-41.016,1549.431,355
18,1686362472.528,-69.824,-568.848,17.09,-63.477,1549.435,355
19,1686362472.532,-78.613,381.348,45.41,-72.266,1549.439,351
20,1686362472.536,-78.613,161.621,-19.531,-50.781,1549.443,351
21,1686362472.54,-77.148,-113.77,-15.137,-62.012,1549.447,351
22,1686362472.544,-78.125,47.363,0.0,-88.379,1549.451,351
23,1686362472.548,-73.73,-110.84,-5.371,-38.086,1549.454,350
24,1686362472.561,-53.711,-333.008,-17.09,-1.953,1549.457,352
25,1686362472.565,-44.922,-152.832,-14.648,-0.488,1549.461,352
26,1686362472.569,-55.176,132.812,-0.977,-1.953,1549.465,352
27,1686362472.573,-47.852,154.785,-11.719,11.23,1549.469,356
28,1686362472.577,-27.832,-248.047,-43.945,58.594,1549.473,356
29,1686362472.581,-20.508,-695.312,-18.555,83.496,1549.477,356
30,1686362472.584,-29.785,-218.262,42.969,50.293,1549.481,356
31,1686362472.588,-39.551,288.574,13.672,10.254,1549.485,356
32,1686362472.592,-22.461,-176.27,-37.598,51.27,1549.489,356
33,1686362472.596,-7.324,-475.098,1.465,81.055,1549.492,356
34,1686362472.6,-21.484,355.957,47.852,8.789,1549.496,356
35,1686362472.604,-32.227,290.527,-35.645,-51.27,1549.5,353
36,1686362472.606,-25.879,-86.914,-23.926,-28.809,1549.502,353
37,1686362472.61,-11.23,109.375,10.254,21.973,1549.506,353
38,1686362472.614,-10.742,208.496,-14.648,35.156,1549.51,353
39,1686362472.618,-29.297,-28.809,-33.691,41.016,1549.514,351
40,1686362472.622,-42.48,-227.051,-30.762,86.914,1549.518,351
41,1686362472.626,-44.434,-210.449,-19.531,134.277,1549.522,351
42,1686362472.629,-49.805,28.809,-19.043,121.582,1549.526,351
43,1686362472.633,-69.824,130.371,-37.109,50.781,1549.53,351
44,1686362472.637,-79.102,-661.621,-44.434,25.879,1549.534,351
45,1686362472.641,-54.199,-425.293,27.344,30.762,1549.537,351
46,1686362472.645,-37.109,658.691,30.273,-10.254,1549.541,355
47,1686362472.649,-49.316,125.488,-65.43,-77.637,1549.545,355
48,1686362472.651,-51.27,-286.133,-22.949,-98.633,1549.547,355
49,1686362472.655,-49.316,280.762,26.855,-47.852,1549.551,358
50,1686362472.659,-37.109,449.707,-19.531,-5.859,1549.555,358
51,1686362472.663,-20.02,34.668,-39.062,-12.695,1549.559,358
52,1686362472.667,-25.391,-177.246,-39.062,-38.086,1549.563,358
53,1686362472.671,-32.227,-82.52,-35.156,-44.922,1549.567,358
54,1686362472.674,-14.648,50.781,-18.066,-5.859,1549.571,357
55,1686362472.678,-0.488,-169.434,-43.457,3.906,1549.575,357
56,1686362472.682,-4.883,-303.711,-15.137,8.301,1549.579,357
57,1686362472.686,-5.371,398.438,20.02,83.984,1549.583,353
58,1686362472.69,-20.996,348.633,-43.945,142.578,1549.586,353
59,1686362472.694,-29.297,-94.238,-9.277,123.535,1549.59,353
60,1686362472.698,-30.762,109.375,24.902,46.387,1549.593,353
61,1686362472.702,-38.574,428.711,-29.785,-18.555,1549.597,352
62,1686362472.706,-18.555,218.262,-45.41,41.016,1549.6,352
63,1686362472.71,3.906,140.137,-17.578,111.328,1549.604,352
64,1686362472.714,-19.531,206.543,-40.527,97.656,1549.608,354
65,1686362472.718,-33.691,0.977,-58.594,111.816,1549.612,354
66,1686362472.721,-33.203,34.18,-38.574,136.719,1549.616,354
67,1686362472.725,-26.855,-160.645,-15.625,125.977,1549.62,358
68,1686362472.729,-19.043,50.781,23.438,75.684,1549.624,358
69,1686362472.733,-29.297,580.566,-14.648,31.25,1549.628,358
70,1686362472.737,-10.254,325.684,-49.316,52.246,1549.632,358
71,1686362472.741,17.578,64.941,-56.641,115.723,1549.636,360
72,1686362472.742,-5.859,147.461,-40.527,112.793,1549.641,360
73,1686362472.746,-24.902,359.863,-15.137,41.016,1549.645,360
74,1686362472.75,-32.715,163.574,-65.43,-12.207,1549.648,360
75,1686362472.754,-30.762,-273.438,-36.621,2.93,1549.652,358
76,1686362472.758,-24.414,305.176,27.832,26.367,1549.656,358
77,1686362472.762,-52.734,500.0,-48.828,15.625,1549.66,358
78,1686362472.765,-56.641,-69.336,-61.523,41.016,1549.664,358
79,1686362472.769,-35.156,-77.637,-8.789,78.125,1549.668,354
80,1686362472.773,-30.273,717.285,25.391,83.984,1549.672,354
81,1686362472.777,-47.363,669.922,-59.57,61.523,1549.676,354
82,1686362472.781,-67.871,174.316,-57.617,30.762,1549.68,354
83,1686362472.785,-53.223,275.391,-3.418,98.633,1549.684,352
84,1686362472.786,-11.719,514.16,-7.812,159.668,1549.696,352
85,1686362472.79,-13.672,384.766,-41.504,94.238,1549.7,352
86,1686362472.794,-38.574,115.723,-51.27,14.16,1549.704,352
87,1686362472.798,-34.668,60.059,-20.996,11.719,1549.708,355
88,1686362472.802,-19.043,225.586,-28.32,27.344,1549.712,355
89,1686362472.806,-15.625,308.105,-54.199,-11.719,1549.716,355
90,1686362472.809,-38.574,-388.672,-69.336,-66.895,1549.72,358
91,1686362472.813,-50.781,-321.777,-14.16,-43.945,1549.723,358
92,1686362472.817,-23.438,755.371,24.414,19.043,1549.727,358
93,1686362472.821,0.977,611.328,-39.551,38.086,1549.731,358
94,1686362472.825,-7.324,291.016,-55.176,25.879,1549.735,358
95,1686362472.829,-30.273,162.109,-41.016,24.414,1549.739,358
96,1686362472.831,-40.527,266.113,-13.184,33.691,1549.744,358
97,1686362472.835,-47.363,291.016,-55.176,21.973,1549.748,358
98,1686362472.839,-60.547,-42.48,-58.105,-7.812,1549.752,356
99,1686362472.843,-55.176,351.074,12.695,-8.301,1549.756,356
100,1686362472.847,-25.879,509.766,-21.973,21.973,1549.759,356
101,1686362472.851,-3.906,-55.176,-58.594,50.781,1549.763,352
102,1686362472.854,-9.277,-274.902,-41.992,38.086,1549.767,352
103,1686362472.858,-35.645,331.543,-0.977,4.883,1549.771,352
104,1686362472.862,-39.062,584.473,-23.926,12.695,1549.775,352
105,1686362472.866,-21.973,-67.383,-61.523,43.945,1549.779,353
106,1686362472.87,-20.996,-136.719,-18.555,25.391,1549.783,353
107,1686362472.874,-34.18,550.781,-5.859,-38.086,1549.787,353
108,1686362472.891,-42.48,338.867,-50.293,-53.711,1549.787,357
109,1686362472.895,-21.973,117.676,-21.973,5.371,1549.791,360
110,1686362472.899,-5.371,258.789,-12.695,41.504,1549.795,360
111,1686362472.903,-4.883,309.082,-47.852,18.555,1549.799,360
112,1686362472.907,-4.395,140.625,-58.105,26.855,1549.803,360
