,timestamps,emg_signal
3897,1694148058.5812335,467
3898,1694148058.5929732,468
3899,1694148058.605605,469
3900,1694148058.6219313,469
3901,1694148058.6342456,469
3902,1694148058.646966,468
3903,1694148058.662737,467
3904,1694148058.675722,465
3905,1694148058.6873524,462
3906,1694148058.7038026,459
3907,1694148058.7165947,457
3908,1694148058.731518,455
3909,1694148058.7449915,453
3910,1694148058.7569523,452
3911,1694148058.7734232,452
3912,1694148058.7856286,451
3913,1694148058.7976234,451
3914,1694148058.8145902,451
3915,1694148058.8265846,452
3916,1694148058.8388352,452
3917,1694148058.855648,452
3918,1694148058.867385,453
3919,1694148058.8801274,453
3920,1694148058.8966718,454
3921,1694148058.908464,455
3922,1694148058.9253335,455
3923,1694148058.9371912,456
3924,1694148058.9494376,457
3925,1694148058.966455,457
3926,1694148058.9787269,457
3927,1694148058.9901152,458
3928,1694148059.006975,458
3929,1694148059.018973,457
3930,1694148059.0311716,457
3931,1694148059.046205,457
3932,1694148059.0601332,457
3933,1694148059.0762615,457
3934,1694148059.0888865,457
3935,1694148059.100694,457
3936,1694148059.1176424,458
3937,1694148059.1300037,458
3938,1694148059.1378255,458
3939,1694148059.1576595,458
3940,1694148059.1710086,458
3941,1694148059.182177,459
3942,1694148059.199642,460
3943,1694148059.2116995,460
3944,1694148059.2241385,461
3945,1694148059.239446,461
3946,1694148059.2530313,461
3947,1694148059.267413,461
3948,1694148059.2804475,461
3949,1694148059.293619,462
3950,1694148059.3102324,462
3951,1694148059.3224928,462
3952,1694148059.3343685,463
3953,1694148059.3506577,464
3954,1694148059.3627925,464
3955,1694148059.3755124,465
3956,1694148059.3916087,466
3957,1694148059.404035,468
3958,1694148059.420619,472
3959,1694148059.432828,477
3960,1694148059.4449687,481
3961,1694148059.462025,486
3962,1694148059.4738245,491
3963,1694148059.4864469,494
3964,1694148059.5021026,497
3965,1694148059.5148814,499
3966,1694148059.5249605,500
3967,1694148059.543515,499
3968,1694148059.5551815,498
3969,1694148059.5718288,496
3970,1694148059.5847,494
3971,1694148059.5975204,490
