,timestamps,emg_signal
10244,1694148145.9399457,488
10245,1694148145.9545236,489
10246,1694148145.9545236,490
10247,1694148145.9705615,491
10248,1694148145.9865546,493
10249,1694148146.004552,494
10250,1694148146.0231547,494
10251,1694148146.0285847,493
10252,1694148146.0463629,491
10253,1694148146.0629733,489
10254,1694148146.0629733,486
10255,1694148146.079173,482
10256,1694148146.1052575,478
10257,1694148146.1052575,474
10258,1694148146.1232822,471
10259,1694148146.1395812,468
10260,1694148146.1552043,465
10261,1694148146.172663,462
10262,1694148146.1885707,461
10263,1694148146.2050045,460
10264,1694148146.2066576,459
10265,1694148146.2224767,459
10266,1694148146.238581,459
10267,1694148146.2572598,459
10268,1694148146.2572598,460
10269,1694148146.2742352,460
10270,1694148146.289855,460
10271,1694148146.3070824,461
10272,1694148146.3241062,462
10273,1694148146.3389175,463
10274,1694148146.3553867,463
10275,1694148146.3585966,465
10276,1694148146.3748915,465
10277,1694148146.3905582,464
10278,1694148146.406562,464
10279,1694148146.406562,464
10280,1694148146.4386091,465
10281,1694148146.4398966,465
10282,1694148146.461347,466
10283,1694148146.4648042,466
10284,1694148146.4898367,466
10285,1694148146.5064657,467
10286,1694148146.5185134,467
10287,1694148146.5294652,468
10288,1694148146.5366485,468
10289,1694148146.5543954,469
10290,1694148146.5721943,469
10291,1694148146.588397,471
10292,1694148146.588397,472
10293,1694148146.6080742,473
10294,1694148146.62648,474
10295,1694148146.6413708,475
10296,1694148146.6576447,476
10297,1694148146.659719,477
10298,1694148146.6777658,477
10299,1694148146.694039,477
10300,1694148146.7085457,478
10301,1694148146.7248976,477
10303,1694148146.7396543,477
10302,1694148146.7396543,477
10304,1694148146.763922,477
10305,1694148146.765966,477
10306,1694148146.793122,478
10307,1694148146.8057446,479
10308,1694148146.821715,479
10309,1694148146.8343534,482
10310,1694148146.8463116,486
10311,1694148146.8625517,490
10312,1694148146.863549,494
10313,1694148146.8793306,498
10314,1694148146.9030976,502
10315,1694148146.9087176,505
10316,1694148146.9260175,507
10317,1694148146.94469,508
10318,1694148146.9483702,510
10319,1694148146.964185,510
10320,1694148146.9767137,510
10321,1694148146.9937077,509
10322,1694148147.0148592,507
10323,1694148147.026728,505
10324,1694148147.043076,502
10325,1694148147.0532677,499
10326,1694148147.0679815,497
10327,1694148147.0784822,493
10328,1694148147.0949247,489
10329,1694148147.1086504,484
10330,1694148147.1101844,478
