,timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp,emg_signal
0,1685400530.1,-36.133,280.762,99.609,-16.113,4731.002,311.3957673756082
1,1685400530.11,-20.508,-21.973,-7.812,-0.977,4731.006,306.85975154336836
2,1685400530.11,-10.254,169.922,134.766,6.836,4731.01,306.0387938670702
3,1685400530.12,-9.277,469.727,225.586,1.953,4731.014,311.21496180389784
4,1685400530.12,-17.578,335.449,120.605,-5.371,4731.018,308.7084817447509
5,1685400530.12,-20.02,-264.16,-98.633,-4.883,4731.022,309.1459888727718
6,1685400530.13,1.953,-303.711,-32.227,0.488,4731.026,310.0592516452347
7,1685400530.13,12.695,281.738,193.359,-1.953,4731.029,316.15137586585996
8,1685400530.14,-10.254,302.734,110.352,-12.207,4731.033,309.4495788436887
9,1685400530.14,-30.273,-469.238,-247.559,-20.02,4731.037,311.89361948810136
10,1685400530.14,-27.832,-444.336,-56.152,-17.578,4731.041,312.6120205736332
11,1685400530.15,-20.508,159.668,208.496,-22.949,4731.045,308.426818353576
12,1685400530.15,-33.203,144.531,55.176,-31.25,4731.048,309.20159361719817
13,1685400530.16,-41.504,-724.609,-321.777,-21.484,4731.052,312.336808627756
14,1685400530.16,-37.109,-457.031,-97.168,-17.09,4731.056,306.285333989474
15,1685400530.16,-22.949,370.117,212.891,-12.695,4731.06,306.9348489750936
16,1685400530.17,-23.438,225.098,69.336,-21.973,4731.064,302.04642366315187
17,1685400530.17,-34.18,-252.93,-107.91,-41.992,4731.068,307.74804369694084
18,1685400530.18,-23.926,-236.328,-20.996,-30.762,4731.072,307.71773168577045
19,1685400530.18,-3.906,224.121,162.598,-19.531,4731.076,302.91064969388106
20,1685400530.18,-2.441,83.496,30.273,-24.902,4731.079,303.5661273209991
21,1685400530.19,-9.277,-637.207,-198.242,-23.438,4731.083,306.4223974903788
22,1685400530.19,-12.207,-135.254,61.523,-19.043,4731.087,305.71285700343446
23,1685400530.19,-5.371,409.668,203.125,-3.418,4731.091,313.70104493100234
24,1685400530.21,6.836,53.223,64.941,0.488,4731.107,314.3280645618536
25,1685400530.21,-2.441,-213.379,11.23,-19.531,4731.111,303.80138637197064
26,1685400530.22,-14.648,83.496,89.355,-27.344,4731.115,308.419493383624
27,1685400530.22,-3.906,290.039,129.395,-11.719,4731.119,313.8250444691718
28,1685400530.23,18.066,-54.688,-23.926,1.953,4731.123,310.74570092711826
29,1685400530.23,9.766,-340.82,-89.844,-6.348,4731.127,309.4346827304521
30,1685400530.23,-9.766,-203.125,-20.508,-8.789,4731.131,309.870433840327
31,1685400530.24,-3.906,126.953,98.633,2.93,4731.135,306.2493782275428
32,1685400530.24,24.414,-402.832,-136.23,11.23,4731.138,306.20161470367674
33,1685400530.24,22.949,-593.75,-103.027,2.93,4731.142,307.6578324394342
34,1685400530.25,-6.836,150.391,124.512,-18.066,4731.146,312.6434718594741
35,1685400530.25,-19.531,202.637,82.031,-18.066,4731.15,311.25408786999355
36,1685400530.26,-6.836,-56.152,47.852,-6.836,4731.152,306.4475776721641
37,1685400530.26,-12.695,-54.199,42.48,-20.508,4731.156,305.74622694421595
38,1685400530.26,-39.551,246.582,151.367,-41.992,4731.159,309.50457501049084
39,1685400530.27,-46.875,70.801,34.668,-34.668,4731.163,308.3687035941589
40,1685400530.27,-34.668,-769.043,-270.02,-23.438,4731.167,311.08745442983593
41,1685400530.28,-25.879,-527.832,-37.598,-27.832,4731.171,316.69536597140666
42,1685400530.28,-32.227,118.652,143.066,-34.18,4731.175,310.6630077833699
43,1685400530.28,-45.898,7.812,-30.273,-39.551,4731.179,313.29323525341096
