,timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp,emg_signal
0,1686362252.345,39.551,127.93,-7.812,-261.23,1329.242,344
1,1686362252.349,49.805,171.875,-43.457,-208.984,1329.246,344
2,1686362252.353,16.113,-133.789,-83.008,-182.129,1329.249,344
3,1686362252.357,-4.395,-373.535,-6.348,-180.664,1329.253,344
4,1686362252.361,17.578,34.18,-4.883,-176.27,1329.257,344
5,1686362252.365,38.086,133.789,-49.805,-168.457,1329.261,344
6,1686362252.368,16.113,-98.633,-63.965,-210.449,1329.265,344
7,1686362252.372,-23.438,-616.211,-62.988,-218.75,1329.269,345
8,1686362252.376,-9.766,-121.094,33.691,-163.574,1329.273,345
9,1686362252.38,30.273,660.156,-19.531,-107.422,1329.277,345
10,1686362252.384,13.184,119.141,-47.852,-100.586,1329.281,347
11,1686362252.388,-11.719,-71.289,-26.367,-118.164,1329.285,347
12,1686362252.392,-1.465,159.668,-27.344,-108.398,1329.289,347
13,1686362252.396,24.414,151.855,-44.434,-83.984,1329.293,347
14,1686362252.4,31.25,-108.398,-34.668,-74.707,1329.297,347
15,1686362252.404,-6.836,-117.676,0.488,-76.172,1329.301,347
16,1686362252.408,-10.254,55.664,-41.992,-65.43,1329.305,347
17,1686362252.412,27.832,-27.832,-62.012,-62.5,1329.309,346
18,1686362252.415,25.879,-493.652,-55.664,-91.309,1329.312,346
19,1686362252.419,4.883,-389.648,-29.297,-156.25,1329.316,346
20,1686362252.423,5.371,193.848,-37.598,-181.641,1329.32,344
21,1686362252.427,21.484,25.879,-44.434,-152.344,1329.324,344
22,1686362252.431,37.598,-94.238,-15.137,-149.414,1329.328,344
23,1686362252.435,29.785,117.188,-14.16,-189.941,1329.332,344
24,1686362252.436,6.348,226.074,-39.551,-167.48,1329.346,344
25,1686362252.44,15.137,5.371,-50.781,-65.43,1329.35,345
26,1686362252.444,42.969,-164.551,-28.809,-24.414,1329.354,345
27,1686362252.448,57.617,1.953,-12.207,-72.266,1329.358,345
28,1686362252.452,48.828,132.324,-39.551,-132.812,1329.361,347
29,1686362252.456,50.293,-123.047,-59.57,-176.27,1329.365,347
30,1686362252.459,76.66,-701.66,-77.637,-222.656,1329.369,347
31,1686362252.463,80.566,-238.281,-20.508,-270.996,1329.373,349
32,1686362252.467,56.641,604.98,-10.254,-322.266,1329.377,349
33,1686362252.471,46.875,115.723,-55.176,-298.34,1329.381,349
34,1686362252.475,57.129,-29.785,-43.457,-214.844,1329.385,349
35,1686362252.479,68.848,66.406,-47.852,-175.781,1329.389,348
36,1686362252.484,62.5,107.91,-57.129,-180.664,1329.391,348
37,1686362252.488,60.059,-219.727,-52.734,-178.711,1329.395,348
38,1686362252.492,75.684,-298.34,-28.32,-145.508,1329.399,347
39,1686362252.496,88.379,274.902,-31.25,-128.418,1329.403,347
40,1686362252.5,78.125,182.617,-61.523,-137.207,1329.406,347
41,1686362252.504,58.105,-321.777,-63.477,-123.535,1329.41,345
42,1686362252.507,49.316,-228.516,-13.184,-79.59,1329.414,345
43,1686362252.511,67.383,295.898,-20.996,-22.949,1329.418,345
44,1686362252.515,60.059,103.027,-57.617,-13.672,1329.422,345
45,1686362252.519,15.137,-484.375,-36.621,-21.484,1329.426,345
46,1686362252.523,-5.859,-198.242,11.23,10.254,1329.43,347
47,1686362252.527,6.836,402.344,-30.273,54.199,1329.434,347
48,1686362252.541,12.695,142.578,-61.035,61.523,1329.438,349
49,1686362252.545,5.371,-145.508,-47.363,13.672,1329.442,349
50,1686362252.549,5.859,-179.199,-49.805,6.836,1329.446,351
51,1686362252.553,8.301,-133.301,-32.715,28.32,1329.45,351
52,1686362252.557,11.719,59.082,-35.645,-32.715,1329.454,351
53,1686362252.561,0.0,-589.844,-90.332,-124.023,1329.458,351
54,1686362252.564,-20.508,-448.73,-21.973,-131.348,1329.462,351
55,1686362252.568,-10.742,586.914,10.742,-83.984,1329.466,351
56,1686362252.572,23.438,168.457,-94.238,-47.363,1329.47,351
57,1686362252.576,23.438,-233.398,-82.031,-48.34,1329.474,349
58,1686362252.58,2.441,178.223,-17.09,-35.645,1329.477,349
59,1686362252.584,14.648,219.238,-58.594,11.719,1329.481,349
60,1686362252.585,38.086,-26.367,-25.879,21.973,1329.482,349
61,1686362252.589,38.574,18.555,-8.789,-17.09,1329.486,349
62,1686362252.593,17.578,144.531,-35.645,-74.219,1329.49,349
63,1686362252.597,15.137,25.879,-46.875,-101.074,1329.494,349
64,1686362252.601,44.434,-249.512,-35.645,-92.285,1329.498,349
65,1686362252.605,61.523,-234.863,-5.859,-88.379,1329.502,350
66,1686362252.608,48.828,-28.32,-20.02,-143.066,1329.506,350
67,1686362252.612,25.879,152.344,-38.086,-176.758,1329.51,350
68,1686362252.616,23.438,-452.637,-88.867,-138.672,1329.514,351
