,timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp,emg_signal
0,1686621059.99,23.438,166.016,25.879,5.859,437.886,369.20692270957346
1,1686621059.99,13.184,-112.793,57.617,3.906,437.89,361.12836276046886
2,1686621059.99,-70.312,33.203,26.367,-76.66,437.894,362.31796765074006
3,1686621060.0,-78.125,157.227,29.785,-92.285,437.898,374.444004988275
4,1686621060.0,-3.418,72.754,23.926,-16.113,437.902,369.9683378992556
5,1686621060.01,17.09,-114.258,12.695,6.348,437.906,374.4876774791662
6,1686621060.01,-52.734,-93.75,57.617,-67.871,437.91,380.43704068863224
7,1686621060.01,-99.121,101.562,33.691,-94.727,437.913,368.5576092861515
8,1686621060.02,-31.25,-282.715,-12.207,-12.695,437.917,373.0066495751496
9,1686621060.02,26.367,-348.633,99.121,26.855,437.921,367.943592239792
10,1686621060.02,-33.691,246.094,40.039,-45.41,437.925,371.95227112090964
11,1686621060.03,-101.074,-63.477,-31.738,-101.562,437.929,364.2369048597025
12,1686621060.03,-101.074,-63.477,-31.738,-101.562,437.929,361.4522405281218
13,1686621060.03,-55.664,-420.41,32.227,-48.34,437.927,359.9120149111436
14,1686621060.03,12.695,-12.695,78.613,11.719,437.93,365.70896649499986
15,1686621060.04,-25.391,433.105,22.949,-24.414,437.934,365.0296356999881
16,1686621060.04,-104.492,136.23,-16.113,-94.727,437.938,367.555078075543
17,1686621060.05,-70.312,-552.246,59.082,-67.383,437.942,371.43091945061934
18,1686621060.05,25.391,-274.902,77.148,19.531,437.946,362.9929460064499
19,1686621060.05,19.531,64.453,20.508,17.09,437.95,366.7857993337445
20,1686621060.06,-63.965,-232.91,-5.859,-61.035,437.954,366.18643401333
21,1686621060.06,-78.125,-893.555,22.949,-70.312,437.958,369.3855039644432
22,1686621060.06,11.23,-557.129,142.09,8.789,437.962,370.3958370783367
23,1686621060.07,42.48,401.367,62.5,31.25,437.966,371.93216560093236
24,1686621060.07,-47.363,239.746,-40.527,-49.805,437.969,365.9989144661047
25,1686621060.08,-102.051,6.836,27.344,-89.844,437.973,369.51977597428373
26,1686621060.08,-32.715,322.754,50.293,-27.344,437.976,371.1372693792452
27,1686621060.08,35.645,456.055,0.0,14.648,437.98,364.9748020133828
28,1686621060.09,-15.625,60.059,-20.02,-30.273,437.984,364.7153342966251
29,1686621060.09,-87.891,-158.691,25.879,-85.449,437.988,365.0269586833918
30,1686621060.1,-40.039,-182.617,20.508,-48.828,437.992,365.09359678770954
31,1686621060.1,30.273,5.371,21.973,20.508,437.996,363.91417586974114
32,1686621060.1,-4.395,-252.441,-29.297,0.488,438.0,359.64374656163795
33,1686621060.11,-88.379,-707.031,75.195,-73.242,438.004,368.5277446091048
34,1686621060.11,-75.195,57.617,95.703,-71.289,438.008,361.8490291407043
35,1686621060.12,11.23,452.637,10.254,9.766,438.012,369.1638621613238
36,1686621060.12,9.766,110.84,-2.441,12.695,438.015,352.8324024161999
37,1686621060.12,-74.707,41.016,0.0,-73.242,438.03,369.3341555635674
38,1686621060.12,-97.656,183.594,18.555,-90.82,438.034,366.2934733138749
39,1686621060.13,-14.648,201.172,36.133,-16.113,438.038,360.2487581098963
40,1686621060.13,24.414,134.277,91.797,8.301,438.041,370.5004489193901
41,1686621060.14,-48.34,102.051,18.066,-65.43,438.045,362.88195777232465
42,1686621060.14,-106.445,-260.742,-1.953,-102.051,438.049,367.7926252417839
43,1686621060.14,-42.48,-277.832,43.945,-38.574,438.053,364.24274244785454
44,1686621060.15,21.484,-744.629,-14.648,23.926,438.057,367.57677444623454
45,1686621060.15,-22.461,-980.957,34.18,-17.578,438.061,365.5844462917634
46,1686621060.15,-92.285,-128.418,48.828,-97.656,438.065,374.57066463914316
47,1686621060.16,-59.57,112.305,2.441,-60.547,438.069,364.23127159959114
48,1686621060.16,23.438,192.871,39.062,27.344,438.073,367.2291929381455
49,1686621060.17,1.953,467.285,16.113,0.977,438.075,370.24165539355243
50,1686621060.17,-78.613,305.664,-11.23,-87.891,438.079,363.1824483307701
51,1686621060.17,-77.637,-42.969,17.578,-90.82,438.083,358.3969560140859
52,1686621060.18,11.719,106.934,77.148,-6.348,438.087,372.87190944850096
53,1686621060.18,25.391,402.832,26.855,7.324,438.091,359.69855029010415
54,1686621060.19,-63.477,34.18,-10.742,-67.871,438.095,365.6935150143571
55,1686621060.19,-102.539,-551.758,12.207,-88.379,438.098,368.7960799576405
56,1686621060.19,-20.508,-408.691,66.406,-26.367,438.102,371.3791803188135
57,1686621060.2,28.809,70.801,38.086,3.418,438.106,366.15868705053026
58,1686621060.2,-42.969,159.668,-4.883,-57.617,438.11,365.11391062680286
59,1686621060.2,-112.305,-481.445,-67.383,-108.398,438.114,357.24019622928375
60,1686621060.21,-50.781,-612.793,96.68,-50.293,438.118,364.279131035454
61,1686621060.21,31.25,372.07,91.309,14.648,438.119,368.1469831246878
62,1686621060.21,-17.09,385.742,-27.344,-29.297,438.123,357.02978951177226
63,1686621060.22,-102.051,-129.395,54.199,-104.98,438.127,364.2953295525013
64,1686621060.22,-70.312,122.559,65.43,-83.008,438.131,363.1028545061911
65,1686621060.22,11.719,430.176,21.973,-12.207,438.135,364.95280140746434
66,1686621060.23,-11.23,-52.734,-11.23,-30.762,438.139,372.3782191655276
67,1686621060.23,-106.445,-830.566,-20.508,-98.145,438.143,366.8295163268689
68,1686621060.24,-104.492,-649.414,84.473,-93.75,438.147,370.77608328292956
69,1686621060.24,-4.395,299.316,77.637,-16.113,438.151,365.7748579857023
70,1686621060.24,15.137,343.75,-15.625,9.277,438.155,374.8379447708307
71,1686621060.25,-73.73,-507.812,50.781,-66.895,438.158,361.6182255034615
72,1686621060.25,-102.051,-363.281,77.148,-103.027,438.162,368.86231836434433
73,1686621060.27,-22.949,288.574,41.992,-35.156,438.168,364.0164524856254
74,1686621060.28,26.367,238.281,21.973,7.812,438.172,367.2407664519954
75,1686621060.28,-42.48,-89.844,41.504,-45.41,438.176,367.3621773635304
76,1686621060.28,-109.863,56.641,59.57,-100.098,438.18,364.1947632740642
77,1686621060.29,-62.5,312.012,29.785,-60.547,438.184,362.02938335091744
78,1686621060.29,6.836,15.137,15.137,9.277,438.188,373.084862723619
79,1686621060.3,-17.09,-246.582,59.082,-18.555,438.192,370.52486926872126
80,1686621060.3,-97.168,110.352,48.828,-104.004,438.196,371.8025026904902
81,1686621060.3,-77.148,197.266,42.48,-79.59,438.2,362.22028733959513
82,1686621060.31,7.812,-109.375,-2.441,0.977,438.204,360.01062015013764
83,1686621060.31,4.395,-2.441,37.109,-4.883,438.207,368.82803111347994
84,1686621060.31,-76.172,261.719,29.785,-85.449,438.211,360.32098604157113
85,1686621060.32,-94.238,99.121,10.742,-101.562,438.212,354.9693777211375
86,1686621060.32,-14.648,-167.969,55.176,-25.391,438.216,369.27706131958644
87,1686621060.32,20.02,61.035,53.711,1.953,438.22,360.7448471970657
88,1686621060.33,-48.828,350.098,18.066,-69.336,438.224,356.6017347878392
89,1686621060.33,-101.074,30.762,-17.578,-107.422,438.228,370.14567111195015
90,1686621060.34,-34.668,-602.051,4.883,-20.996,438.232,372.3655604311308
91,1686621060.34,22.949,-424.316,49.316,29.297,438.235,367.48798506229593
92,1686621060.34,-33.691,45.898,36.133,-41.016,438.239,366.8868121246709
93,1686621060.35,-105.469,5.371,-29.785,-102.539,438.243,371.08403637859004
94,1686621060.35,-67.871,-826.66,13.184,-54.688,438.247,355.427400981434
95,1686621060.35,15.625,-544.434,146.484,9.277,438.251,359.0086304743161
96,1686621060.36,-10.742,378.906,44.922,-16.113,438.255,364.80645676578274
97,1686621060.38,-100.586,102.051,-9.277,-94.238,438.272,365.1968732996463
98,1686621060.38,-83.984,-37.598,62.5,-95.703,438.276,363.1570206957591
99,1686621060.38,8.789,367.188,72.266,-23.438,438.28,363.5707843610003
100,1686621060.39,7.324,431.152,29.297,-21.973,438.283,370.28926774380494
101,1686621060.39,-80.078,-39.062,-13.184,-96.68,438.287,361.60746956516454
102,1686621060.4,-108.398,-413.574,29.297,-113.281,438.291,367.0947443807958
103,1686621060.4,-18.555,-118.164,63.477,-33.203,438.295,361.2641668607847
104,1686621060.4,33.691,421.875,38.574,4.395,438.299,367.07576164288923
105,1686621060.4,0.977,126.465,20.508,-17.578,438.301,368.37091308028016
106,1686621060.41,-49.316,-172.363,-50.293,-63.477,438.303,362.1107369122958
107,1686621060.41,-108.398,56.152,39.551,-110.84,438.305,359.79833548971845
108,1686621060.41,-106.934,-699.219,113.281,-116.211,438.307,365.1628695697328
109,1686621060.41,-80.566,293.945,44.922,-85.449,438.309,368.0086661896572
110,1686621060.41,-23.926,173.34,132.812,-53.711,438.311,371.32806817122736
111,1686621060.42,14.16,392.09,35.156,5.859,438.313,365.1093201236021
112,1686621060.42,61.035,515.625,12.207,25.391,438.315,368.14700530016245
113,1686621060.42,-8.789,72.266,41.504,-5.859,438.317,372.9103849559142
114,1686621060.42,-106.934,-302.734,26.855,-86.426,438.321,364.81621750150924
115,1686621060.43,-90.332,-244.629,57.129,-77.148,438.325,365.4044226571914
116,1686621060.43,9.766,-103.027,36.621,12.207,438.329,358.5515555051251
117,1686621060.44,14.648,-536.133,49.805,24.902,438.333,363.4869349678767
118,1686621060.44,-63.477,-114.258,65.918,-46.387,438.336,367.89763851852376
119,1686621060.44,-86.426,314.941,29.785,-63.965,438.34,370.35119295282965
120,1686621060.45,-8.301,-2.441,17.09,8.789,438.344,362.2757776959122
121,1686621060.45,33.203,-735.84,15.625,55.176,438.348,369.54412342702716
122,1686621060.46,-28.809,-421.875,107.91,-6.348,438.352,368.3091887153646
123,1686621060.46,-84.473,233.887,45.898,-59.57,438.356,367.21682100509594
124,1686621060.46,-17.578,92.773,29.297,12.695,438.36,366.4740662487811
125,1686621060.47,64.453,280.273,83.496,88.379,438.364,367.7256492968558
126,1686621060.47,12.695,187.5,18.555,35.645,438.368,376.94935490564086
127,1686621060.48,-74.707,-93.75,1.465,-50.781,438.372,358.5799765918584
128,1686621060.48,-48.828,-337.402,4.395,-30.762,438.375,358.9481883876654
129,1686621060.48,37.598,-360.84,88.379,49.805,438.379,361.43098687528993
130,1686621060.49,34.668,169.434,81.543,40.527,438.383,369.56965928175737
131,1686621060.49,-58.594,244.629,12.695,-44.434,438.387,369.7575337881818
132,1686621060.49,-72.754,-254.395,-18.066,-44.922,438.391,361.30474225477354
133,1686621060.49,19.043,54.199,79.102,35.156,438.391,364.7926682612154
134,1686621060.5,43.945,634.277,48.34,50.293,438.395,372.1763274547247
135,1686621060.5,-49.316,327.637,0.488,-31.25,438.399,373.2597200595253
136,1686621060.51,-90.82,-25.879,115.723,-68.359,438.403,374.22177271186126
137,1686621060.51,-11.23,139.16,75.684,5.371,438.407,362.306836214405
138,1686621060.51,44.434,190.43,32.715,42.969,438.411,365.6457665831093
139,1686621060.52,-19.043,-76.66,8.301,-19.043,438.415,368.6866841076721
140,1686621060.52,-95.703,-865.723,-9.766,-69.824,438.419,360.5726507235869
141,1686621060.52,-36.133,-703.613,145.508,-25.879,438.422,364.6477638401481
142,1686621060.53,53.223,402.832,105.469,33.691,438.426,362.74157765801385
143,1686621060.53,16.602,446.777,-13.184,0.0,438.43,351.77920523847456
144,1686621060.54,-72.754,37.598,22.949,-67.871,438.434,355.3215763555583
145,1686621060.56,-53.711,15.625,60.059,-41.016,438.452,352.9840800079425
146,1686621060.56,42.48,449.707,52.734,41.016,438.456,362.1083830648003
147,1686621060.56,40.039,297.363,2.441,33.691,438.46,358.164561430516
148,1686621060.57,-49.316,-109.863,61.035,-53.711,438.464,355.4168686103798
149,1686621060.57,-58.594,123.047,61.523,-69.336,438.468,363.8233229409025
150,1686621060.58,23.438,223.145,22.461,16.602,438.471,362.48948214736345
151,1686621060.58,40.039,-121.582,-4.395,44.434,438.475,354.87632153254117
152,1686621060.58,-43.457,-454.102,69.824,-37.598,438.479,351.7915390413833
153,1686621060.58,-72.266,352.051,22.949,-68.848,438.495,361.3341527506175
154,1686621060.59,-86.914,103.516,76.172,-80.078,438.483,360.6321293650528
155,1686621060.59,-37.109,208.008,12.207,-32.227,438.498,366.4641090423969
156,1686621060.59,-16.113,375.0,31.25,-16.113,438.487,367.78143749924965
157,1686621060.59,29.785,-40.039,45.41,32.715,438.502,364.1898441942603
158,1686621060.59,46.387,161.621,20.508,41.504,438.491,350.47049508604783
159,1686621060.6,8.301,173.34,29.785,11.719,438.506,354.71592424382044
160,1686621060.6,-3.906,264.16,19.531,-3.906,438.495,351.833767348937
161,1686621060.6,-84.961,200.195,0.977,-77.637,438.51,358.9587095246663
162,1686621060.6,-94.238,-208.496,3.906,-84.473,438.514,359.6953521640104
163,1686621060.61,-7.324,-816.895,19.043,13.672,438.518,351.1316023201183
164,1686621060.61,11.719,-578.125,128.906,26.367,438.522,355.1098914863926
165,1686621060.62,-65.918,297.363,60.547,-62.988,438.526,360.99437968430396
166,1686621060.62,-91.309,113.77,-41.992,-78.613,438.53,352.83091066546405
167,1686621060.62,-17.578,-705.078,38.574,3.418,438.534,359.59187089573834
168,1686621060.63,20.996,-123.047,87.891,29.785,438.537,359.654219364914
169,1686621060.64,-38.086,465.332,-2.441,-43.945,438.542,361.12590362334714
170,1686621060.65,-94.238,56.152,11.719,-95.703,438.546,355.75908085038435
171,1686621060.65,-37.598,115.723,79.59,-41.992,438.55,349.2860298255169
172,1686621060.66,37.109,482.422,49.805,21.484,438.554,356.3881291463914
173,1686621060.66,-7.324,441.406,5.859,-25.391,438.558,361.23363359282126
174,1686621060.66,-92.285,-193.359,-2.93,-91.797,438.562,350.60933431103655
175,1686621060.67,-62.988,-506.348,52.734,-60.547,438.566,359.4656483220203
176,1686621060.67,29.785,-41.992,88.867,16.113,438.569,367.1160015218806
177,1686621060.68,14.16,350.586,20.508,0.488,438.573,358.40001832340096
178,1686621060.68,-86.426,-348.633,-62.988,-82.52,438.577,360.5550133278024
179,1686621060.68,-83.496,-581.543,107.91,-79.102,438.581,374.20544501758894
180,1686621060.69,10.254,341.797,102.539,-2.441,438.585,363.38375397663873
181,1686621060.69,25.391,447.754,-10.254,7.812,438.586,364.5988579615787
182,1686621060.69,-53.223,-52.734,42.48,-69.336,438.59,374.39511088972876
183,1686621060.7,-88.867,-32.227,74.707,-86.914,438.594,368.37256795846463
184,1686621060.7,-10.254,354.98,52.734,-8.789,438.598,363.313066469845
185,1686621060.7,38.574,338.867,9.766,28.809,438.601,377.38791792136874
186,1686621060.71,-32.227,-229.492,68.359,-36.133,438.605,366.0424519521681
187,1686621060.71,-89.355,-388.672,76.66,-93.75,438.609,354.55400106090946
188,1686621060.72,-22.461,-161.621,53.223,-29.785,438.613,358.25088971017476
189,1686621060.72,44.434,-19.043,46.387,34.18,438.617,371.6087366704234
190,1686621060.72,-9.277,-753.418,0.977,-13.184,438.621,361.2064843988374
191,1686621060.73,-91.797,-777.832,180.176,-89.355,438.625,369.8224380450555
192,1686621060.73,-54.199,169.434,169.922,-71.777,438.629,374.97115675542267
193,1686621060.74,35.645,314.453,13.672,7.812,438.633,367.43113831981725
194,1686621060.74,21.484,285.156,35.645,-0.977,438.637,370.3747495167595
195,1686621060.74,-60.547,331.543,31.738,-76.172,438.641,380.54653052290115
196,1686621060.75,-64.453,283.691,37.598,-76.66,438.645,379.73642209503726
197,1686621060.75,15.137,121.094,40.527,2.441,438.649,371.15452852486385
198,1686621060.76,29.297,-94.727,27.832,18.066,438.653,373.7853724091827
199,1686621060.76,-51.27,-88.379,53.223,-56.641,438.657,369.44977180132184
200,1686621060.76,-83.496,179.688,47.852,-88.379,438.661,379.7498527006412
201,1686621060.77,-8.301,-159.668,13.184,-8.301,438.664,377.7816395755645
202,1686621060.77,43.945,-389.648,134.766,43.945,438.668,366.6118469537377
203,1686621060.78,-17.578,37.598,102.539,-23.438,438.672,378.9952614872391
204,1686621060.78,-35.156,-299.805,-10.254,-37.598,438.676,376.87009107040984
205,1686621060.78,-86.426,80.078,13.184,-88.379,438.676,375.6323017821488
206,1686621060.78,41.992,58.105,77.148,30.762,438.68,381.81156111275806
207,1686621060.79,7.324,508.301,44.922,-10.742,438.684,378.6535534601794
208,1686621060.79,-77.637,170.898,10.254,-84.961,438.688,371.10803756959046
