timestamps,TP9,AF7,AF8,TP10
1628439587.014,-11.719,462.891,-39.551,-11.230
1628439587.018,-0.488,610.840,-48.340,-3.906
1628439587.022,-30.762,70.801,-36.621,-30.762
1628439587.026,-54.688,-119.629,-31.250,-36.133
1628439587.030,-20.996,157.715,-41.016,-11.719
1628439587.034,2.930,197.754,-36.621,-2.441
1628439587.037,-25.879,-424.316,-31.250,-27.344
1628439587.041,-60.547,-990.234,-20.508,-41.504
1628439587.045,-33.691,-77.148,-14.648,-25.391
1628439587.049,3.906,443.359,-26.855,-3.418
1628439587.053,-3.418,-131.836,-27.344,-14.648
1628439587.057,-20.996,-149.414,-21.484,-47.363
1628439587.059,-31.250,339.355,-16.602,-54.688
1628439587.063,-4.883,451.172,-13.672,-30.762
1628439587.067,-26.367,244.141,-9.277,-39.551
1628439587.071,-72.266,150.391,-10.742,-70.801
1628439587.075,-67.871,219.727,-5.859,-67.871
1628439587.079,-33.691,157.715,-2.441,-25.879
1628439587.082,-33.203,-415.527,-15.137,-19.043
1628439587.086,-94.727,-305.176,-9.766,-92.285
1628439587.090,-116.211,160.156,6.348,-128.906
1628439587.094,-104.004,74.707,17.090,-94.238
1628439587.098,-88.867,208.984,37.598,-78.125
1628439587.102,-120.117,200.684,26.855,-124.023
1628439587.105,-166.992,-166.992,14.160,-176.270
1628439587.109,-166.504,-400.879,12.207,-171.875
1628439587.113,-141.113,-121.582,16.602,-141.602
1628439587.117,-162.109,366.699,34.180,-175.293
1628439587.121,-212.891,160.645,31.250,-228.516
1628439587.125,-206.055,-398.438,43.945,-202.637
1628439587.128,-163.574,-378.418,49.805,-162.598
1628439587.132,-170.410,41.016,34.180,-185.547
1628439587.136,-226.074,145.508,12.695,-245.605
1628439587.140,-238.281,-526.855,9.277,-246.094
1628439587.144,-204.590,-594.727,21.973,-192.871
1628439587.148,-170.410,487.793,33.691,-169.922
1628439587.164,-177.734,300.293,32.227,-193.848
1628439587.168,-187.500,-138.184,24.414,-205.078
1628439587.172,-170.898,26.367,13.672,-170.898
1628439587.176,-145.996,355.957,13.184,-149.414
1628439587.180,-144.531,289.062,19.531,-164.062
1628439587.184,-169.922,-592.285,11.719,-179.199
1628439587.187,-147.461,-482.910,-20.020,-141.602
1628439587.191,-104.980,524.902,-35.156,-100.098
1628439587.195,-98.145,319.336,-36.133,-108.887
1628439587.199,-110.840,-326.660,-43.457,-138.672
1628439587.203,-105.957,131.836,-48.340,-126.465
1628439587.207,-69.824,615.234,-46.387,-82.520
1628439587.209,-41.504,341.309,-43.457,-54.199
1628439587.213,-55.176,16.602,-54.688,-76.660
1628439587.217,-68.359,202.637,-56.152,-84.473
1628439587.221,-42.480,507.324,-66.895,-34.180
1628439587.225,-18.066,346.191,-72.266,-15.137
1628439587.229,-34.180,-130.859,-67.383,-43.457
1628439587.232,-49.805,-282.715,-62.500,-41.016
1628439587.236,-16.602,6.836,-59.570,-3.418
1628439587.240,16.602,-143.555,-75.684,17.578
1628439587.244,6.348,-959.473,-75.195,0.000
1628439587.248,-39.062,-522.461,-64.941,-31.250
1628439587.252,-49.805,249.023,-62.012,-10.254
1628439587.254,12.695,398.438,-70.312,33.691
1628439587.258,28.809,527.832,-54.688,26.855
1628439587.262,-10.254,397.949,-52.246,-13.184
1628439587.266,-5.859,208.496,-61.035,-9.277
1628439587.270,35.156,312.500,-65.918,30.762
1628439587.274,38.086,286.621,-78.125,30.762
1628439587.277,7.324,103.516,-69.824,-6.836
1628439587.281,-8.301,94.238,-61.035,-8.301
1628439587.285,17.578,-610.352,-67.383,32.227
1628439587.289,52.734,-254.395,-69.336,51.270
1628439587.293,44.922,568.359,-68.848,25.879
1628439587.297,9.766,76.172,-63.477,-1.465
1628439587.298,21.484,140.625,-43.457,25.879
1628439587.302,52.734,591.797,-43.457,64.453
1628439587.306,24.414,484.863,-61.035,36.621
1628439587.310,-6.836,35.156,-68.359,-6.348
1628439587.314,10.742,-49.316,-64.453,6.836
1628439587.318,44.922,299.805,-53.223,49.805
1628439587.321,38.574,287.598,-52.246,36.133
1628439587.325,-12.207,-431.641,-61.523,6.836
1628439587.329,-11.719,-933.594,-60.059,22.949
1628439587.333,36.133,136.719,-37.109,49.316
1628439587.337,57.129,604.004,-26.367,53.711
1628439587.341,38.086,8.301,-41.992,22.949
1628439587.343,5.371,96.680,-62.988,-4.395
1628439587.347,27.832,678.223,-58.594,17.090
1628439587.351,55.176,657.227,-52.246,48.340
1628439587.355,35.156,275.879,-44.434,20.020
1628439587.359,10.254,209.473,-30.273,-17.090
1628439587.363,7.812,229.492,-45.898,1.465
1628439587.366,25.391,266.602,-49.805,33.203
1628439587.370,11.230,-253.418,-58.105,1.465
1628439587.374,-24.902,-172.852,-65.430,-41.992
1628439587.378,-31.250,439.941,-57.617,-17.090
1628439587.382,-6.836,379.883,-58.105,16.113
1628439587.386,3.418,297.852,-39.551,2.930
1628439587.389,-25.879,162.598,-34.668,-33.691
1628439587.393,-25.879,-49.316,-45.410,-41.016
1628439587.397,5.371,-208.984,-41.504,-1.953
1628439587.401,24.902,-26.855,-34.668,28.809
1628439587.405,-2.930,216.797,-35.156,-8.301
1628439587.409,-29.785,-97.168,-36.133,-34.668
1628439587.412,-11.230,-499.023,-45.410,-7.812
1628439587.416,-4.395,-724.609,-42.969,16.602
1628439587.420,-30.762,6.836,-40.039,-6.348
1628439587.424,-43.457,170.898,-30.762,-33.691
1628439587.428,-25.391,-64.453,-20.996,-11.230
1628439587.432,19.043,359.375,-40.527,28.320
1628439587.434,2.930,571.777,-48.828,-1.465
1628439587.438,-49.805,159.180,-47.852,-51.270
1628439587.442,-48.340,-62.012,-56.641,-41.016
1628439587.446,-26.855,166.016,-40.039,-8.789
1628439587.450,-21.973,223.633,-27.344,-9.277
1628439587.454,-42.480,-80.078,-33.203,-40.527
1628439587.457,-53.223,-837.402,-35.645,-45.898
1628439587.461,-28.809,-507.324,-52.246,-22.461
1628439587.465,-4.883,542.969,-46.875,-5.371
1628439587.469,-23.926,171.875,-34.668,-28.809
1628439587.473,-52.246,-192.871,-33.203,-51.270
1628439587.477,-32.227,296.875,-24.902,-25.391
1628439587.479,0.977,597.168,-20.508,3.906
1628439587.483,-5.371,194.336,-29.785,-10.254
1628439587.487,-36.621,-98.145,-39.551,-41.016
1628439587.491,-41.016,245.117,-43.457,-42.969
1628439587.495,0.488,504.395,-32.715,-13.184
1628439587.499,1.953,-135.254,-11.719,-9.766
1628439587.502,-38.086,-636.230,-26.367,-51.270
1628439587.506,-51.758,-373.535,-33.691,-50.781
1628439587.510,-28.809,28.809,-20.996,-8.789
1628439587.514,-18.555,-305.176,-23.438,-3.906
1628439587.518,-56.152,-914.551,-25.391,-35.645
1628439587.522,-63.965,-140.625,-30.273,-53.223
1628439587.539,-33.203,370.605,-20.508,-14.648
1628439587.543,-10.742,325.195,-5.371,12.207
1628439587.547,-24.902,263.184,-18.066,-21.973
1628439587.551,-52.734,167.969,-29.297,-56.152
1628439587.555,-41.992,172.852,-31.250,-38.574
1628439587.559,-2.930,-12.207,-31.250,2.930
1628439587.562,-27.344,-7.324,-33.203,-28.320
1628439587.566,-51.758,187.500,-30.762,-63.477
1628439587.570,-28.320,-48.340,-16.602,-30.273
1628439587.574,-2.930,-531.250,-14.648,-1.465
1628439587.578,-7.812,-54.688,-26.367,-15.625
1628439587.582,-49.805,354.980,-37.598,-52.734
1628439587.584,-55.664,-131.348,-42.480,-55.176
1628439587.588,-21.973,-27.832,-48.340,-19.043
1628439587.592,-3.418,502.441,-35.645,-9.277
1628439587.596,-16.602,330.566,-30.273,-29.785
1628439587.600,-15.625,-159.180,-35.645,-14.160
1628439587.604,-20.508,-264.160,-20.508,-2.441
1628439587.607,-22.949,52.734,-23.926,-21.973
1628439587.611,-32.715,-4.883,-36.621,-41.016
1628439587.615,-46.875,-621.582,-40.527,-41.016
1628439587.619,-26.855,-877.930,-34.668,-4.395
1628439587.623,-12.207,76.172,-25.879,19.043
1628439587.627,-2.930,229.004,-35.156,8.301
1628439587.628,-16.602,-399.414,-25.879,-5.859
1628439587.632,-13.184,-127.930,-11.719,5.371
1628439587.636,27.832,521.973,-5.371,49.805
1628439587.640,33.203,377.930,-11.230,62.012
1628439587.644,30.273,-73.730,-30.273,32.715
1628439587.648,35.156,-287.598,-26.855,40.527
1628439587.651,62.988,28.320,-19.531,75.195
1628439587.655,72.754,262.207,-28.320,88.379
1628439587.659,45.898,-550.293,-25.879,62.988
1628439587.663,32.715,-359.863,-11.719,38.574
1628439587.667,36.133,220.703,-12.695,71.289
1628439587.671,67.871,50.293,-19.531,103.516
1628439587.674,50.781,10.742,-26.855,72.754
1628439587.678,15.625,-125.488,-29.785,36.133
1628439587.682,30.762,-63.965,-23.438,44.922
1628439587.686,46.387,61.035,-7.324,76.172
1628439587.690,40.527,-42.969,-4.395,60.059
1628439587.694,19.531,-223.145,-17.090,19.043
1628439587.697,3.418,-285.156,-23.926,14.648
1628439587.701,32.227,-400.391,-31.250,47.363
1628439587.705,44.922,-956.055,-30.273,61.035
1628439587.709,2.930,-377.930,-22.949,17.090
1628439587.713,-10.254,50.293,-25.391,-0.977
1628439587.717,18.066,-0.977,-26.367,30.273
1628439587.719,34.668,376.953,-20.508,42.969
1628439587.723,4.883,387.207,-29.297,8.301
1628439587.727,-17.578,2.441,-38.086,-18.555
1628439587.731,3.906,-78.613,-29.297,7.812
1628439587.735,28.809,158.691,-34.180,30.762
1628439587.739,20.020,-76.660,-35.156,8.301
1628439587.742,-12.695,-383.789,-28.320,-19.531
1628439587.746,-29.785,-859.375,-30.762,-4.395
1628439587.750,8.301,-481.934,-37.109,27.832
1628439587.754,20.020,442.383,-39.062,17.090
1628439587.758,-14.160,-54.688,-36.621,-12.207
1628439587.762,-18.555,-345.703,-36.621,-15.137
1628439587.764,10.742,359.375,-39.551,10.742
1628439587.768,32.227,543.457,-34.180,23.438
1628439587.772,10.254,-35.156,-34.180,-12.207
1628439587.776,-22.949,-217.773,-34.668,-33.203
1628439587.780,-13.672,177.246,-34.180,-5.371
1628439587.784,18.555,195.801,-34.180,4.395
1628439587.787,5.859,-478.516,-33.691,-13.672
1628439587.791,-35.645,-999.023,-35.156,-31.250
1628439587.795,-40.039,-310.059,-32.715,-24.902
1628439587.799,-2.441,471.191,-34.180,7.812
1628439587.803,2.930,-217.285,-29.297,-2.930
1628439587.807,-24.902,-570.312,-28.320,-38.086
1628439587.809,-11.719,177.734,-39.062,-27.832
1628439587.813,-7.812,351.074,-44.434,5.371
1628439587.817,-21.973,158.691,-43.457,-3.418
1628439587.821,-25.391,26.367,-38.086,-32.227
1628439587.825,-35.156,10.742,-33.691,-45.410
1628439587.829,-0.488,-39.551,-30.273,-19.531
1628439587.832,11.230,-484.375,-23.926,0.977
1628439587.836,-18.066,-329.590,-26.367,-37.598
1628439587.840,-30.273,103.516,-40.527,-45.410
1628439587.844,-4.883,-97.168,-41.992,-12.207
1628439587.848,-8.301,9.766,-36.621,-14.160
1628439587.852,-32.715,282.227,-40.527,-41.992
1628439587.854,-42.969,163.086,-44.922,-50.781
1628439587.858,-24.902,-148.438,-34.180,-28.809
1628439587.862,5.859,0.488,-21.973,-1.465
1628439587.866,-5.371,378.906,-33.691,-26.855
1628439587.870,-25.391,21.973,-39.551,-60.547
1628439587.874,-24.414,-606.934,-20.020,-29.785
1628439587.877,-8.789,-521.973,-26.855,5.371
1628439587.881,-15.137,-43.457,-41.992,1.465
1628439587.885,-47.363,74.219,-35.156,-30.762
1628439587.889,-54.688,-541.016,-33.691,-33.691
1628439587.893,-23.438,-608.887,-39.062,-4.883
1628439587.897,1.953,352.539,-31.250,4.395
1628439587.914,-6.836,59.082,-28.320,-17.578
1628439587.918,-44.922,-493.164,-40.039,-40.039
1628439587.922,-33.691,-58.594,-41.016,-17.090
1628439587.926,3.906,551.270,-35.645,6.348
1628439587.930,3.906,262.695,-34.668,-12.695
1628439587.934,-21.973,-399.902,-33.203,-36.133
1628439587.937,-36.621,-213.379,-36.621,-31.250
1628439587.941,-4.395,528.809,-36.621,-7.812
1628439587.945,8.789,247.559,-27.344,-10.254
1628439587.949,-27.832,-542.480,-29.297,-37.598
1628439587.953,-60.059,-127.930,-34.668,-42.969
1628439587.957,-29.297,479.492,-41.504,-12.207
1628439587.959,-0.977,229.980,-42.969,-0.488
1628439587.963,-34.180,-93.750,-36.133,-31.738
1628439587.967,-55.176,-142.578,-29.297,-49.805
1628439587.971,-27.832,120.117,-21.973,-24.414
1628439587.975,0.977,14.160,-17.578,2.441
1628439587.979,-30.273,-525.391,-21.484,-17.090
1628439587.982,-58.594,-499.512,-27.832,-41.016
1628439587.986,-41.504,-187.012,-26.367,-21.973
1628439587.990,-9.766,-324.219,-20.020,13.672
1628439587.994,-8.789,-826.172,-18.555,6.348
1628439587.998,-45.898,-174.316,-35.156,-34.180
1628439588.002,-51.270,209.961,-30.762,-30.273
1628439588.004,-5.371,-38.086,-13.184,1.953
1628439588.008,-8.789,134.766,-24.902,-6.836
1628439588.012,-27.832,281.738,-40.527,-39.062
1628439588.016,-17.578,38.086,-39.551,-32.715
1628439588.020,20.020,62.500,-26.367,3.418
