timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp
1686361558.320,-61.523,-145.020,-89.355,-138.672,635.230
1686361558.324,-20.996,-44.922,-99.121,-79.590,635.234
1686361558.328,57.129,64.453,-96.680,29.785,635.238
1686361558.332,28.809,93.750,-96.680,-15.137,635.242
1686361558.336,-34.668,-609.375,-108.398,-116.699,635.246
1686361558.340,-13.184,-407.227,-79.102,-50.781,635.250
1686361558.343,45.898,250.488,-89.844,65.918,635.254
1686361558.347,38.574,74.219,-102.051,46.387,635.258
1686361558.351,-64.453,-617.188,-101.074,-79.590,635.261
1686361558.355,-123.047,-137.207,-51.270,-109.863,635.265
1686361558.359,-44.922,621.582,-72.754,14.160,635.269
1686361558.363,14.648,330.566,-110.352,74.707,635.273
1686361558.365,-25.879,144.531,-94.238,-47.852,635.261
1686361558.369,-57.129,167.480,-95.215,-136.230,635.265
1686361558.373,4.883,130.371,-104.004,-56.641,635.269
1686361558.377,78.613,-71.289,-106.445,24.414,635.273
1686361558.381,43.945,-44.922,-103.027,-48.828,635.277
1686361558.385,-25.879,-170.410,-116.699,-144.531,635.280
1686361558.388,17.578,-212.402,-99.609,-72.754,635.284
1686361558.392,98.633,-250.000,-101.074,50.781,635.288
1686361558.396,63.477,-314.453,-83.008,3.418,635.292
1686361558.400,-27.832,137.695,-73.730,-122.559,635.296
1686361558.404,-42.969,339.844,-103.027,-91.797,635.300
1686361558.408,10.254,-339.844,-122.559,37.598,635.304
1686361558.410,24.414,-327.637,-62.012,28.320,635.306
1686361558.414,-15.137,315.918,-85.938,-118.652,635.310
1686361558.418,-37.598,-82.031,-122.559,-145.508,635.314
1686361558.422,4.395,-488.281,-96.680,-16.602,635.318
1686361558.426,52.734,96.191,-91.797,33.203,635.322
1686361558.430,-0.977,221.680,-103.027,-58.594,635.326
1686361558.433,-47.363,-247.559,-107.910,-129.395,635.330
1686361558.437,14.648,-595.215,-86.914,-57.129,635.333
1686361558.441,60.059,121.582,-64.453,23.438,635.337
1686361558.445,-10.254,535.645,-97.168,-68.359,635.341
1686361558.449,-99.121,-74.219,-124.023,-184.082,635.345
1686361558.453,-85.938,-236.816,-108.398,-122.559,635.349
1686361558.458,-9.277,222.656,-88.867,1.465,635.356
1686361558.462,-36.133,321.777,-113.770,-24.414,635.359
1686361558.466,-147.949,-233.887,-116.211,-138.184,635.363
1686361558.470,-149.902,-348.633,-72.754,-131.348,635.367
1686361558.474,-64.453,147.461,-81.543,-15.137,635.371
1686361558.478,-38.574,77.637,-109.863,13.184,635.375
1686361558.481,-86.914,-440.918,-114.258,-90.332,635.379
1686361558.485,-109.375,-451.172,-65.430,-141.602,635.383
1686361558.489,-35.156,343.262,-57.129,-46.387,635.387
1686361558.493,14.160,416.504,-104.980,16.602,635.391
1686361558.497,-30.762,-69.336,-117.676,-70.801,635.395
1686361558.501,-55.664,-12.695,-101.074,-125.000,635.399
1686361558.501,-1.465,188.477,-84.961,-44.922,635.409
1686361558.505,40.527,31.738,-98.145,34.668,635.413
1686361558.509,9.277,-353.027,-92.773,-20.020,635.417
1686361558.513,-48.340,-230.469,-88.379,-125.000,635.421
1686361558.517,-21.973,144.043,-101.074,-97.656,635.425
1686361558.521,37.109,-4.395,-113.281,29.297,635.429
1686361558.524,-3.906,-811.035,-137.695,40.039,635.433
1686361558.528,-75.195,-870.117,-83.496,-78.613,635.437
1686361558.532,-53.711,306.641,-69.336,-88.867,635.441
1686361558.536,32.715,513.672,-108.887,34.668,635.445
1686361558.540,54.688,265.137,-104.980,62.500,635.448
1686361558.544,-32.227,299.316,-107.422,-50.293,635.452
1686361558.562,-91.309,143.555,-107.422,-114.746,635.470
1686361558.566,-13.672,-41.016,-86.914,-22.949,635.474
1686361558.570,66.406,95.215,-72.754,49.316,635.477
1686361558.574,20.996,107.422,-109.375,-44.434,635.481
1686361558.578,-52.734,-127.441,-93.750,-133.301,635.485
1686361558.582,-36.621,-449.707,-108.398,-62.500,635.489
1686361558.585,21.973,-672.363,-66.895,33.691,635.493
1686361558.589,1.953,300.781,30.273,-48.340,635.497
