timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp
1686714736.376,-8.301,-250.000,166.016,27.344,816.271
1686714736.380,19.531,154.785,136.230,35.156,816.275
1686714736.384,-40.039,-452.148,-156.738,-87.402,816.279
1686714736.388,-81.055,-791.016,-86.914,-120.117,816.283
1686714736.392,-31.250,-139.160,194.336,-8.789,816.287
1686714736.396,13.672,-155.762,16.602,50.293,816.291
1686714736.399,-32.227,-716.797,-187.988,-48.828,816.295
1686714736.403,-94.238,-933.105,-35.156,-121.094,816.299
1686714736.407,-62.012,-396.973,239.746,-36.621,816.303
1686714736.411,10.254,40.039,71.289,64.941,816.307
1686714736.415,-2.930,-408.691,-47.363,5.371,816.310
1686714736.419,-56.641,-511.719,110.840,-114.258,816.314
1686714736.421,-57.129,-58.594,148.438,-75.195,816.348
1686714736.425,-8.301,3.418,69.824,48.828,816.352
1686714736.429,-0.488,-187.988,39.551,31.250,816.356
1686714736.433,-61.523,-191.406,113.770,-94.238,816.360
1686714736.437,-82.520,-149.902,76.660,-102.051,816.364
1686714736.441,-25.879,-354.004,-1.465,24.414,816.368
1686714736.444,-4.883,-705.566,9.277,51.270,816.372
1686714736.448,-40.527,-480.469,146.973,-75.684,816.375
1686714736.452,-75.684,-47.852,156.250,-140.137,816.379
1686714736.456,-44.922,-253.906,12.207,-25.879,816.383
1686714736.460,2.930,-475.586,6.348,54.688,816.387
1686714736.464,-29.785,-501.953,69.336,-44.922,816.391
1686714736.466,-73.242,-317.871,115.234,-130.859,816.376
1686714736.470,-47.363,-411.621,-15.137,-47.363,816.380
1686714736.474,6.836,-889.160,-64.941,64.453,816.384
1686714736.478,0.488,-345.703,199.707,1.953,816.388
1686714736.482,-71.289,2.441,75.195,-111.816,816.392
1686714736.486,-88.379,-620.605,-93.262,-68.848,816.395
1686714736.489,-23.438,-686.035,61.035,50.781,816.399
1686714736.493,6.836,-68.359,179.199,31.250,816.403
1686714736.497,-54.199,-83.008,41.016,-93.750,816.407
1686714736.501,-93.750,-544.922,-5.859,-112.305,816.411
1686714736.505,-33.691,-375.977,142.578,11.719,816.415
1686714736.509,9.277,62.988,139.160,50.293,816.419
1686714736.526,-32.715,-148.926,-19.043,-69.824,816.421
1686714736.530,-81.055,-743.652,-100.098,-117.188,816.425
1686714736.534,-46.875,-628.906,117.676,-12.207,816.429
1686714736.538,11.719,58.594,186.035,56.641,816.433
1686714736.542,-15.137,-128.418,-16.602,-41.016,816.437
1686714736.546,-78.125,-708.984,-55.176,-143.066,816.441
1686714736.549,-64.453,-593.262,150.391,-77.148,816.445
1686714736.553,1.465,-26.367,219.238,26.367,816.449
1686714736.557,-3.418,-203.125,-62.500,-20.020,816.453
1686714736.561,-75.195,-771.484,-62.012,-131.836,816.457
1686714736.565,-80.078,-477.051,186.035,-109.863,816.460
1686714736.569,-10.254,-278.809,94.238,25.879,816.464
1686714736.571,9.277,-682.129,-44.434,30.273,816.466
1686714736.575,-44.922,-773.438,-36.133,-99.121,816.470
1686714736.579,-74.707,-326.660,169.922,-121.582,816.474
1686714736.583,-28.809,-269.531,121.582,-2.441,816.478
1686714736.587,7.812,-641.113,-15.137,46.875,816.482
1686714736.591,-36.621,-893.555,-22.461,-61.523,816.486
1686714736.594,-82.520,-581.543,133.789,-140.137,816.490
1686714736.598,-42.969,-142.578,167.480,-41.016,816.494
1686714736.602,12.695,-538.574,-49.805,65.918,816.498
1686714736.606,-8.301,-805.176,-39.551,-5.371,816.501
1686714736.610,-59.082,-229.980,172.363,-107.910,816.505
1686714736.614,-56.152,-165.039,67.871,-56.152,816.509
1686714736.616,0.977,-297.852,100.098,47.363,816.511
1686714736.620,-6.348,-151.855,143.066,2.930,816.515
1686714736.624,-71.777,-98.145,26.855,-120.605,816.519
1686714736.628,-90.332,-269.043,20.996,-104.980,816.523
1686714736.632,-40.039,-400.391,60.547,21.484,816.527
1686714736.636,-1.953,-448.242,53.711,38.086,816.531
1686714736.639,-50.781,-544.434,43.945,-83.008,816.535
1686714736.643,-86.426,-641.602,27.344,-132.812,816.539
1686714736.647,-40.527,-943.359,-46.875,-13.672,816.543
1686714736.651,4.883,-681.641,115.723,47.852,816.546
1686714736.655,-17.578,-84.473,144.531,-58.594,816.550
1686714736.659,-71.777,-587.891,-162.109,-127.930,816.554
1686714736.661,-61.035,-805.664,-35.645,-41.992,816.557
1686714736.665,4.395,-105.957,234.863,51.270,816.561
1686714736.669,0.000,45.410,50.781,-10.254,816.565
1686714736.673,-65.430,-426.758,-30.762,-118.164,816.569
1686714736.677,-62.988,-470.703,78.613,-83.984,816.573
1686714736.681,2.441,-341.309,81.055,39.551,816.577
1686714736.684,3.906,-438.965,82.031,21.973,816.581
1686714736.688,-54.199,-715.820,-101.074,-108.887,816.585
1686714736.692,-69.336,-949.219,-29.297,-105.957,816.588
1686714736.696,-9.277,-396.484,235.840,14.160,816.592
1686714736.700,24.414,-17.090,83.984,37.109,816.596
1686714736.704,-37.109,-503.418,-40.039,-78.125,816.600
1686714736.706,-83.984,-587.402,118.164,-125.000,816.607
1686714736.710,-32.715,-112.305,168.457,-21.484,816.610
1686714736.714,15.625,-92.773,23.926,56.152,816.614
1686714736.718,-24.902,-341.309,-8.789,-43.945,816.618
1686714736.722,-85.938,-315.430,56.152,-145.508,816.622
1686714736.726,-68.359,-457.520,21.484,-62.012,816.626
1686714736.729,-1.953,-543.457,51.758,46.875,816.630
1686714736.733,-7.812,-705.566,20.020,-13.672,816.634
1686714736.737,-72.266,-520.996,140.137,-139.648,816.638
1686714736.741,-78.125,-80.078,163.574,-103.027,816.642
1686714736.745,-11.719,-233.398,14.648,29.297,816.646
1686714736.749,0.000,-585.449,-97.656,18.555,816.650
1686714736.751,-63.965,-695.801,-11.230,-107.910,816.647
1686714736.755,-92.285,-370.117,164.551,-129.395,816.651
1686714736.759,-48.340,-488.281,-46.387,0.000,816.655
1686714736.763,-11.719,-911.621,-33.691,42.480,816.658
1686714736.767,-51.758,-423.828,189.941,-82.031,816.662
1686714736.771,-94.727,-374.512,-13.184,-147.949,816.666
1686714736.774,-63.477,-853.516,-76.660,-48.340,816.670
1686714736.778,-11.719,-734.863,3.906,35.645,816.674
1686714736.782,-30.762,-137.695,160.156,-57.617,816.678
1686714736.786,-89.355,-153.320,49.316,-150.391,816.682
1686714736.790,-78.613,-378.906,3.418,-79.590,816.686
1686714736.794,-16.113,-188.965,138.184,36.133,816.690
1686714736.797,-13.672,-27.344,85.938,-4.883,816.695
