timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp
1686066850.440,38.086,276.367,237.305,-5.859,1155.337
1686066850.444,-5.859,560.547,250.977,-20.020,1155.341
1686066850.448,-77.148,299.316,114.258,-45.410,1155.345
1686066850.452,-47.852,20.996,100.098,-32.227,1155.349
1686066850.456,31.250,253.418,223.633,-4.883,1155.353
1686066850.460,29.297,221.191,160.645,-5.859,1155.357
1686066850.464,-43.457,-81.543,59.570,-31.250,1155.361
1686066850.467,-55.664,-531.250,-141.113,-32.715,1155.365
1686066850.471,16.602,-710.449,-117.188,-12.695,1155.369
1686066850.475,33.203,-24.902,184.570,-10.742,1155.373
1686066850.479,-37.109,252.441,151.367,-34.180,1155.376
1686066850.483,-72.754,-263.672,-119.141,-47.852,1155.380
1686066850.485,-4.883,-6.836,79.590,-29.297,1155.385
1686066850.489,47.852,613.770,319.824,-21.484,1155.389
1686066850.493,-14.160,361.328,150.879,-33.203,1155.392
1686066850.497,-85.449,-583.984,-231.445,-30.273,1155.396
1686066850.501,-38.086,-246.094,30.273,-21.973,1155.400
1686066850.505,36.133,250.977,264.160,-11.230,1155.404
1686066850.509,6.836,-92.773,40.039,-20.020,1155.408
1686066850.512,-68.359,-760.254,-290.527,-35.156,1155.412
1686066850.516,-50.781,-269.531,33.203,-36.133,1155.416
1686066850.520,33.203,546.387,295.898,-21.484,1155.420
1686066850.524,26.367,285.156,148.926,-22.461,1155.424
1686066850.528,-59.082,5.371,136.719,-46.387,1155.428
1686066850.545,-74.707,180.664,150.391,-52.246,1155.441
1686066850.549,5.859,391.113,208.008,-23.438,1155.445
1686066850.553,31.738,159.180,145.020,-9.766,1155.449
1686066850.557,-39.551,56.152,150.391,-33.691,1155.453
1686066850.561,-87.891,196.289,164.551,-48.340,1155.457
1686066850.565,-31.738,75.684,122.559,-33.203,1155.461
1686066850.569,22.949,-306.152,13.184,-6.348,1155.465
1686066850.572,-22.461,-467.285,-11.719,-20.508,1155.469
1686066850.576,-78.613,13.184,146.973,-50.293,1155.472
1686066850.580,-41.016,-37.598,71.777,-33.203,1155.476
1686066850.584,30.273,-420.898,-66.895,-1.953,1155.480
1686066850.588,0.977,-83.496,118.652,-15.625,1155.484
1686066850.576,-83.008,318.359,191.406,-39.062,1155.485
1686066850.580,-66.895,-91.309,9.766,-27.832,1155.489
1686066850.584,22.949,-405.273,-31.250,5.371,1155.493
1686066850.588,28.320,211.914,216.309,3.418,1155.496
1686066850.592,-46.387,435.059,211.426,-30.762,1155.500
1686066850.596,-63.965,-224.609,-9.766,-31.738,1155.504
1686066850.600,23.438,-321.777,41.016,11.719,1155.508
1686066850.603,57.129,332.520,243.652,24.414,1155.512
1686066850.607,-31.738,578.125,268.066,-23.438,1155.516
1686066850.611,-84.961,52.246,39.062,-43.945,1155.520
1686066850.615,-18.066,-671.875,-151.367,-12.695,1155.524
1686066850.619,44.922,125.000,200.195,8.301,1155.528
1686066850.620,-3.906,579.590,250.000,-6.348,1155.531
1686066850.624,-74.707,16.602,36.621,-14.648,1155.535
1686066850.628,-34.668,52.246,134.766,3.906,1155.539
1686066850.632,56.641,245.605,210.938,43.945,1155.543
1686066850.636,38.086,260.254,200.684,50.293,1155.547
1686066850.640,-40.527,-292.969,-88.379,42.969,1155.550
1686066850.644,-26.855,-785.645,-188.965,59.570,1155.554
1686066850.647,61.523,120.117,225.586,76.660,1155.558
1686066850.651,80.566,521.484,250.488,85.449,1155.562
1686066850.655,5.859,-388.672,-162.109,77.637,1155.566
1686066850.659,-18.555,-495.117,-75.195,74.707,1155.570
1686066850.663,56.152,383.789,265.625,84.961,1155.574
1686066850.680,96.680,479.004,211.426,91.797,1155.576
1686066850.684,29.785,86.914,99.121,70.312,1155.580
1686066850.688,-26.367,124.512,140.137,50.293,1155.584
1686066850.692,30.762,372.070,208.984,67.383,1155.588
1686066850.696,85.938,354.980,224.609,88.867,1155.592
1686066850.700,26.367,-142.090,86.426,77.148,1155.596
1686066850.704,-45.898,-395.996,-16.113,49.805,1155.599
1686066850.707,-14.160,-21.973,144.531,48.828,1155.603
1686066850.711,67.383,173.828,157.227,70.801,1155.607
1686066850.715,46.387,-679.199,-202.148,64.941,1155.611
1686066850.719,-46.875,-380.371,15.625,24.414,1155.615
1686066850.723,-47.363,278.320,206.543,9.766,1155.619
1686066850.725,40.039,166.992,121.094,38.086,1155.621
1686066850.729,62.012,274.902,212.402,45.898,1155.625
1686066850.733,-20.508,380.371,199.219,28.320,1155.629
1686066850.737,-61.035,189.941,99.609,19.531,1155.633
1686066850.741,6.836,-17.090,96.680,24.902,1155.637
1686066850.745,46.387,-62.500,135.742,28.320,1155.641
1686066850.749,-19.043,25.391,122.559,6.836,1155.645
1686066850.752,-76.172,166.504,134.277,-16.602,1155.649
1686066850.756,-14.160,-416.504,-115.234,7.324,1155.653
1686066850.760,52.734,-744.629,-106.934,31.738,1155.657
1686066850.764,7.812,-104.492,186.035,13.184,1155.660
1686066850.768,-70.312,157.715,130.371,-15.625,1155.664
1686066850.770,-41.504,-548.340,-182.129,-1.953,1155.666
1686066850.774,43.457,-301.758,76.172,22.461,1155.670
1686066850.778,32.715,530.273,300.781,11.719,1155.674
1686066850.782,-37.598,287.598,110.840,-9.766,1155.678
1686066850.786,-46.387,-54.199,56.641,-13.184,1155.682
1686066850.790,24.414,-100.586,109.375,9.277,1155.686
1686066850.794,47.852,165.039,202.148,18.555,1155.690
1686066850.797,-24.902,158.691,113.770,-9.766,1155.694
1686066850.801,-65.918,-712.402,-232.910,-23.926,1155.698
1686066850.805,9.766,-146.973,90.332,-11.230,1155.702
1686066850.809,70.312,576.660,276.855,1.465,1155.705
1686066850.813,14.648,133.301,90.820,-7.324,1155.709
1686066850.815,-61.523,-92.773,114.746,-28.320,1155.720
1686066850.819,-32.227,233.398,194.336,-16.113,1155.724
1686066850.823,35.645,457.031,230.469,7.812,1155.728
1686066850.827,9.766,110.840,132.812,0.488,1155.732
1686066850.831,-67.383,-76.660,102.051,-26.367,1155.736
1686066850.835,-55.176,-114.258,77.148,-23.926,1155.739
1686066850.839,25.879,-49.316,130.859,3.418,1155.743
1686066850.842,26.367,-243.652,4.883,7.324,1155.747
1686066850.846,-46.387,-580.566,-90.820,-20.020,1155.751
1686066850.850,-62.012,-227.051,88.867,-31.738,1155.755
1686066850.854,17.090,135.254,184.082,-5.859,1155.759
1686066850.858,51.758,-297.363,-47.363,13.672,1155.763
1686066850.861,-12.695,-219.727,63.477,-13.672,1155.760
1686066850.865,-59.082,216.797,183.594,-33.691,1155.764
1686066850.869,-3.418,-102.539,47.363,-8.301,1155.768
1686066850.873,57.129,-298.828,18.555,13.672,1155.772
1686066850.877,16.602,136.230,155.762,-3.418,1155.776
1686066850.881,-56.641,60.547,119.141,-26.855,1155.780
