timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp
1686714805.842,-28.320,-377.441,103.027,6.348,885.737
1686714805.846,21.484,130.371,190.918,58.105,885.741
1686714805.850,-17.578,-194.824,-35.156,-36.133,885.745
1686714805.854,-71.289,-720.703,-179.688,-100.098,885.749
1686714805.858,-43.945,-340.332,66.895,-18.066,885.753
1686714805.862,19.531,-248.535,106.934,77.148,885.757
1686714805.865,13.672,-606.934,-90.332,7.324,885.761
1686714805.869,-60.547,-871.582,-288.574,-101.562,885.764
1686714805.873,-61.035,-700.195,2.930,-55.664,885.768
1686714805.877,7.812,-258.789,200.684,50.781,885.772
1686714805.881,9.277,-343.750,-21.973,16.602,885.776
1686714805.885,-53.223,-672.363,-62.500,-98.633,885.780
1686714805.886,-68.359,-293.945,133.789,-93.262,885.782
1686714805.890,-9.277,-25.879,141.113,30.762,885.786
1686714805.894,16.113,-292.480,-43.945,46.875,885.790
1686714805.898,-28.320,-365.234,-8.789,-75.684,885.794
1686714805.902,-55.176,-235.840,60.059,-101.074,885.798
1686714805.906,-18.555,-406.250,-27.344,11.230,885.802
1686714805.909,20.508,-794.434,-190.430,70.312,885.806
1686714805.913,-11.719,-761.719,-84.961,-33.203,885.809
1686714805.917,-63.965,-250.000,134.766,-111.328,885.813
1686714805.921,-39.062,-143.555,90.820,-19.043,885.817
1686714805.925,23.438,-493.652,-75.684,76.172,885.821
1686714805.929,8.789,-633.301,-89.844,3.418,885.825
1686714805.933,-55.664,-550.781,-17.090,-112.305,885.841
1686714805.937,-45.410,-379.883,29.297,-64.453,885.845
1686714805.941,7.812,-812.500,-206.543,65.430,885.849
1686714805.945,12.695,-685.547,-1.953,42.480,885.853
1686714805.949,-36.133,-189.453,189.941,-77.148,885.857
1686714805.953,-69.824,-565.430,-70.801,-86.426,885.861
1686714805.956,-23.438,-921.387,-211.426,31.250,885.864
1686714805.960,20.508,-367.188,105.469,51.758,885.868
1686714805.964,-21.973,-80.566,117.188,-63.477,885.872
1686714805.968,-70.312,-424.316,-46.387,-119.141,885.876
1686714805.972,-28.320,-393.066,82.520,-17.090,885.880
1686714805.976,23.926,-29.785,143.066,63.477,885.884
1686714805.992,-9.766,-32.715,54.688,-36.133,885.887
1686714805.996,-62.988,-532.715,-154.785,-114.746,885.891
1686714806.000,-46.387,-633.789,-45.410,-38.574,885.895
1686714806.004,20.020,-120.605,150.391,60.059,885.899
1686714806.008,16.113,-29.785,56.152,13.184,885.903
1686714806.012,-41.504,-688.965,-295.898,-83.008,885.907
1686714806.015,-61.523,-877.930,-174.805,-56.152,885.911
