timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp
1686016709.539,-22.949,375.488,39.551,0.000,118473.960
1686016709.543,-9.766,291.992,112.305,17.578,118473.964
1686016709.547,-18.555,514.648,146.484,6.836,118473.968
1686016709.551,-37.598,507.812,16.113,-8.789,118473.971
1686016709.555,-22.461,249.512,-31.738,1.953,118473.975
1686016709.559,-7.812,-22.461,5.371,10.254,118473.979
1686016709.562,-22.461,154.297,151.367,-5.859,118473.983
1686016709.566,-33.203,482.910,180.664,-25.391,118473.987
1686016709.570,-27.832,113.770,-32.227,-17.090,118473.991
1686016709.574,-22.949,-163.086,-19.043,-2.930,118473.995
1686016709.578,-22.949,271.484,183.594,-17.090,118473.999
1686016709.582,-21.973,547.363,152.832,-36.621,118474.003
1686016709.584,-22.461,117.188,-48.828,-34.668,118474.005
1686016709.588,-16.602,-948.730,-107.422,-15.137,118474.009
1686016709.592,-5.371,-465.820,197.266,-6.348,118474.013
1686016709.596,-5.371,556.641,184.082,-19.531,118474.017
1686016709.600,-21.484,124.512,-31.738,-32.227,118474.020
1686016709.604,-23.926,-185.059,120.117,-19.043,118474.024
1686016709.607,-15.137,217.285,222.656,-0.977,118474.028
1686016709.611,-17.578,569.824,73.730,-0.488,118474.032
1686016709.615,-27.832,-204.590,-75.684,-17.578,118474.036
1686016709.619,-30.273,-436.523,128.418,-21.973,118474.040
1686016709.623,-20.996,545.898,245.117,-5.859,118474.044
1686016709.627,-12.207,544.434,43.457,2.441,118474.048
1686016709.629,-16.602,17.090,-12.207,-20.996,118474.064
1686016709.633,-11.719,42.480,160.156,-19.531,118474.068
1686016709.637,-3.906,531.738,234.375,-8.301,118474.072
1686016709.641,-19.043,499.512,50.781,-20.020,118474.075
1686016709.645,-27.832,2.441,-5.371,-13.672,118474.079
1686016709.649,-23.438,-136.719,78.125,-4.883,118474.083
1686016709.652,-25.391,223.633,180.664,5.371,118474.087
1686016709.656,-14.160,315.918,51.758,20.996,118474.091
1686016709.660,-16.113,-247.070,-7.324,12.695,118474.095
1686016709.664,-28.320,41.504,233.887,-1.953,118474.099
1686016709.668,-22.949,529.785,164.062,5.859,118474.103
1686016709.672,-6.836,342.773,113.281,21.484,118474.107
1686016709.674,-1.953,324.219,115.723,21.484,118474.095
1686016709.678,-18.066,205.566,21.973,7.324,118474.099
1686016709.682,-14.160,148.926,2.441,11.230,118474.103
1686016709.686,-6.836,-164.551,-48.828,45.898,118474.107
1686016709.690,-18.066,-506.836,46.875,62.988,118474.111
1686016709.694,-29.297,0.000,140.137,40.527,118474.115
1686016709.697,-34.668,146.484,-13.672,43.457,118474.118
1686016709.701,-25.391,-303.223,-20.020,70.312,118474.122
1686016709.705,-13.672,-178.711,166.992,85.449,118474.126
1686016709.709,-22.461,602.051,179.688,78.613,118474.130
1686016709.713,-38.086,445.312,-28.320,70.801,118474.134
1686016709.717,-24.414,151.855,58.594,80.078,118474.138
1686016709.719,-12.695,399.902,229.004,88.379,118474.140
1686016709.723,-25.391,654.297,137.695,72.754,118474.144
1686016709.727,-28.320,343.262,-40.527,58.105,118474.148
1686016709.731,-18.555,157.715,58.594,64.941,118474.152
1686016709.735,-11.230,381.348,155.762,81.055,118474.155
1686016709.739,-15.625,282.715,-3.906,76.172,118474.159
1686016709.742,-24.902,25.391,-89.844,59.082,118474.163
1686016709.746,-34.180,-736.816,-90.820,56.152,118474.167
1686016709.750,-26.855,-340.332,190.918,74.219,118474.171
1686016709.754,-13.184,658.203,175.781,79.590,118474.175
1686016709.758,-17.578,232.422,-46.387,51.758,118474.179
1686016709.762,-21.484,51.270,85.938,41.992,118474.183
1686016709.764,-19.531,504.883,193.359,58.105,118474.185
1686016709.768,-11.230,495.605,54.688,66.406,118474.189
1686016709.772,-13.184,-218.262,-107.422,54.199,118474.193
1686016709.776,-23.926,-416.504,35.156,50.781,118474.196
1686016709.780,-25.879,307.617,198.242,54.688,118474.200
1686016709.784,-17.090,375.000,32.227,62.500,118474.204
1686016709.787,-13.672,-279.297,-71.289,55.664,118474.208
1686016709.791,-29.785,-423.828,39.551,39.062,118474.212
1686016709.795,-31.738,182.129,137.207,34.180,118474.216
1686016709.799,-21.973,413.574,89.844,40.527,118474.220
1686016709.803,-20.508,234.375,58.594,32.715,118474.224
1686016709.807,-30.762,249.512,126.953,9.277,118474.228
1686016709.812,-32.227,540.039,75.195,5.859,118474.236
1686016709.816,-15.137,460.938,-21.484,31.738,118474.240
1686016709.820,-9.766,369.629,55.664,35.645,118474.244
1686016709.824,-21.973,480.469,97.168,5.859,118474.248
1686016709.828,-27.344,497.070,-29.785,-2.930,118474.252
1686016709.832,-18.066,104.492,-100.586,19.531,118474.256
1686016709.835,-15.625,-382.812,33.691,25.879,118474.259
1686016709.839,-17.578,83.008,208.008,12.207,118474.263
1686016709.843,-17.578,527.832,85.938,0.977,118474.267
1686016709.847,-12.695,228.027,-21.973,11.719,118474.271
1686016709.851,-16.113,184.082,56.152,24.902,118474.275
1686016709.855,-28.809,326.172,68.848,13.184,118474.279
1686016709.869,-35.156,448.242,-6.836,-5.859,118474.291
1686016709.873,-34.180,20.508,-11.230,-12.695,118474.295
1686016709.877,-25.879,-135.742,161.621,-6.348,118474.299
1686016709.881,-26.367,486.328,220.215,-9.766,118474.303
1686016709.885,-39.551,548.340,39.551,-20.996,118474.307
1686016709.889,-45.410,-187.012,-100.586,-23.926,118474.311
1686016709.892,-30.273,-1000.000,-12.695,1.465,118474.315
1686016709.896,-23.438,-320.312,195.312,8.789,118474.319
1686016709.900,-32.227,458.008,120.117,-13.672,118474.323
1686016709.904,-30.762,196.289,-22.461,-17.090,118474.326
1686016709.908,-17.090,353.027,137.207,4.883,118474.330
1686016709.912,-10.742,694.336,168.457,17.578,118474.334
1686016709.902,-18.555,530.762,-26.367,-3.906,118474.333
1686016709.906,-20.020,31.738,-1.953,-22.461,118474.337
1686016709.910,-12.695,160.645,182.129,-16.113,118474.341
1686016709.914,-7.812,616.699,210.449,0.488,118474.345
1686016709.918,-17.578,471.680,21.484,3.906,118474.349
1686016709.922,-31.250,-181.152,-49.316,-5.859,118474.353
1686016709.925,-36.621,-250.488,164.062,-0.977,118474.357
1686016709.929,-25.879,395.020,242.188,17.090,118474.361
1686016709.933,-17.090,392.578,-16.602,18.066,118474.365
1686016709.937,-27.832,-509.277,-108.887,1.953,118474.369
1686016709.941,-32.227,-175.293,214.844,-5.859,118474.372
1686016709.945,-21.973,542.480,197.266,11.230,118474.376
1686016709.959,-13.672,416.016,111.816,22.949,118474.380
1686016709.963,-23.438,103.027,28.809,18.066,118474.384
1686016709.967,-30.273,124.512,62.988,11.230,118474.388
1686016709.971,-22.461,490.234,175.293,18.555,118474.392
1686016709.975,-24.414,26.367,-33.203,39.551,118474.396
1686016709.979,-22.949,-854.980,-39.062,39.551,118474.400
1686016709.982,-26.855,-217.285,236.816,17.090,118474.404
1686016709.986,-34.180,470.703,155.273,4.883,118474.408
1686016709.990,-22.949,98.145,54.688,12.695,118474.411
1686016709.994,-31.250,228.027,180.664,1.465,118474.415
1686016709.998,-39.551,591.309,80.566,-19.043,118474.419
