,timestamps,emg_signal
0,1694141092.95,421.64664725204955
1,1694141092.95,418.02869375588506
2,1694141092.97,420.23857332208365
3,1694141092.99,422.7707289552827
4,1694141093.0,427.3706115738929
5,1694141093.02,422.67973905454886
6,1694141093.04,422.55901165269154
7,1694141093.05,419.30587561790304
8,1694141093.05,425.64081647920875
9,1694141093.07,411.96608473829707
10,1694141093.08,421.90918844661286
11,1694141093.1,424.6749351916441
12,1694141093.12,412.7559255446586
13,1694141093.12,419.24157731476134
14,1694141093.14,411.5113579672401
15,1694141093.16,416.44170947112536
16,1694141093.17,416.63757916970997
17,1694141093.19,418.4824606151633
18,1694141093.2,420.7041761143251
19,1694141093.21,411.3979059712129
20,1694141093.22,416.5403454318303
21,1694141093.24,416.41717596892425
22,1694141093.26,418.0066273818237
23,1694141093.26,419.274560383062
24,1694141093.27,420.284786638951
25,1694141093.29,424.0725320866426
26,1694141093.31,420.58128385395526
27,1694141093.32,423.1603036561925
28,1694141093.33,416.8257482063814
29,1694141093.35,433.9897954514318
30,1694141093.37,421.7815053678496
31,1694141093.37,421.99213638908
32,1694141093.38,422.1185378463964
33,1694141093.4,420.0163107851852
34,1694141093.41,425.17676178101226
35,1694141093.42,412.00665812868203
36,1694141093.44,418.7322496330359
37,1694141093.46,426.96846319357815
38,1694141093.47,429.763407924512
39,1694141093.49,432.6550184841602
40,1694141093.49,439.31089532751565
41,1694141093.51,449.0069215444873
42,1694141093.52,443.791785899984
43,1694141093.54,451.31309459917355
44,1694141093.54,450.9135025644213
45,1694141093.57,452.5792143716165
46,1694141093.58,450.7536204619058
