,timestamps,emg_signal
0,1694141092.95,426.50435669900725
1,1694141092.95,424.67721695728454
2,1694141092.97,423.76922865598857
3,1694141092.99,426.62916129964276
4,1694141093.0,420.3968043213739
5,1694141093.02,425.5137275574816
6,1694141093.04,420.8403132614508
7,1694141093.05,426.70819470478403
8,1694141093.05,426.2594401666948
9,1694141093.07,423.2126191379485
10,1694141093.08,417.4208010019714
11,1694141093.1,419.4514181579528
12,1694141093.12,420.74231487204656
13,1694141093.12,424.9847535124936
14,1694141093.14,425.75130737330204
15,1694141093.16,414.6296470791992
16,1694141093.17,418.3545377282429
17,1694141093.19,416.8227189199905
18,1694141093.2,418.0659612401016
19,1694141093.21,420.0850976280103
20,1694141093.22,424.6281433483973
21,1694141093.24,425.86591013145994
22,1694141093.26,413.85524841123436
23,1694141093.26,415.5354957508604
24,1694141093.27,423.97833938594096
25,1694141093.29,427.0216316198533
26,1694141093.31,420.8203784480707
27,1694141093.32,423.51398177626174
28,1694141093.33,418.13558581465924
29,1694141093.35,423.2318011456983
30,1694141093.37,420.7776700772133
31,1694141093.37,425.99762406014383
32,1694141093.38,415.20414202568463
33,1694141093.4,423.61488120725755
34,1694141093.41,421.44461337006976
35,1694141093.42,427.27471049897713
36,1694141093.44,424.9770019793802
37,1694141093.46,432.3906121852729
38,1694141093.47,433.7443018291925
39,1694141093.49,436.36132364564867
40,1694141093.49,432.7402007670688
41,1694141093.51,438.4910315805429
42,1694141093.52,443.5202923842771
43,1694141093.54,445.0799192360454
44,1694141093.54,449.3203615318881
45,1694141093.57,449.1774081358478
46,1694141093.58,449.802427294274
