,timestamps,emg_signal
0,1694140959.63,432.7977933148449
1,1694140959.64,422.3472816024143
2,1694140959.66,432.95634862371367
3,1694140959.67,427.9268386758267
4,1694140959.69,432.2292672785381
5,1694140959.7,447.3114919444611
6,1694140959.7,443.8351427382162
7,1694140959.72,434.58869540450723
8,1694140959.74,445.96207450551515
9,1694140959.74,427.8843660769669
10,1694140959.76,433.2062862327502
11,1694140959.77,435.46687775887165
12,1694140959.79,419.3697743328112
13,1694140959.81,432.9390336096336
14,1694140959.81,429.252101491388
15,1694140959.82,421.6187966706803
16,1694140959.84,428.00370257564475
17,1694140959.86,428.5564104485361
18,1694140959.87,425.09384772489886
19,1694140959.89,439.6392939997544
20,1694140959.89,425.05383145363675
21,1694140959.91,420.17383644947114
22,1694140959.92,440.8883845381758
23,1694140959.94,436.59008968516684
24,1694140959.96,440.9038915266286
25,1694140959.97,435.4754457131877
26,1694140959.99,435.8606296191518
27,1694140959.99,433.16846428870605
28,1694140960.0,436.06362177751777
29,1694140960.02,439.99208150789093
30,1694140960.04,437.4977485070383
31,1694140960.06,440.3310242017513
32,1694140960.07,436.2653645361449
33,1694140960.08,450.48691822960154
34,1694140960.09,453.64867610273285
35,1694140960.1,467.5513761161511
36,1694140960.12,464.4442082977185
37,1694140960.13,483.31825777825867
38,1694140960.14,493.81804639597595
39,1694140960.16,495.6200653031037
40,1694140960.17,506.89688585095223
41,1694140960.19,509.48262055985833
42,1694140960.19,518.4437499195342
43,1694140960.22,518.5827026940739
44,1694140960.22,507.74459357792506
45,1694140960.25,530.4304424459875
46,1694140960.26,525.2684013524813
47,1694140960.26,532.0992035224625
48,1694140960.28,518.1916650687211
49,1694140960.29,522.9485170133562
50,1694140960.31,514.5169618914927
51,1694140960.32,511.2413806690178
52,1694140960.34,505.08550696867894
53,1694140960.36,508.10598677658083
54,1694140960.37,513.8248176325525
55,1694140960.37,499.0884906981351
56,1694140960.39,499.9921514376381
