,timestamps,emg_signal
0,1694141092.95,428.80200368189765
1,1694141092.95,420.49089193467086
2,1694141092.97,416.72680353555864
3,1694141092.99,418.52598894287263
4,1694141093.0,415.7055250104136
5,1694141093.02,422.17841509875876
6,1694141093.04,416.1452248090517
7,1694141093.05,416.5208852145007
8,1694141093.05,417.1877092036769
9,1694141093.07,423.17739210865363
10,1694141093.08,414.98638489329176
11,1694141093.1,416.2460991121555
12,1694141093.12,414.03247743375647
13,1694141093.12,425.0885935447162
14,1694141093.14,421.49947267998533
15,1694141093.16,410.43263600961916
16,1694141093.17,415.01723339771206
17,1694141093.19,420.07294261318395
18,1694141093.2,417.72826307794963
19,1694141093.21,419.2653071784991
20,1694141093.22,415.21683773674806
21,1694141093.24,426.90392053480053
22,1694141093.26,410.29507918108084
23,1694141093.26,421.6403658397043
24,1694141093.27,418.3100159823227
25,1694141093.29,426.7120757010752
26,1694141093.31,421.80687353053054
27,1694141093.32,423.23266378310404
28,1694141093.33,423.10715637028625
29,1694141093.35,419.29317576975063
30,1694141093.37,422.73161621889255
31,1694141093.37,426.6981461666627
32,1694141093.38,415.3614418706151
33,1694141093.4,425.64384368552334
34,1694141093.41,423.48273944570377
35,1694141093.42,425.5235777267036
36,1694141093.44,431.7417166371553
37,1694141093.46,431.0083700051982
38,1694141093.47,426.94937776935495
39,1694141093.49,439.0589940207668
40,1694141093.49,434.01910573056506
41,1694141093.51,443.9774571868431
42,1694141093.52,438.7865490520941
43,1694141093.54,445.46149310138253
44,1694141093.54,458.667935837208
45,1694141093.57,458.9813061029977
46,1694141093.58,448.3281188074914
