,timestamps,emg_signal
0,1694141092.95,422.5541227427549
1,1694141092.95,416.8511052919708
2,1694141092.97,425.32294590827195
3,1694141092.99,426.67969259781097
4,1694141093.0,423.83067739157684
5,1694141093.02,423.70786182339214
6,1694141093.04,423.716793250703
7,1694141093.05,419.757548414931
8,1694141093.05,424.02793533933766
9,1694141093.07,422.3347483683264
10,1694141093.08,418.84326992159157
11,1694141093.1,424.846915285051
12,1694141093.12,416.31384529472666
13,1694141093.12,414.4535723815736
14,1694141093.14,408.5416055448566
15,1694141093.16,418.29638149523527
16,1694141093.17,417.6548636296225
17,1694141093.19,416.82305536646857
18,1694141093.2,416.0442073532551
19,1694141093.21,406.84800856961834
20,1694141093.22,414.70085161391523
21,1694141093.24,424.25498245379515
22,1694141093.26,420.7819472999883
23,1694141093.26,420.73572998898527
24,1694141093.27,413.0791647864244
25,1694141093.29,416.5558145904424
26,1694141093.31,414.2936020903795
27,1694141093.32,419.15155203233644
28,1694141093.33,415.31893843497534
29,1694141093.35,427.5976826460473
30,1694141093.37,420.93565397635336
31,1694141093.37,419.3140615549523
32,1694141093.38,423.8198608195179
33,1694141093.4,417.7386867107048
34,1694141093.41,421.0373651657403
35,1694141093.42,423.76695771791765
36,1694141093.44,421.28032903707657
37,1694141093.46,424.8457121532331
38,1694141093.47,433.9063385293627
39,1694141093.49,439.59480029066776
40,1694141093.49,435.9291775697679
41,1694141093.51,443.8751678643121
42,1694141093.52,444.17345722217937
43,1694141093.54,446.8129276261773
44,1694141093.54,447.5971798424187
45,1694141093.57,452.6151481110055
46,1694141093.58,447.5671660792924
