timestamps,TP9,AF7,AF8,TP10
1644531698.954,-79.590,192.871,-37.109,39.062
1644531698.958,31.250,254.883,-25.391,-7.324
1644531698.962,86.914,84.961,-23.438,-53.223
1644531698.966,-6.348,-93.750,-16.113,-17.090
1644531698.970,-83.008,-313.477,-21.484,38.086
1644531698.974,-4.883,-391.602,-23.926,0.000
1644531698.978,87.402,49.316,-16.602,-63.965
1644531698.981,15.137,194.336,-27.344,-40.039
1644531698.985,-93.262,-650.879,-41.504,29.297
1644531698.989,-33.203,-520.996,-3.418,21.973
1644531698.993,97.168,422.363,5.371,-30.762
1644531698.997,56.152,113.281,-33.691,-36.133
1644531698.999,-79.102,35.156,-29.785,15.137
1644531699.003,-63.477,496.582,-23.926,34.180
1644531699.007,59.082,507.812,-43.945,-19.043
1644531699.011,64.453,143.066,-41.504,-42.969
1644531699.015,-61.035,66.895,-39.062,-11.719
1644531699.019,-95.703,170.410,-45.898,25.391
1644531699.023,15.137,134.277,-46.387,-20.996
1644531699.026,76.660,-433.105,-59.570,-70.312
1644531699.030,-22.949,-619.629,-32.227,-40.039
1644531699.034,-103.027,338.867,-14.160,11.230
1644531699.038,-21.484,373.047,-49.805,-10.742
1644531699.042,72.754,-256.836,-41.992,-71.777
1644531699.044,4.395,-103.516,-23.438,-57.129
1644531699.048,-94.727,460.938,-27.832,12.207
1644531699.052,-58.594,237.793,-44.922,15.137
1644531699.056,45.410,-469.727,-39.062,-54.688
1644531699.060,37.109,-282.715,-10.742,-73.242
1644531699.064,-84.961,70.312,-21.484,-20.020
1644531699.068,-97.168,20.020,-41.504,-1.953
1644531699.071,26.855,-460.449,-34.668,-50.293
1644531699.075,52.246,-326.660,6.348,-74.219
1644531699.079,-73.730,347.168,2.441,-32.715
1644531699.083,-124.512,147.461,-32.715,16.113
1644531699.087,-29.297,-36.133,-48.340,-23.926
1644531699.092,48.340,131.836,-46.875,-76.660
1644531699.096,-28.809,15.137,-52.734,-39.551
1644531699.100,-110.840,-317.871,-55.664,26.367
1644531699.104,-38.574,-264.648,-40.527,8.789
1644531699.108,61.035,186.523,-39.062,-51.758
1644531699.112,17.578,65.918,-46.387,-41.504
1644531699.116,-76.172,-493.164,-58.105,34.668
1644531699.119,-58.594,-554.688,-70.312,31.738
1644531699.123,38.086,238.770,-55.176,-72.266
1644531699.127,31.250,309.082,-65.430,-89.844
1644531699.131,-89.355,42.969,-60.059,-19.043
1644531699.135,-110.840,237.305,-55.176,12.207
1644531699.134,4.395,410.156,-60.547,-27.344
1644531699.138,53.711,232.910,-81.543,-67.871
1644531699.142,-54.688,-119.629,-95.215,-34.180
1644531699.146,-109.375,-146.484,-75.684,16.602
1644531699.150,-21.484,18.555,-70.312,-20.996
1644531699.154,58.594,-41.016,-69.824,-63.965
1644531699.158,-15.625,-682.617,-87.402,-25.391
1644531699.161,-117.676,-943.848,-57.617,27.832
1644531699.165,-57.129,18.066,-31.738,7.812
1644531699.169,63.477,236.328,-66.895,-47.852
1644531699.173,37.109,1.465,-51.758,-40.039
1644531699.177,-80.078,374.023,-32.227,18.555
1644531699.181,-64.941,532.715,-55.176,20.508
1644531699.185,50.781,126.953,-82.031,-35.645
1644531699.189,51.758,-19.531,-65.918,-62.500
1644531699.193,-55.176,319.824,-46.387,-13.184
1644531699.197,-80.566,484.375,-60.059,26.855
1644531699.201,23.926,-134.766,-80.566,-19.531
1644531699.205,85.938,-582.031,-63.477,-44.434
1644531699.208,-14.160,-98.633,-36.133,-5.371
1644531699.212,-93.750,430.664,-41.504,37.109
1644531699.216,-8.789,-220.215,-75.195,8.789
1644531699.220,82.031,-691.406,-53.711,-43.457
1644531699.224,8.789,179.199,-19.531,-29.297
1644531699.239,-83.008,334.473,-39.062,34.180
1644531699.243,-20.996,187.500,-49.805,24.902
