timestamps,TP9,AF7,AF8,TP10
1645054769.372,-125.000,-507.324,-185.547,-508.301
1645054769.376,-1000.000,-182.617,54.199,72.754
1645054769.380,-277.344,-366.699,-90.332,75.684
1645054769.384,841.797,-16.113,9.277,-548.828
1645054769.388,392.090,103.027,74.707,-511.230
1645054769.392,-778.320,-469.727,-180.176,248.535
1645054769.396,-482.910,-905.762,-388.184,443.848
1645054769.399,730.469,-355.469,-114.258,-303.223
1645054769.403,728.027,149.414,130.371,-546.387
1645054769.407,-525.391,-134.766,32.715,82.520
1645054769.411,-720.703,-377.930,-59.082,428.223
1645054769.415,467.773,-201.660,-1.465,-59.570
1645054769.419,-903.809,-590.820,-88.379,514.160
1645054769.423,92.285,-168.457,52.246,119.141
1645054769.427,992.676,-96.191,-85.449,-410.156
1645054769.431,214.355,-555.664,-302.734,-176.270
1645054769.435,-854.492,-903.809,-345.215,483.398
1645054769.438,-387.207,-278.809,48.340,254.395
1645054769.442,842.285,264.648,167.480,-405.273
1645054769.446,562.988,-279.297,-150.391,-345.703
1645054769.450,-772.461,-627.930,-128.418,245.117
1645054769.454,-723.633,-26.367,172.363,344.727
1645054769.471,634.277,270.020,99.121,-212.891
1645054769.475,869.629,-389.160,-281.738,-369.629
1645054769.479,-511.230,-522.461,-143.066,86.426
1645054769.483,-965.332,6.348,164.551,418.945
1645054769.487,276.855,111.328,69.336,-3.906
1645054769.491,985.352,-645.508,-381.836,-323.730
1645054769.495,-150.879,-829.590,-235.840,-83.008
1645054769.498,-1000.000,-62.988,210.449,354.980
1645054769.502,-124.023,36.621,76.172,171.875
1645054769.506,925.293,-208.008,-47.363,-397.461
1645054769.510,180.664,-104.004,56.152,-320.312
1645054769.514,-969.238,6.836,138.672,337.402
1645054769.515,-478.516,-46.387,68.359,363.770
1645054769.519,769.043,-68.359,-15.137,-290.039
1645054769.523,541.016,10.254,67.383,-410.645
1645054769.527,-744.141,-178.711,68.359,226.562
1645054769.531,-737.793,-522.461,-112.305,495.605
1645054769.535,555.664,-690.918,-230.469,-95.703
1645054769.539,817.383,-539.551,-243.164,-471.680
1645054769.542,-469.238,-498.535,-142.090,-16.602
1645054769.546,-905.762,-642.578,-106.445,528.320
1645054769.550,365.723,-900.879,-311.035,305.664
1645054769.554,-959.961,-101.562,66.406,-219.238
1645054769.558,79.102,239.746,199.219,10.742
1645054769.563,-811.035,-246.582,37.109,628.906
1645054769.567,-87.891,-8.301,122.559,358.887
1645054769.571,948.730,392.578,172.852,-306.641
1645054769.575,384.277,181.641,102.539,-241.211
1645054769.579,-800.781,-281.250,19.531,419.922
1645054769.583,-466.797,-317.383,42.480,466.309
1645054769.587,806.152,-186.523,24.414,-189.941
1645054769.590,715.820,-288.086,-82.031,-357.910
1645054769.594,-543.457,-883.789,-368.652,296.875
1645054769.598,-800.293,-744.141,-142.090,493.164
1645054769.602,410.156,165.527,206.055,-179.199
1645054769.606,922.363,68.359,37.598,-469.238
1645054769.605,-299.805,-576.660,-50.293,-30.762
1645054769.609,-993.164,-201.660,134.766,382.324
1645054769.613,83.008,228.516,169.434,14.160
1645054769.617,824.707,-166.016,-83.496,-425.293
1645054769.621,-1.465,-637.695,-225.098,-231.445
1645054769.625,-972.168,-605.469,-58.105,308.105
1645054769.629,-389.160,-263.672,99.121,116.211
1645054769.632,794.922,-218.750,-55.176,-539.062
1645054769.636,364.258,-905.762,-449.707,-500.977
1645054769.640,-931.152,-774.414,-137.207,33.203
1645054769.644,-743.652,-125.488,170.898,142.578
1645054769.648,631.836,-266.113,-38.574,-352.051
1645054769.652,696.289,-344.727,13.184,-575.195
1645054769.656,-650.391,-75.195,159.668,-47.363
1645054769.660,-913.086,-65.918,116.699,375.488
1645054769.664,371.094,-187.500,15.137,-89.355
1645054769.668,908.691,-18.066,74.707,-525.391
1645054769.672,-244.629,-247.070,49.805,-113.281
1645054769.676,-976.562,-586.914,-23.438,483.398
1645054769.679,56.152,-812.012,-221.191,229.004
1645054769.683,923.828,-359.375,-7.324,-454.102
1645054769.687,76.172,97.168,203.125,-351.074
1645054769.691,-965.332,-86.426,115.234,376.953
1645054769.695,-384.277,-268.066,41.504,352.539
1645054769.703,825.684,-148.438,65.430,-325.684
1645054769.707,470.215,93.262,138.672,-425.781
1645054769.711,-797.363,-197.754,43.945,262.695
1645054769.715,-715.820,-632.324,-76.660,477.051
1645054769.719,576.172,-392.090,8.789,-168.945
1645054769.723,764.648,-238.770,42.480,-454.102
1645054769.727,-511.230,-602.539,-130.859,114.258
1645054769.730,-913.086,-932.129,-309.082,579.102
1645054769.734,184.082,-246.094,61.523,-43.945
1645054769.738,862.793,266.113,199.707,-536.133
1645054769.742,-108.398,-301.270,-23.438,-80.566
1645054769.746,-989.746,-359.375,95.703,461.914
1645054769.742,-175.293,142.578,196.289,137.695
1645054769.746,902.832,206.543,138.672,-434.082
1645054769.750,310.547,-511.719,-149.414,-210.449
1645054769.754,-910.156,-531.738,-13.184,373.535
1645054769.758,-556.152,113.281,234.375,270.508
1645054769.762,783.691,-55.664,-5.859,-293.945
1645054769.766,680.176,-802.734,-380.371,-304.688
1645054769.769,-748.047,-690.918,-128.906,172.852
1645054769.773,-879.395,48.340,239.258,325.195
1645054769.777,496.094,137.207,89.844,-180.664
1645054769.781,849.121,-122.559,-23.438,-496.582
1645054769.785,-448.730,-150.879,116.699,-47.363
1645054769.787,-993.652,14.648,170.410,393.066
1645054769.791,225.098,64.453,110.352,111.328
1645054769.795,-954.590,190.918,163.574,-136.719
1645054769.799,177.246,76.660,122.070,174.316
1645054769.803,-761.719,-307.617,84.473,693.359
1645054769.807,-53.711,-365.234,14.648,471.680
1645054769.811,977.539,-892.090,-369.141,-97.656
1645054769.814,304.688,-730.957,-133.789,-247.559
1645054769.818,-908.691,-19.531,234.863,290.039
1645054769.822,-505.859,-152.344,81.055,476.562
1645054769.826,769.043,-1.953,117.188,-211.914
1645054769.830,686.035,289.551,170.898,-448.242
1645054769.832,-614.258,53.223,120.605,159.668
1645054769.836,-791.016,-279.297,38.574,500.977
1645054769.840,454.590,-44.434,84.473,-87.402
1645054769.844,884.277,240.723,141.602,-513.672
1645054769.848,-312.012,-57.129,95.703,-87.402
1645054769.852,-957.520,-677.246,-168.945,484.375
1645054769.856,58.105,-562.500,-176.270,67.871
1645054769.859,901.367,-156.250,14.648,-573.730
1645054769.863,30.273,-470.703,-173.828,-339.355
1645054769.867,-994.629,-935.547,-401.855,333.984
1645054769.871,-502.930,-573.242,-124.023,2.441
1645054769.875,653.320,41.992,145.996,-708.984
1645054769.892,334.473,-157.227,11.230,-583.008
