,timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp,emg_signal
0,1685413032.652,45.898,100.586,-48.828,41.504,1893.554,347
1,1685413032.656,53.711,-151.855,-39.551,55.176,1893.558,347
2,1685413032.66,40.039,236.816,-11.719,49.316,1893.561,346
3,1685413032.664,34.18,461.914,-23.438,32.227,1893.565,346
4,1685413032.668,37.598,146.484,-59.57,35.645,1893.569,346
5,1685413032.672,49.316,-154.785,-49.805,61.035,1893.573,346
6,1685413032.676,43.945,58.105,-18.066,50.293,1893.577,346
7,1685413032.679,31.25,400.391,-33.691,23.926,1893.581,346
8,1685413032.683,37.109,-98.633,-70.801,28.32,1893.585,346
9,1685413032.687,43.457,-558.594,-28.809,48.828,1893.589,346
10,1685413032.691,38.086,183.105,13.672,49.805,1893.593,346
11,1685413032.695,36.133,410.645,-41.016,33.691,1893.597,346
12,1685413032.695,36.133,410.645,-41.016,33.691,1893.597,346
13,1685413032.711,41.016,72.266,-40.527,30.273,1893.608,348
14,1685413032.715,39.551,-70.312,-25.879,45.898,1893.612,348
15,1685413032.719,36.133,-23.438,-39.551,55.176,1893.616,348
16,1685413032.723,33.691,94.238,-50.293,37.109,1893.62,348
17,1685413032.727,27.344,-449.219,-66.895,25.391,1893.624,348
18,1685413032.731,26.855,-749.023,-29.297,41.016,1893.628,348
19,1685413032.735,25.879,49.316,-3.418,43.945,1893.632,348
20,1685413032.738,21.484,459.961,-46.875,32.715,1893.636,346
21,1685413032.741,-3.418,46.387,-56.152,24.902,1893.638,346
22,1685413032.742,25.391,-402.832,-92.285,31.738,1893.639,346
23,1685413032.745,1.465,371.582,-38.574,23.438,1893.642,346
24,1685413032.746,22.461,-731.934,-27.344,38.574,1893.643,346
25,1685413032.749,10.742,575.195,-40.039,38.086,1893.646,346
26,1685413032.75,14.16,304.199,-1.465,42.48,1893.647,346
27,1685413032.753,11.719,412.109,-76.66,41.016,1893.65,346
28,1685413032.754,2.93,232.91,-62.988,37.109,1893.651,346
29,1685413032.757,9.277,108.887,-100.586,32.715,1893.654,346
30,1685413032.761,6.348,48.828,-87.891,36.133,1893.658,346
31,1685413032.765,-2.93,17.578,-76.66,38.574,1893.661,346
32,1685413032.768,6.836,-128.906,-62.012,50.781,1893.665,347
33,1685413032.772,41.504,-6.348,-10.742,72.754,1893.669,347
34,1685413032.776,57.129,277.344,20.508,78.125,1893.673,347
35,1685413032.78,60.547,479.004,25.391,74.707,1893.677,347
36,1685413032.784,74.219,37.598,-31.25,80.078,1893.681,348
37,1685413032.786,61.523,-706.055,-19.531,74.707,1893.696,348
38,1685413032.79,38.086,-279.297,18.555,56.152,1893.7,348
39,1685413032.794,46.875,86.914,-10.742,63.477,1893.704,348
40,1685413032.798,64.941,-217.773,-2.441,87.402,1893.708,348
41,1685413032.802,59.57,-104.98,-2.93,72.754,1893.712,348
42,1685413032.806,48.34,184.57,-36.133,56.641,1893.716,348
43,1685413032.81,51.758,94.727,-30.762,61.523,1893.72,347
44,1685413032.813,62.5,-362.305,-28.809,68.359,1893.724,347
45,1685413032.817,58.105,-314.941,6.836,68.848,1893.728,347
46,1685413032.821,34.668,534.18,0.488,38.086,1893.732,347
