,timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp,emg_signal
0,1685413102.116,147.461,684.57,-199.219,196.289,1963.014,310
1,1685413102.12,140.137,857.91,-211.426,175.293,1963.018,310
2,1685413102.124,132.812,219.238,-223.145,156.25,1963.021,310
3,1685413102.128,137.695,-54.688,-200.684,158.691,1963.025,309
4,1685413102.132,145.508,570.801,-199.219,177.734,1963.029,309
5,1685413102.136,139.16,508.301,-220.215,163.574,1963.033,309
6,1685413102.139,120.117,-260.742,-221.68,133.301,1963.037,310
7,1685413102.143,124.512,-457.031,-200.195,146.973,1963.041,310
8,1685413102.147,131.348,473.145,-179.688,168.457,1963.045,310
9,1685413102.151,127.93,727.051,-206.055,159.18,1963.049,310
10,1685413102.155,128.418,225.098,-212.402,132.812,1963.053,311
11,1685413102.159,119.629,201.66,-196.289,128.418,1963.057,311
12,1685413102.177,117.188,633.789,-199.219,145.02,1963.077,311
13,1685413102.181,125.488,592.285,-211.426,153.32,1963.081,309
14,1685413102.185,114.746,-235.352,-214.355,126.465,1963.085,309
15,1685413102.189,106.445,-221.68,-193.359,107.422,1963.089,309
16,1685413102.193,112.305,545.898,-203.613,125.488,1963.092,309
17,1685413102.197,111.816,314.453,-223.145,144.043,1963.096,308
18,1685413102.2,102.539,-312.5,-203.125,138.672,1963.1,308
19,1685413102.204,92.773,-16.113,-184.082,112.305,1963.104,308
20,1685413102.208,91.797,622.07,-203.125,110.352,1963.108,308
21,1685413102.212,105.957,461.914,-200.195,128.418,1963.112,308
22,1685413102.216,103.516,335.449,-196.289,120.605,1963.116,308
23,1685413102.22,88.867,527.344,-202.637,80.566,1963.12,309
24,1685413102.222,92.773,577.148,-194.336,76.172,1963.119,309
25,1685413102.226,90.82,338.867,-189.941,109.375,1963.123,309
26,1685413102.23,74.707,302.246,-187.988,105.957,1963.127,309
27,1685413102.234,70.801,433.594,-192.383,78.125,1963.131,309
28,1685413102.238,74.219,183.105,-198.73,74.219,1963.134,310
29,1685413102.242,81.543,-205.078,-185.059,96.191,1963.138,310
30,1685413102.245,80.566,-17.09,-168.945,104.004,1963.142,310
31,1685413102.249,69.336,450.195,-184.57,79.102,1963.146,311
32,1685413102.253,54.199,494.141,-191.895,59.082,1963.15,311
33,1685413102.257,48.34,-182.129,-209.961,62.012,1963.154,311
34,1685413102.261,50.781,-934.082,-202.148,63.965,1963.158,310
35,1685413102.265,42.969,-60.059,-176.758,41.992,1963.162,310
36,1685413102.266,24.414,440.43,-208.496,17.09,1963.163,310
37,1685413102.27,16.113,80.566,-212.402,15.625,1963.167,310
38,1685413102.274,20.02,316.895,-196.777,29.297,1963.171,310
39,1685413102.278,10.742,554.688,-200.195,20.02,1963.175,310
40,1685413102.282,-3.418,296.387,-212.891,-9.766,1963.179,310
41,1685413102.286,-12.207,-64.453,-217.285,-19.043,1963.183,310
42,1685413102.289,-22.461,-73.73,-214.844,-10.254,1963.187,312
43,1685413102.293,-27.344,250.488,-208.008,-16.113,1963.191,312
44,1685413102.297,-35.156,326.172,-231.445,-38.574,1963.194,312
45,1685413102.301,-52.734,-622.07,-237.793,-46.387,1963.198,312
46,1685413102.305,-55.176,-398.926,-189.453,-39.551,1963.202,314
47,1685413102.309,-55.664,595.703,-206.543,-46.387,1963.206,314
48,1685413102.311,-75.195,314.941,-227.539,-80.566,1963.208,314
49,1685413102.315,-95.703,153.32,-217.285,-102.539,1963.212,314
50,1685413102.319,-94.727,483.887,-212.891,-87.891,1963.216,316
51,1685413102.323,-96.68,578.125,-223.145,-72.754,1963.22,316
52,1685413102.327,-108.398,237.793,-235.84,-93.262,1963.224,316
53,1685413102.331,-118.652,-118.164,-230.469,-122.559,1963.228,317
54,1685413102.334,-135.742,68.848,-226.562,-126.953,1963.232,317
55,1685413102.338,-125.977,533.691,-234.863,-114.258,1963.236,317
56,1685413102.342,-123.047,-110.84,-252.93,-115.234,1963.24,317
57,1685413102.346,-145.02,-636.23,-239.258,-145.02,1963.243,317
58,1685413102.35,-145.02,-65.918,-231.934,-160.156,1963.247,316
59,1685413102.354,-139.648,292.969,-228.027,-141.602,1963.251,316
60,1685413102.356,-147.461,-193.359,-238.77,-135.742,1963.253,316
61,1685413102.36,-166.504,-418.457,-235.84,-168.457,1963.257,317
62,1685413102.364,-177.734,449.219,-230.957,-190.43,1963.261,317
63,1685413102.368,-167.48,512.207,-251.953,-171.875,1963.265,317
64,1685413102.372,-174.316,394.043,-256.348,-163.086,1963.269,319
65,1685413102.376,-197.266,265.625,-252.93,-185.059,1963.273,319
66,1685413102.379,-208.984,156.738,-236.328,-211.426,1963.277,319
67,1685413102.383,-211.426,233.887,-250.0,-205.078,1963.281,319
68,1685413102.387,-202.148,-213.379,-261.23,-185.547,1963.284,319
69,1685413102.391,-201.172,81.055,-249.512,-208.496,1963.288,321
70,1685413102.395,-222.656,581.543,-266.602,-237.305,1963.292,321
71,1685413102.399,-230.469,92.285,-276.367,-229.004,1963.296,321
72,1685413102.401,-231.445,-25.391,-270.508,-220.703,1963.298,322
73,1685413102.405,-231.445,486.816,-268.066,-224.609,1963.302,322
74,1685413102.409,-229.004,528.32,-291.504,-251.953,1963.306,322
75,1685413102.413,-241.699,96.191,-294.434,-276.367,1963.31,322
76,1685413102.417,-247.07,43.945,-279.785,-262.207,1963.314,322
77,1685413102.421,-252.441,179.199,-294.434,-256.836,1963.318,322
78,1685413102.424,-267.09,170.41,-304.199,-291.016,1963.322,322
79,1685413102.428,-283.203,-327.637,-311.523,-304.688,1963.326,322
80,1685413102.432,-282.227,-491.699,-293.457,-289.551,1963.329,322
81,1685413102.436,-279.297,455.566,-289.551,-285.156,1963.333,322
82,1685413102.44,-285.645,456.543,-306.152,-306.152,1963.337,322
83,1685413102.444,-301.27,-298.828,-284.668,-332.52,1963.341,323
84,1685413102.447,-314.453,-121.582,-255.371,-326.66,1963.345,323
85,1685413102.451,-298.34,599.609,-256.836,-299.805,1963.349,323
86,1685413102.455,-296.875,391.602,-279.785,-295.898,1963.353,324
87,1685413102.459,-308.105,-44.922,-271.973,-324.219,1963.357,324
88,1685413102.463,-318.848,173.34,-262.207,-344.727,1963.361,324
89,1685413102.467,-327.637,354.98,-276.367,-328.125,1963.365,324
90,1685413102.47,-318.848,143.066,-275.391,-318.848,1963.369,326
91,1685413102.474,-319.824,-352.539,-258.789,-336.914,1963.373,326
92,1685413102.478,-336.914,-55.664,-231.445,-355.957,1963.377,326
93,1685413102.482,-328.613,639.648,-240.723,-345.215,1963.381,326
94,1685413102.486,-325.195,425.781,-253.418,-329.59,1963.385,326
95,1685413102.49,-348.633,207.031,-243.164,-357.422,1963.388,326
96,1685413102.491,-356.445,415.039,-231.934,-393.555,1963.388,326
97,1685413102.495,-345.703,532.715,-239.258,-379.395,1963.392,326
98,1685413102.499,-340.82,319.824,-237.305,-362.793,1963.396,326
99,1685413102.503,-355.469,272.461,-230.469,-388.184,1963.4,326
100,1685413102.507,-374.023,352.051,-236.328,-417.48,1963.404,326
101,1685413102.511,-384.766,161.133,-234.375,-416.992,1963.408,325
102,1685413102.514,-375.977,-358.398,-244.629,-395.996,1963.412,325
103,1685413102.518,-370.605,-742.676,-248.047,-393.555,1963.415,325
104,1685413102.522,-383.789,34.18,-258.301,-426.27,1963.419,325
105,1685413102.526,-404.297,408.691,-284.668,-444.336,1963.423,326
106,1685413102.53,-401.367,29.785,-270.508,-417.969,1963.427,326
107,1685413102.534,-393.066,106.445,-254.883,-412.598,1963.431,326
108,1685413102.536,-410.645,513.184,-262.695,-450.195,1963.447,326
109,1685413102.54,-416.016,347.168,-270.996,-471.68,1963.451,327
110,1685413102.544,-417.48,-107.91,-255.371,-455.078,1963.455,327
111,1685413102.548,-413.574,160.156,-229.492,-430.176,1963.459,327
112,1685413102.552,-415.039,518.066,-239.258,-445.801,1963.463,329
113,1685413102.556,-419.922,91.797,-263.184,-468.75,1963.466,329
114,1685413102.559,-430.176,-539.062,-253.906,-460.938,1963.47,329
115,1685413102.563,-436.523,-298.34,-229.004,-458.008,1963.474,329
116,1685413102.567,-442.871,317.871,-227.539,-482.422,1963.478,329
117,1685413102.571,-457.031,132.812,-242.676,-510.254,1963.482,329
118,1685413102.575,-463.867,-156.738,-231.934,-509.766,1963.486,329
119,1685413102.579,-456.543,317.871,-203.125,-485.84,1963.49,329
120,1685413102.628,-453.125,528.809,-212.402,-482.422,1963.526,329
121,1685413102.632,-464.355,201.172,-215.332,-505.859,1963.53,329
122,1685413102.633,-465.82,190.43,-166.016,-496.582,1963.533,329
123,1685413102.636,-464.355,97.656,-208.008,-510.254,1963.534,330
124,1685413102.637,-470.703,-39.062,-166.992,-503.418,1963.537,330
125,1685413102.64,-466.309,433.105,-213.867,-488.77,1963.538,330
126,1685413102.641,-491.699,-80.078,-154.297,-525.879,1963.541,330
127,1685413102.644,-468.262,503.906,-224.121,-480.957,1963.542,330
128,1685413102.645,-491.699,381.836,-157.227,-531.25,1963.545,330
129,1685413102.648,-475.586,-179.199,-228.516,-508.301,1963.546,329
130,1685413102.649,-482.91,353.516,-172.363,-510.254,1963.549,329
131,1685413102.651,-488.77,-421.387,-199.707,-532.227,1963.55,329
132,1685413102.653,-466.309,-86.914,-169.922,-493.164,1963.553,329
133,1685413102.655,-481.445,267.578,-184.082,-521.973,1963.554,329
134,1685413102.656,-477.051,-65.43,-152.344,-524.414,1963.557,329
135,1685413102.659,-466.309,450.195,-204.102,-504.395,1963.558,329
136,1685413102.66,-495.605,320.312,-150.391,-544.434,1963.561,329
137,1685413102.663,-461.914,-108.887,-202.148,-521.973,1963.561,327
138,1685413102.664,-485.352,147.461,-150.391,-511.23,1963.565,327
139,1685413102.667,-476.562,-390.625,-184.082,-541.992,1963.565,327
140,1685413102.668,-490.234,-39.551,-142.09,-506.836,1963.569,327
141,1685413102.671,-481.445,-108.887,-171.875,-522.949,1963.569,327
142,1685413102.672,-501.465,291.504,-138.672,-538.086,1963.573,327
143,1685413102.676,-501.953,398.438,-143.555,-542.48,1963.576,326
144,1685413102.686,-503.418,-76.172,-143.066,-521.973,1963.588,326
145,1685413102.69,-505.859,-218.262,-133.301,-517.578,1963.592,326
146,1685413102.694,-501.465,274.414,-125.0,-538.086,1963.595,326
147,1685413102.698,-510.742,335.449,-128.418,-559.57,1963.599,326
148,1685413102.702,-509.766,-219.727,-134.766,-546.387,1963.603,326
149,1685413102.706,-494.629,-964.844,-120.605,-516.113,1963.607,328
150,1685413102.709,-495.605,-1000.0,-89.355,-518.066,1963.611,328
151,1685413102.713,-492.188,-433.594,-81.543,-537.598,1963.615,328
152,1685413102.717,-491.699,148.926,-87.891,-546.387,1963.619,328
153,1685413102.721,-491.211,292.48,-87.891,-531.25,1963.623,328
154,1685413102.725,-487.305,297.852,-88.379,-525.879,1963.627,328
155,1685413102.729,-501.465,180.176,-88.867,-550.293,1963.631,328
156,1685413102.731,-510.254,-227.539,-83.984,-551.27,1963.628,328
157,1685413102.735,-502.93,-24.414,-66.895,-521.973,1963.632,327
158,1685413102.739,-500.488,609.863,-81.543,-506.348,1963.636,327
159,1685413102.743,-520.508,290.527,-94.727,-536.133,1963.64,327
160,1685413102.747,-536.621,-106.445,-95.215,-569.824,1963.644,325
161,1685413102.751,-523.926,-96.68,-93.262,-546.875,1963.648,325
162,1685413102.754,-506.836,304.199,-87.891,-518.555,1963.652,325
163,1685413102.758,-505.859,359.375,-111.816,-530.762,1963.655,324
164,1685413102.762,-517.09,-344.238,-105.469,-558.594,1963.659,324
165,1685413102.766,-536.133,-10.742,-71.289,-566.895,1963.663,324
166,1685413102.77,-527.344,620.605,-101.074,-548.828,1963.667,324
167,1685413102.774,-515.625,273.926,-127.93,-544.922,1963.671,325
168,1685413102.776,-522.461,135.254,-118.164,-562.988,1963.701,325
169,1685413102.78,-521.484,418.457,-112.305,-569.824,1963.705,325
170,1685413102.784,-500.977,529.297,-126.465,-543.945,1963.709,325
171,1685413102.788,-500.488,297.363,-134.766,-537.598,1963.713,326
172,1685413102.792,-515.625,176.758,-141.113,-560.059,1963.717,326
173,1685413102.796,-512.695,81.055,-145.508,-560.547,1963.72,326
174,1685413102.799,-490.234,83.008,-128.418,-529.297,1963.724,325
175,1685413102.803,-485.84,-301.27,-146.973,-507.324,1963.728,325
176,1685413102.807,-502.93,-701.172,-136.23,-531.738,1963.732,325
