,timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp,emg_signal
0,1685413044.216,-130.371,334.473,98.633,-91.309,1905.127,320
1,1685413044.22,-126.953,-129.395,38.574,-76.172,1905.131,318
2,1685413044.224,-101.562,-312.012,102.051,-43.457,1905.135,318
3,1685413044.228,-66.406,339.355,182.617,-27.344,1905.139,318
4,1685413044.232,-50.781,457.031,174.316,-23.438,1905.143,318
5,1685413044.236,-41.992,-205.566,165.527,2.93,1905.147,317
6,1685413044.239,-51.758,-400.391,208.496,7.324,1905.151,317
7,1685413044.243,-53.223,410.645,232.422,-9.277,1905.154,317
8,1685413044.247,-49.316,561.523,189.941,-7.324,1905.158,317
9,1685413044.251,-44.922,-73.73,182.617,4.883,1905.162,317
10,1685413044.255,-50.781,-215.82,213.379,12.695,1905.166,317
11,1685413044.259,-60.547,395.508,204.59,9.277,1905.17,316
12,1685413044.263,-70.801,441.406,154.297,-5.371,1905.186,316
13,1685413044.267,-85.449,-51.758,175.781,-9.277,1905.19,316
14,1685413044.271,-90.82,50.293,202.148,-9.277,1905.194,316
15,1685413044.275,-98.145,540.039,162.598,-22.949,1905.197,316
16,1685413044.279,-112.305,372.559,123.047,-42.48,1905.201,314
17,1685413044.283,-108.887,-155.762,115.234,-36.621,1905.205,314
18,1685413044.286,-104.492,-6.836,151.855,-20.508,1905.209,314
19,1685413044.29,-103.516,509.277,148.438,-16.602,1905.213,312
20,1685413044.294,-108.887,324.707,89.355,-27.344,1905.217,312
21,1685413044.298,-113.281,-259.766,92.285,-46.387,1905.221,312
22,1685413044.302,-99.121,48.34,157.715,-36.621,1905.225,311
23,1685413044.306,-87.891,548.828,134.277,-22.461,1905.229,311
24,1685413044.322,-91.797,211.426,88.379,-28.809,1905.22,311
25,1685413044.326,-112.793,-252.441,89.355,-46.875,1905.224,311
26,1685413044.33,-118.652,-91.797,130.371,-52.734,1905.228,311
27,1685413044.334,-122.07,445.312,148.438,-37.598,1905.232,311
28,1685413044.338,-132.812,136.23,60.547,-42.48,1905.236,311
29,1685413044.342,-147.949,-812.5,62.988,-57.129,1905.24,310
30,1685413044.345,-148.926,-413.574,155.273,-45.41,1905.244,310
31,1685413044.349,-130.371,356.445,114.258,-32.227,1905.248,310
32,1685413044.353,-124.023,194.824,93.75,-37.109,1905.252,310
33,1685413044.357,-132.812,91.309,95.703,-58.105,1905.256,310
34,1685413044.361,-144.043,418.457,80.078,-80.566,1905.259,308
35,1685413044.365,-140.625,474.609,84.473,-65.43,1905.263,308
36,1685413044.367,-131.348,265.137,96.191,-46.875,1905.264,308
37,1685413044.371,-129.395,324.219,107.91,-65.43,1905.268,306
38,1685413044.375,-132.812,466.797,78.125,-82.52,1905.272,306
39,1685413044.379,-125.488,203.125,56.152,-83.008,1905.276,306
40,1685413044.383,-115.723,26.855,62.5,-68.359,1905.28,304
41,1685413044.387,-115.234,42.969,61.523,-62.988,1905.284,304
42,1685413044.39,-124.023,105.957,77.637,-78.613,1905.288,304
43,1685413044.394,-126.465,283.203,65.43,-72.266,1905.291,304
44,1685413044.398,-108.887,-516.602,31.25,-44.434,1905.295,304
45,1685413044.402,-101.562,-478.027,93.262,-42.48,1905.299,303
46,1685413044.406,-116.699,513.672,75.684,-70.801,1905.303,303
47,1685413044.41,-119.629,291.992,40.527,-79.102,1905.307,303
48,1685413044.411,-102.051,194.824,65.918,-64.941,1905.308,303
49,1685413044.415,-98.145,254.395,59.082,-69.336,1905.312,303
50,1685413044.419,-105.957,349.609,58.594,-89.355,1905.316,303
51,1685413044.423,-104.004,94.727,28.32,-87.402,1905.32,303
52,1685413044.427,-104.492,-345.215,24.414,-66.406,1905.324,303
53,1685413044.431,-101.074,83.008,51.758,-68.848,1905.328,301
54,1685413044.434,-91.797,255.859,40.527,-82.031,1905.332,301
55,1685413044.438,-97.656,-252.93,0.977,-89.844,1905.336,301
56,1685413044.442,-103.027,-738.77,38.574,-78.125,1905.34,298
57,1685413044.446,-86.426,174.805,91.797,-42.48,1905.343,298
58,1685413044.45,-89.355,741.699,29.297,-41.504,1905.347,298
59,1685413044.454,-108.887,133.301,36.133,-71.777,1905.351,296
60,1685413044.456,-99.609,168.457,92.285,-68.848,1905.353,296
61,1685413044.46,-83.496,750.977,80.078,-55.176,1905.357,296
62,1685413044.464,-82.031,622.07,32.227,-58.105,1905.36,296
63,1685413044.468,-84.473,313.477,30.762,-78.125,1905.364,296
64,1685413044.472,-77.148,421.875,54.688,-81.543,1905.368,295
65,1685413044.476,-64.453,378.418,42.969,-60.547,1905.372,295
66,1685413044.479,-56.641,237.793,24.902,-42.969,1905.376,295
67,1685413044.483,-64.453,-227.051,34.18,-46.875,1905.38,294
68,1685413044.487,-66.406,-249.023,79.102,-55.664,1905.384,294
69,1685413044.491,-49.316,408.203,82.031,-48.34,1905.388,294
70,1685413044.495,-42.969,378.906,35.645,-41.992,1905.392,294
71,1685413044.499,-44.922,90.82,26.855,-45.898,1905.396,294
72,1685413044.501,-53.223,351.074,61.035,-56.152,1905.398,294
73,1685413044.505,-59.082,358.398,53.223,-42.969,1905.402,294
74,1685413044.509,-47.852,-4.883,39.062,-24.902,1905.406,294
75,1685413044.513,-54.199,-135.742,53.223,-40.527,1905.41,292
76,1685413044.517,-63.965,320.801,61.035,-59.57,1905.414,292
