,timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp,emg_signal
0,1685413113.696,1.465,-97.168,-34.18,-4.395,1974.606,311
1,1685413113.7,13.184,465.332,-44.922,16.602,1974.61,311
2,1685413113.704,14.16,211.914,-69.336,4.883,1974.614,312
3,1685413113.708,5.371,-4.395,-57.129,-10.742,1974.618,312
4,1685413113.712,7.812,121.094,-56.641,-9.277,1974.621,312
5,1685413113.716,13.672,110.352,-61.035,15.137,1974.625,311
6,1685413113.72,12.695,-212.402,-61.523,21.484,1974.629,311
7,1685413113.723,0.0,-670.898,-57.129,-1.953,1974.633,311
8,1685413113.727,0.977,-295.898,-53.223,0.0,1974.637,311
9,1685413113.731,20.508,198.242,-47.363,27.344,1974.641,310
10,1685413113.735,21.973,34.18,-65.43,24.902,1974.645,310
11,1685413113.739,14.648,-182.129,-50.781,-0.977,1974.649,310
12,1685413113.739,14.648,-182.129,-50.781,-0.977,1974.649,310
13,1685413113.741,6.836,182.129,-41.504,-17.578,1974.666,310
14,1685413113.745,9.277,319.824,-51.758,-8.789,1974.67,310
15,1685413113.749,18.555,64.941,-67.871,6.836,1974.674,310
16,1685413113.753,19.043,162.109,-66.895,-6.348,1974.678,310
17,1685413113.757,3.418,265.625,-68.359,-30.273,1974.682,311
18,1685413113.761,0.488,-87.402,-78.125,-18.066,1974.686,311
19,1685413113.765,7.812,-573.73,-76.172,4.395,1974.69,311
20,1685413113.768,-0.977,-356.934,-41.504,-0.977,1974.693,311
21,1685413113.772,4.395,309.57,-42.48,-17.578,1974.697,312
22,1685413113.776,0.0,185.547,-67.383,-26.855,1974.701,312
23,1685413113.78,-2.441,-264.16,-62.5,-9.277,1974.705,312
24,1685413113.784,3.418,-149.902,-52.734,2.441,1974.709,312
25,1685413113.787,-3.906,275.391,-48.34,-15.137,1974.696,312
26,1685413113.791,-4.395,169.922,-62.5,-22.949,1974.7,312
27,1685413113.795,15.137,-708.008,-70.801,7.324,1974.704,312
28,1685413113.799,16.113,-325.684,-30.762,21.484,1974.708,310
29,1685413113.803,-4.883,396.973,-49.316,-7.324,1974.712,310
30,1685413113.807,-8.301,-146.484,-75.684,-24.902,1974.716,310
31,1685413113.811,3.418,-542.48,-38.086,0.0,1974.72,310
32,1685413113.814,23.926,145.996,-43.457,18.066,1974.724,310
33,1685413113.818,21.484,414.062,-78.125,-3.418,1974.728,310
34,1685413113.822,2.93,28.32,-85.938,-26.855,1974.732,310
35,1685413113.826,18.555,-31.25,-64.941,-16.602,1974.735,310
36,1685413113.83,34.668,310.547,-42.969,10.254,1974.739,310
37,1685413113.848,29.297,372.07,-59.57,2.441,1974.747,311
38,1685413113.852,15.625,-150.879,-80.078,-20.02,1974.751,311
39,1685413113.856,2.93,-225.586,-52.734,-23.926,1974.755,312
40,1685413113.86,3.418,255.371,-40.039,-10.254,1974.759,312
41,1685413113.864,13.184,395.996,-58.594,5.371,1974.763,312
42,1685413113.868,10.742,-429.199,-101.562,-10.254,1974.767,312
43,1685413113.872,7.812,-711.914,-51.27,-12.207,1974.77,312
44,1685413113.875,13.184,218.75,-25.879,3.418,1974.774,312
45,1685413113.879,9.277,384.766,-62.5,2.441,1974.778,312
46,1685413113.883,-2.441,-162.598,-68.848,-7.812,1974.782,310
47,1685413113.887,-8.301,-297.363,-64.453,-30.273,1974.786,310
48,1685413113.891,7.324,242.676,-62.012,13.672,1974.788,310
49,1685413113.891,-3.906,174.805,-54.199,-21.973,1974.79,310
50,1685413113.895,6.348,-162.598,-50.293,-8.301,1974.792,309
51,1685413113.899,-14.648,53.711,-47.852,-41.992,1974.796,309
52,1685413113.903,-24.902,258.301,-60.059,-36.621,1974.8,309
53,1685413113.907,-10.742,-34.18,-65.43,-19.531,1974.803,309
54,1685413113.911,4.395,-787.598,-70.312,-4.395,1974.807,309
55,1685413113.915,-4.395,-471.68,-40.039,-26.367,1974.811,309
56,1685413113.918,-8.301,300.781,-38.574,-41.504,1974.815,309
57,1685413113.922,2.441,14.16,-68.848,-21.484,1974.819,311
58,1685413113.926,7.812,-848.145,-68.359,3.418,1974.823,311
59,1685413113.93,6.836,-331.543,-39.551,0.977,1974.827,311
60,1685413113.934,-1.953,373.535,-61.523,-19.531,1974.831,311
61,1685413113.936,-3.418,98.633,-75.195,-6.836,1974.833,312
62,1685413113.94,8.789,177.246,-50.781,13.672,1974.837,312
63,1685413113.944,11.23,447.266,-45.898,-2.441,1974.841,312
64,1685413113.948,0.0,293.457,-60.547,-24.902,1974.844,312
65,1685413113.952,-11.23,-69.824,-57.617,-3.906,1974.848,311
66,1685413113.956,-0.488,-98.145,-46.387,24.414,1974.852,311
67,1685413113.96,9.766,-116.699,-52.734,18.066,1974.856,311
68,1685413113.963,-0.977,-187.988,-62.012,-9.277,1974.86,309
69,1685413113.967,-1.465,-652.832,-62.988,4.883,1974.864,309
