,timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp,emg_signal
0,1685412997.911,-99.121,-55.176,-69.336,-82.52,1858.81,312
1,1685412997.915,-75.684,125.0,-63.965,-59.082,1858.814,312
2,1685412997.919,-54.199,-463.867,-84.961,-36.133,1858.818,311
3,1685412997.923,-50.781,-738.281,-55.664,-48.34,1858.822,311
4,1685412997.927,-65.43,-82.031,-40.527,-71.777,1858.826,311
5,1685412997.931,-65.918,81.055,-72.754,-63.965,1858.83,311
6,1685412997.934,-56.641,-538.574,-65.43,-43.457,1858.834,311
7,1685412997.938,-65.43,-546.387,-45.41,-55.176,1858.837,311
8,1685412997.942,-65.918,207.52,-41.504,-72.754,1858.841,311
9,1685412997.946,-53.711,193.848,-53.711,-58.594,1858.845,311
10,1685412997.95,-41.992,72.754,-54.688,-42.48,1858.849,311
11,1685412997.954,-49.805,225.098,-46.875,-48.34,1858.853,311
12,1685412997.958,-63.965,342.285,-61.035,-53.711,1858.866,312
13,1685412997.962,-62.5,68.359,-73.73,-44.434,1858.87,312
14,1685412997.966,-52.734,-176.758,-55.664,-32.227,1858.874,312
15,1685412997.97,-47.363,146.973,-35.645,-44.922,1858.878,313
16,1685412997.974,-49.805,309.082,-49.805,-59.082,1858.882,313
17,1685412997.978,-47.852,-190.918,-102.051,-59.082,1858.886,313
18,1685412997.981,-32.715,-905.762,-65.918,-35.156,1858.89,313
19,1685412997.985,-34.668,-395.508,19.531,-31.25,1858.894,313
20,1685412997.989,-52.734,302.246,-48.34,-46.875,1858.898,313
21,1685412997.993,-59.082,-36.621,-43.457,-57.129,1858.901,313
22,1685412997.997,-56.152,-112.305,-10.742,-42.969,1858.905,312
23,1685412998.001,-53.711,220.703,-32.227,-23.926,1858.909,312
24,1685412998.016,-55.176,308.105,-45.898,-48.34,1858.913,312
25,1685412998.02,-63.965,-158.203,-55.664,-56.152,1858.917,312
26,1685412998.024,-54.688,-284.668,-13.672,-30.273,1858.921,312
27,1685412998.028,-31.25,191.406,-25.391,-11.23,1858.924,312
28,1685412998.032,-38.574,172.852,-48.34,-23.438,1858.928,312
29,1685412998.036,-60.059,-559.082,-70.801,-41.016,1858.932,312
30,1685412998.039,-58.594,-880.371,-19.043,-39.551,1858.936,313
31,1685412998.043,-39.062,-17.09,34.18,-22.461,1858.94,313
32,1685412998.047,-36.133,279.297,-49.805,-15.137,1858.944,313
33,1685412998.051,-35.645,-244.629,-42.48,-34.668,1858.948,313
34,1685412998.055,-33.203,-129.395,-16.113,-51.27,1858.952,313
35,1685412998.059,-32.715,311.523,-33.691,-34.668,1858.956,313
36,1685412998.06,-27.344,188.477,-47.852,-19.043,1858.957,313
37,1685412998.064,-46.875,-61.523,-61.035,-41.504,1858.961,313
38,1685412998.068,-62.012,53.223,-41.992,-55.664,1858.965,313
39,1685412998.072,-46.875,242.188,-37.598,-45.41,1858.969,313
40,1685412998.076,-33.203,91.797,-62.988,-31.738,1858.973,313
41,1685412998.08,-37.109,-295.898,-66.895,-35.156,1858.977,312
42,1685412998.083,-46.875,-269.531,-34.668,-55.176,1858.981,312
43,1685412998.087,-38.574,-104.004,-40.039,-45.41,1858.985,312
44,1685412998.091,-28.809,-308.594,-67.383,-28.809,1858.989,312
45,1685412998.095,-34.18,-804.199,-37.109,-34.668,1858.993,311
46,1685412998.099,-37.109,-373.047,1.465,-39.062,1858.996,311
47,1685412998.103,-41.504,136.719,-41.992,-47.363,1859.0,311
48,1685412998.106,-30.762,-15.625,-27.832,-35.645,1859.003,311
49,1685412998.11,-16.113,-122.07,-26.855,-29.297,1859.007,312
50,1685412998.114,-16.602,-40.527,-37.109,-51.758,1859.011,312
51,1685412998.118,-32.227,176.27,-48.34,-65.918,1859.014,312
52,1685412998.122,-37.109,-377.441,-57.129,-50.293,1859.018,312
53,1685412998.126,-31.738,-717.773,-18.555,-23.926,1859.022,312
54,1685412998.129,-31.738,-104.004,-1.953,-29.297,1859.026,312
55,1685412998.133,-42.48,205.078,-27.344,-41.992,1859.03,312
56,1685412998.137,-36.621,-445.312,-35.645,-35.645,1859.034,313
