,timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp,emg_signal
0,1685412916.88,-36.133,687.012,-39.062,-34.18,1777.776,304
1,1685412916.884,-47.363,-324.219,-8.301,-42.969,1777.78,304
2,1685412916.888,-29.297,-184.082,260.742,-23.926,1777.784,304
3,1685412916.892,-23.438,849.121,200.195,-15.137,1777.788,304
4,1685412916.896,-41.504,614.258,-28.809,-33.691,1777.792,303
5,1685412916.9,-51.758,125.0,-8.301,-50.781,1777.796,303
6,1685412916.904,-53.223,247.07,68.359,-47.852,1777.799,303
7,1685412916.907,-30.273,494.141,58.594,-37.109,1777.803,303
8,1685412916.911,-26.367,215.332,-37.598,-42.969,1777.807,304
9,1685412916.915,-50.293,-493.164,20.996,-52.734,1777.811,304
10,1685412916.919,-50.781,94.727,287.598,-44.922,1777.815,304
11,1685412916.923,-24.902,845.215,180.176,-27.832,1777.819,304
12,1685412916.926,-8.301,584.473,0.488,0.0,1777.822,304
13,1685412916.93,-18.555,355.957,10.254,-24.414,1777.826,304
14,1685412916.934,-25.879,298.34,48.828,-41.504,1777.83,304
15,1685412916.937,-23.438,280.762,35.645,-25.879,1777.834,304
16,1685412916.941,-20.508,328.125,136.23,-13.672,1777.838,305
17,1685412916.945,-27.344,403.809,154.785,-22.949,1777.842,305
18,1685412916.949,-43.945,452.148,46.387,-34.668,1777.846,305
19,1685412916.953,-32.715,692.383,44.434,-26.855,1777.85,306
20,1685412916.956,0.488,-82.52,-25.391,3.906,1777.853,306
21,1685412916.96,4.883,-676.758,83.984,2.93,1777.856,306
22,1685412916.964,-14.648,300.781,284.668,-28.32,1777.86,306
23,1685412916.968,-25.391,598.145,139.16,-35.156,1777.864,307
24,1685412916.972,-16.113,491.699,-2.93,-17.09,1777.868,307
25,1685412916.976,-16.602,599.609,43.457,-13.184,1777.872,307
26,1685412916.98,-28.32,453.125,61.523,-35.156,1777.876,307
27,1685412916.983,-28.809,131.348,-16.113,-41.016,1777.88,307
28,1685412916.987,-17.578,-137.207,122.559,-16.602,1777.884,307
29,1685412916.991,-8.301,558.594,307.617,-2.93,1777.888,307
30,1685412916.995,-10.254,914.551,69.824,-25.879,1777.892,307
31,1685412916.999,-19.531,483.398,13.184,-39.551,1777.896,307
32,1685412917.001,-8.789,294.922,107.422,-20.02,1777.898,307
33,1685412917.005,8.789,691.406,137.695,1.953,1777.902,307
34,1685412917.009,-1.953,940.918,30.762,-8.301,1777.906,308
35,1685412917.013,-22.949,230.957,-10.742,-29.297,1777.91,308
36,1685412917.017,-21.484,70.801,217.773,-22.461,1777.914,308
37,1685412917.021,-8.789,502.441,142.09,-24.414,1777.918,308
38,1685412917.025,-14.16,504.395,23.926,-35.645,1777.922,309
39,1685412917.028,-25.391,-146.484,-13.184,-29.785,1777.926,309
40,1685412917.032,-26.367,-580.078,142.09,-28.32,1777.93,309
41,1685412917.036,-17.09,488.77,329.102,-19.531,1777.934,309
42,1685412917.04,-17.09,829.59,95.703,-17.578,1777.938,309
43,1685412917.044,-21.973,543.457,48.828,-41.504,1777.941,309
44,1685412917.045,-23.926,658.691,110.352,-43.457,1777.957,309
45,1685412917.049,-19.531,871.094,41.016,-19.531,1777.96,309
