,timestamps,emg_signal
248,1693370139.7651374,531
249,1693370139.7664323,530
250,1693370139.7845817,531
251,1693370139.800707,532
252,1693370139.8163557,532
253,1693370139.831975,531
254,1693370139.8461533,531
255,1693370139.8623672,531
256,1693370139.8623672,532
257,1693370139.8783977,532
258,1693370139.8933992,532
259,1693370139.9099996,531
260,1693370139.9271643,531
261,1693370139.9443145,531
262,1693370139.9475894,532
263,1693370139.9645567,533
264,1693370139.9789174,533
265,1693370139.995649,532
266,1693370140.0105531,531
267,1693370140.0263762,532
268,1693370140.0423622,532
269,1693370140.0492153,533
270,1693370140.0661893,532
271,1693370140.0834174,532
272,1693370140.0834174,532
273,1693370140.1002903,532
274,1693370140.115915,533
275,1693370140.1306908,533
276,1693370140.1500142,532
277,1693370140.1663675,531
278,1693370140.1725397,531
279,1693370140.1896305,531
280,1693370140.2064097,531
281,1693370140.2148724,532
283,1693370140.2334657,531
282,1693370140.2334657,531
284,1693370140.256922,532
285,1693370140.263751,533
286,1693370140.2794645,534
