,timestamps,emg_signal
0,1693370176.6,520.2213010824987
1,1693370176.61,518.1788644913039
2,1693370176.62,521.0370979439044
3,1693370176.64,520.7085135514385
4,1693370176.65,522.528178314371
5,1693370176.67,521.7153675826336
6,1693370176.67,520.6972177943718
7,1693370176.7,518.8333563899581
8,1693370176.7,521.1074096532946
9,1693370176.72,523.393608236201
10,1693370176.72,522.5894612122523
11,1693370176.74,522.6851245588553
