,timestamps,emg_signal
3092,1693370178.908525,523
3093,1693370178.9211054,524
3094,1693370178.9363828,525
3095,1693370178.9520962,527
3096,1693370178.9625356,527
3097,1693370178.977514,527
3098,1693370178.9862978,527
3099,1693370179.006173,529
3100,1693370179.0217862,530
3101,1693370179.034586,531
3102,1693370179.0472093,531
3103,1693370179.0634573,530
3104,1693370179.0755637,530
3105,1693370179.0824916,531
3106,1693370179.0996554,531
3107,1693370179.1073444,531
