,timestamps,emg_signal
0,1693370182.54,530.3032349686591
1,1693370182.56,531.6411746850898
2,1693370182.57,531.2935204865522
3,1693370182.59,535.1352318994509
4,1693370182.6,533.6496233979288
5,1693370182.61,532.0119197914203
6,1693370182.63,535.5483413455644
7,1693370182.64,532.534208394562
8,1693370182.65,536.7591719405186
9,1693370182.67,534.0467713523337
