,timestamps,emg_signal
0,1693370179.58,530.232496800234
1,1693370179.6,530.5892254543189
2,1693370179.61,532.5133469752581
3,1693370179.62,530.8525616522088
4,1693370179.64,531.1081320839743
5,1693370179.65,532.6219008705922
6,1693370179.66,536.8836791077565
7,1693370179.68,532.4807491227482
8,1693370179.68,534.5472321913852
9,1693370179.71,535.060357817239
10,1693370179.72,538.4371740649283
11,1693370179.73,535.48076066142
12,1693370179.75,536.3897138046219
