,timestamps,emg_signal
1240,1693370153.418034,527
1241,1693370153.418034,528
1242,1693370153.4377549,528
1243,1693370153.4604208,528
1244,1693370153.47307,527
1245,1693370153.4762478,528
1246,1693370153.496552,528
1248,1693370153.5167117,528
1247,1693370153.5167117,529
1249,1693370153.5343256,528
1250,1693370153.5526495,527
1251,1693370153.5710225,527
1252,1693370153.5827415,527
1253,1693370153.5995955,527
1254,1693370153.6119137,526
1255,1693370153.6177783,525
1256,1693370153.6381917,525
