,timestamps,emg_signal
1743,1694140172.5717306,419
1744,1694140172.5897026,416
1745,1694140172.608431,414
1746,1694140172.624615,413
1747,1694140172.6339,413
1748,1694140172.6524172,413
1749,1694140172.6524172,412
1750,1694140172.669532,409
1751,1694140172.685068,407
1752,1694140172.7037349,404
1753,1694140172.722644,400
1754,1694140172.7322042,397
1755,1694140172.7478623,393
1756,1694140172.7506304,390
1757,1694140172.7675548,388
1758,1694140172.787422,387
