,timestamps,emg_signal
2885,1693370176.057172,528
2886,1693370176.0658152,528
2887,1693370176.0897405,529
2888,1693370176.0950687,530
2889,1693370176.1113062,529
2890,1693370176.128116,529
2891,1693370176.1427991,529
2892,1693370176.1450658,529
2893,1693370176.1660469,531
2894,1693370176.1836948,532
2895,1693370176.1943526,533
2896,1693370176.2118876,534
2897,1693370176.2141676,536
