,timestamps,emg_signal
0,1693370154.54,526.5869243064463
1,1693370154.55,532.181522722865
2,1693370154.57,532.1099061636775
3,1693370154.59,529.2603442379946
4,1693370154.6,528.8091459709937
5,1693370154.62,531.2716541268694
6,1693370154.62,531.6901777505884
7,1693370154.64,529.8781965896633
8,1693370154.66,529.2506173080161
9,1693370154.67,529.0580015440972
10,1693370154.67,530.5894226831
11,1693370154.69,529.9056867846485
12,1693370154.71,529.5088607579436
13,1693370154.72,528.5972806544721
