,timestamps,emg_signal
2168,1693370166.193813,526
2169,1693370166.194866,527
2170,1693370166.2120376,528
2171,1693370166.2292328,530
2172,1693370166.2471075,530
2173,1693370166.2598238,533
2174,1693370166.275838,535
2175,1693370166.288375,534
2176,1693370166.304813,531
2177,1693370166.3174963,530
2178,1693370166.323984,528
2179,1693370166.3424542,528
2180,1693370166.358095,526
2181,1693370166.3700824,524
2182,1693370166.386562,523
2183,1693370166.3889167,522
