,timestamps,emg_signal
0,1693620581.35,430.086014225848
1,1693620581.37,431.42559391126235
2,1693620581.39,430.94184818093936
3,1693620581.39,430.4934380882527
4,1693620581.41,431.6511578842962
5,1693620581.43,431.24360838821
6,1693620581.44,430.4626168380881
7,1693620581.45,429.37104370309675
8,1693620581.47,430.7551769024225
9,1693620581.48,429.6908584531425
10,1693620581.49,430.1558688044597
11,1693620581.51,428.60748695575796
