,timestamps,emg_signal
2618,1693620478.6206732,415
2619,1693620478.6376815,416
2620,1693620478.643846,416
2621,1693620478.6626909,416
2622,1693620478.6789205,416
2623,1693620478.686095,415
2624,1693620478.698756,415
2625,1693620478.7148857,414
2626,1693620478.7304745,414
2627,1693620478.7472308,414
2628,1693620478.7472308,413
2629,1693620478.7651489,412
2630,1693620478.78145,411
2632,1693620478.7989328,410
2631,1693620478.7989328,411
