,timestamps,emg_signal
0,1693620454.6,377.4606966650392
1,1693620454.61,375.29215412702234
2,1693620454.62,375.38223077966546
3,1693620454.64,374.93849019426546
4,1693620454.65,377.099689046171
5,1693620454.66,375.56354031519925
6,1693620454.68,375.05572257626807
7,1693620454.69,376.65983338926986
8,1693620454.71,377.98085571649636
9,1693620454.71,378.07941056297454
10,1693620454.73,379.03582548646233
