,timestamps,emg_signal
10082,1693620581.3522248,431
10083,1693620581.3700757,432
10084,1693620581.3878486,431
10085,1693620581.389856,431
10086,1693620581.4095705,431
10087,1693620581.4266057,431
10088,1693620581.4446838,431
10089,1693620581.4476628,430
10090,1693620581.4719777,430
10091,1693620581.4784138,430
10092,1693620581.4946537,430
10093,1693620581.510279,430
