,timestamps,emg_signal
0,1693620581.35,432.3780473981086
1,1693620581.37,431.8288759343599
2,1693620581.39,431.5118134297643
3,1693620581.39,431.63837853642343
4,1693620581.41,430.2923457892861
5,1693620581.43,432.3235407060282
6,1693620581.44,430.38633228361306
7,1693620581.45,430.8199098895128
8,1693620581.47,431.78827400208223
9,1693620581.48,429.9382218018932
10,1693620581.49,429.347675854948
11,1693620581.51,430.2322067015259
