,timestamps,emg_signal
6789,1693620536.024516,432
6790,1693620536.0490942,432
6791,1693620536.0490942,432
6792,1693620536.0666473,432
6793,1693620536.0837312,432
6794,1693620536.1023042,431
6795,1693620536.1159923,431
6796,1693620536.1316016,429
6797,1693620536.1435788,428
6798,1693620536.159175,427
6799,1693620536.1715896,426
6800,1693620536.183423,425
6801,1693620536.1886258,424
6802,1693620536.2085166,422
6803,1693620536.225467,421
6804,1693620536.2415752,420
6805,1693620536.2502954,420
