,timestamps,emg_signal
873,1693620454.597821,377
874,1693620454.614741,376
875,1693620454.617281,376
876,1693620454.6443474,375
877,1693620454.6453474,376
878,1693620454.6627612,376
879,1693620454.6836858,377
880,1693620454.6868129,377
881,1693620454.713457,378
882,1693620454.7145169,379
883,1693620454.730492,380
