,timestamps,emg_signal
633,1693620451.2974164,381
634,1693620451.3136575,378
635,1693620451.3136575,373
636,1693620451.3328266,368
637,1693620451.3499448,362
638,1693620451.3655736,355
639,1693620451.3785908,348
640,1693620451.394685,342
641,1693620451.4099436,336
642,1693620451.41567,332
643,1693620451.433713,330
644,1693620451.4493997,328
645,1693620451.4656668,328
646,1693620451.4703133,330
