timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp
1686112377.756,-37.109,436.035,72.266,-40.527,2384.656
1686112377.760,-42.480,249.023,-48.340,-51.270,2384.660
1686112377.764,-18.066,-252.441,-185.059,-7.812,2384.663
1686112377.768,4.395,-62.012,27.344,17.578,2384.667
1686112377.772,-16.113,472.656,129.395,-24.902,2384.671
1686112377.776,-45.410,198.242,-73.730,-55.664,2384.675
1686112377.779,-41.504,-549.316,-269.043,-23.438,2384.679
1686112377.783,-8.301,-436.523,-60.547,14.648,2384.683
1686112377.787,-11.719,511.230,206.055,-21.484,2384.687
1686112377.791,-56.152,324.219,-57.129,-77.148,2384.691
1686112377.795,-62.500,-404.297,-144.531,-51.270,2384.695
1686112377.799,-25.879,-80.566,113.281,-8.789,2384.699
1686112377.800,-13.672,644.531,212.891,-22.461,2384.712
1686112377.804,-37.109,313.965,-29.297,-55.176,2384.716
1686112377.808,-38.086,67.383,-56.152,-46.875,2384.720
1686112377.812,-17.090,380.859,138.672,-5.859,2384.724
1686112377.816,-20.996,281.738,54.688,-2.930,2384.728
1686112377.820,-41.992,-71.777,-161.133,-43.457,2384.732
1686112377.823,-51.758,-774.902,-348.633,-53.711,2384.736
1686112377.827,-18.066,-378.418,24.414,-13.184,2384.740
1686112377.831,13.672,592.285,280.762,19.043,2384.744
1686112377.835,-2.441,302.246,41.016,-8.301,2384.748
1686112377.839,-35.645,111.328,-10.742,-48.340,2384.752
1686112377.843,-29.297,455.566,162.598,-27.344,2384.755
1686112377.845,4.883,590.820,125.977,16.113,2384.772
1686112377.849,6.348,234.863,-36.133,-3.418,2384.776
1686112377.853,-22.949,95.703,0.488,-42.969,2384.780
1686112377.857,-22.949,347.168,91.797,-32.227,2384.783
1686112377.861,16.113,474.121,100.098,11.719,2384.787
1686112377.865,17.090,97.656,-64.453,9.277,2384.791
1686112377.868,-23.926,-280.273,-155.273,-44.922,2384.795
1686112377.872,-41.016,-18.066,45.898,-55.176,2384.799
1686112377.876,-15.625,433.594,180.664,-8.789,2384.803
1686112377.880,2.930,-245.605,-164.551,11.719,2384.807
1686112377.884,-25.879,-1000.000,-293.457,-33.691,2384.811
1686112377.888,-41.016,-102.539,153.809,-65.430,2384.815
1686112377.905,-13.672,381.836,184.082,-23.926,2384.803
1686112377.909,1.465,271.973,109.375,10.742,2384.807
1686112377.913,-17.090,446.289,128.906,-22.461,2384.810
1686112377.917,-47.852,440.918,84.961,-61.035,2384.814
1686112377.921,-44.922,223.145,10.254,-35.645,2384.818
1686112377.925,-14.648,-82.031,-73.730,11.230,2384.822
1686112377.928,-11.230,100.586,58.594,-7.812,2384.826
1686112377.932,-25.879,489.746,165.527,-47.852,2384.830
1686112377.936,-22.461,81.055,-111.816,-31.250,2384.834
1686112377.940,-3.418,-247.559,-122.559,5.859,2384.838
1686112377.944,5.371,302.734,156.738,-1.465,2384.842
1686112377.948,-19.531,570.312,134.277,-44.922,2384.846
1686112377.950,-39.551,-134.766,-154.297,-55.176,2384.847
1686112377.954,-23.926,-553.223,-136.719,-19.531,2384.851
1686112377.958,-8.789,330.566,247.070,-7.812,2384.855
1686112377.962,-14.648,503.906,92.285,-39.062,2384.859
1686112377.966,-33.203,100.098,-96.191,-56.152,2384.863
