timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp
1685756241.391,-38.574,-824.707,-247.559,25.391,832.291
1685756241.395,52.734,-162.598,139.648,32.715,832.295
1685756241.399,96.680,-120.605,32.227,23.438,832.299
1685756241.403,9.766,-498.535,-30.762,-4.883,832.303
1685756241.407,-65.430,-227.539,78.613,-0.977,832.307
1685756241.411,8.789,-173.340,63.477,27.832,832.311
1685756241.414,91.797,-486.328,-71.777,20.996,832.314
1685756241.418,41.992,-753.906,-237.793,-0.977,832.318
1685756241.422,-63.965,-233.398,48.828,-19.043,832.322
1685756241.426,-27.344,143.066,172.852,0.000,832.326
1685756241.430,87.402,-186.523,29.297,16.602,832.330
1685756241.434,76.172,-229.004,42.969,-3.418,832.334
1685756241.438,-13.672,8.789,102.539,41.504,832.348
1685756241.442,79.590,-215.332,-31.738,53.711,832.352
1685756241.446,91.797,-237.793,-2.930,25.879,832.356
1685756241.450,14.160,-293.945,19.531,1.953,832.360
1685756241.454,-36.621,-433.594,-11.230,17.578,832.364
1685756241.457,58.105,-804.688,-267.090,52.246,832.368
1685756241.461,118.164,-1000.000,-413.574,49.805,832.371
1685756241.465,43.457,-341.797,7.812,8.301,832.375
1685756241.469,-26.855,-45.898,109.375,15.137,832.379
1685756241.473,29.785,-245.117,24.414,39.062,832.383
1685756241.477,114.746,79.590,151.855,28.809,832.387
1685756241.494,64.941,161.133,124.512,-2.930,832.392
1685756241.498,-42.480,-141.113,-8.789,-10.742,832.396
1685756241.502,-22.461,-266.602,-16.602,20.996,832.400
1685756241.506,88.379,2.930,121.582,25.391,832.404
1685756241.510,75.195,102.051,139.648,-8.789,832.408
1685756241.514,-23.438,-396.973,-92.285,-14.160,832.412
1685756241.517,-40.527,-827.637,-202.637,24.414,832.416
1685756241.521,56.152,-370.605,56.152,31.738,832.420
1685756241.525,82.031,154.297,182.129,2.930,832.424
1685756241.529,5.859,-275.879,-100.586,-6.836,832.427
1685756241.533,-58.105,-676.270,-142.578,16.602,832.431
1685756241.537,20.996,-44.434,177.734,22.461,832.435
1685756241.539,96.191,178.711,167.969,5.371,832.435
1685756241.543,25.879,-253.906,-53.223,-20.996,832.439
1685756241.547,-82.520,-248.047,14.160,-26.367,832.443
1685756241.551,-47.852,38.574,144.531,-17.090,832.447
1685756241.555,44.434,2.441,103.027,-23.926,832.451
1685756241.559,14.648,-654.297,-225.586,-27.344,832.455
1685756241.562,-81.543,-823.730,-257.324,-30.273,832.459
1685756241.566,-76.172,-331.055,37.598,-26.367,832.463
1685756241.570,44.922,-110.840,125.000,-13.184,832.466
1685756241.574,51.270,-806.641,-311.523,-6.836,832.470
1685756241.578,-64.453,-897.949,-310.059,-33.691,832.474
1685756241.582,-106.934,-80.566,146.973,-47.852,832.478
1685756241.585,-3.906,10.742,111.328,-31.738,832.482
1685756241.589,29.785,-181.152,23.438,-42.969,832.486
1685756241.593,-49.316,-1.953,117.188,-62.012,832.490
1685756241.597,-109.863,52.734,112.793,-46.875,832.494
1685756241.601,-36.133,-61.035,61.035,-22.461,832.498
1685756241.605,40.039,-404.785,2.930,-24.414,832.502
1685756241.608,-27.832,-423.340,19.043,-68.848,832.506
1685756241.612,-118.164,-45.410,113.281,-76.172,832.510
1685756241.616,-70.312,-300.781,-55.664,-41.992,832.514
1685756241.620,22.949,-722.656,-148.926,-41.504,832.518
1685756241.624,-16.602,-238.770,40.039,-65.918,832.522
1685756241.628,-90.332,-216.797,-56.641,-56.641,832.525
1685756241.629,-89.355,-593.750,-137.695,-31.738,832.527
1685756241.633,4.395,-287.109,61.035,-31.250,832.531
1685756241.637,31.738,126.953,165.527,-58.105,832.535
1685756241.641,-57.617,-21.973,55.176,-73.730,832.539
1685756241.645,-116.211,-550.781,-178.223,-52.734,832.543
1685756241.649,-33.203,-578.613,-105.469,-43.457,832.547
1685756241.652,23.926,-357.422,41.992,-59.082,832.551
1685756241.656,-37.109,-423.828,3.418,-81.543,832.555
1685756241.660,-109.375,-881.348,-347.656,-50.781,832.559
1685756241.664,-39.062,-874.023,-285.156,-14.648,832.563
1685756241.668,63.477,-15.137,196.289,-23.438,832.566
1685756241.672,36.621,43.457,87.891,-21.973,832.570
1685756241.676,-52.734,-291.016,-36.621,-14.648,832.584
1685756241.680,-33.203,-173.828,52.734,-4.883,832.588
1685756241.684,59.570,-126.465,76.660,6.836,832.592
1685756241.688,47.363,-209.961,11.230,-7.812,832.596
1685756241.692,-47.363,-447.754,-38.086,-18.066,832.600
1685756241.696,-55.664,-484.375,11.230,14.648,832.604
1685756241.699,55.176,-228.516,99.609,26.855,832.608
1685756241.703,87.402,-184.570,-8.301,2.441,832.612
1685756241.707,-0.977,-859.375,-370.117,-3.418,832.615
1685756241.711,-60.059,-418.945,-7.812,0.000,832.619
1685756241.715,41.504,166.504,228.516,16.113,832.623
1685756241.719,104.980,-144.043,25.391,5.859,832.627
1685756241.718,30.762,-159.180,63.965,-17.090,832.616
1685756241.722,-50.293,58.594,143.555,5.371,832.620
1685756241.726,7.812,77.637,124.512,33.691,832.624
1685756241.730,96.191,-167.969,17.578,33.691,832.627
1685756241.734,42.480,-331.543,-23.438,16.113,832.631
1685756241.738,-53.711,-438.965,-38.574,14.160,832.635
1685756241.741,-40.527,-438.965,11.719,25.879,832.639
1685756241.745,75.195,-794.922,-264.648,40.039,832.643
1685756241.749,81.055,-1000.000,-399.902,19.043,832.647
1685756241.753,-18.066,-215.332,62.500,-21.484,832.651
1685756241.757,-61.035,-27.832,118.652,-7.324,832.655
1685756241.761,40.527,-717.773,-181.641,28.809,832.659
1685756241.765,87.891,-268.066,62.012,29.297,832.663
1685756241.769,13.672,143.555,169.922,15.625,832.667
1685756241.773,-36.621,-124.023,65.430,45.898,832.671
1685756241.777,49.805,-95.215,150.879,79.102,832.674
1685756241.781,137.695,98.633,146.973,79.102,832.678
1685756241.785,92.285,-173.828,48.828,57.617,832.682
1685756241.788,16.113,-596.680,-125.488,67.871,832.686
1685756241.792,59.570,-907.715,-342.773,109.863,832.690
1685756241.796,154.297,-281.250,58.594,97.656,832.694
1685756241.800,135.254,189.453,211.426,72.266,832.698
1685756241.804,49.805,-226.562,-41.992,82.031,832.702
1685756241.808,68.359,-199.219,41.016,115.723,832.706
1685756241.809,179.199,180.664,184.570,128.906,832.734
1685756241.813,190.430,143.066,128.418,116.699,832.738
1685756241.817,101.562,-300.781,-61.035,103.027,832.741
1685756241.821,65.918,-229.492,38.086,114.258,832.745
1685756241.825,169.922,-15.137,145.508,135.254,832.749
1685756241.829,208.008,-244.629,50.293,117.676,832.753
1685756241.832,123.535,-824.219,-345.215,107.422,832.757
1685756241.836,34.180,-971.191,-401.367,116.699,832.761
1685756241.840,84.473,-94.238,145.996,111.328,832.765
1685756241.844,176.270,72.754,144.043,108.887,832.769
1685756241.848,137.207,-649.414,-181.152,92.285,832.773
1685756241.852,43.457,-396.484,-7.324,88.379,832.777
1685756241.868,74.219,156.250,204.590,119.629,832.765
1685756241.872,179.688,24.414,96.680,125.488,832.769
1685756241.876,160.645,-279.785,13.184,91.309,832.773
1685756241.880,46.387,-73.730,111.328,61.035,832.777
1685756241.884,18.555,113.281,168.457,73.242,832.781
1685756241.888,116.211,-248.535,25.879,86.426,832.785
1685756241.891,127.441,-638.184,-79.102,62.500,832.789
1685756241.895,28.320,-195.312,106.445,25.391,832.793
