timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp
1686361870.877,32.715,162.109,-51.270,-7.324,947.774
1686361870.881,1.465,374.023,-2.930,-51.758,947.778
1686361870.885,1.465,476.562,-12.695,-16.113,947.782
1686361870.889,17.578,262.695,-46.875,38.086,947.786
1686361870.893,10.254,-6.836,-38.086,7.324,947.789
1686361870.897,-18.555,-57.129,-25.879,-62.012,947.793
1686361870.900,-41.992,20.996,-13.672,-65.918,947.797
1686361870.904,-26.855,-148.438,-50.781,-19.531,947.801
1686361870.908,-17.578,-695.312,-9.277,-22.949,947.805
1686361870.912,-55.176,-49.805,70.312,-74.219,947.809
1686361870.916,-68.359,512.695,-33.691,-74.219,947.813
1686361870.920,-37.109,257.812,-17.578,-27.344,947.817
1686361870.922,-17.578,427.246,14.160,-5.859,947.819
1686361870.926,-43.945,597.168,-26.367,-46.387,947.823
1686361870.930,-64.941,388.672,-47.363,-69.336,947.827
1686361870.934,-31.738,191.406,-22.949,-10.254,947.830
1686361870.938,-5.371,338.379,-7.812,30.762,947.834
1686361870.942,-15.625,209.473,-50.293,-31.738,947.838
1686361870.945,-36.621,-12.207,-35.156,-99.609,947.842
1686361870.949,-57.617,-596.680,-56.152,-79.102,947.846
1686361870.953,-34.180,-819.336,43.945,-13.184,947.850
1686361870.957,-13.184,296.875,74.219,-24.414,947.854
1686361870.961,-36.621,430.176,-75.684,-75.195,947.858
1686361870.965,-40.039,14.160,-50.293,-56.152,947.862
1686361870.998,-6.348,394.043,11.719,29.297,947.894
1686361871.002,11.719,686.523,-19.531,29.297,947.898
1686361871.006,-20.508,320.312,-49.316,-55.664,947.902
1686361871.010,-46.875,56.152,-38.086,-77.148,947.906
1686361871.014,-22.949,267.578,-35.156,0.000,947.909
1686361871.018,-0.488,259.766,-33.691,60.059,947.913
1686361871.021,-29.297,-247.559,-79.102,6.348,947.917
1686361871.025,-62.500,-582.520,-25.391,-62.500,947.921
1686361871.029,-51.270,143.066,70.312,-38.086,947.925
1686361871.033,-27.344,401.367,-31.738,27.344,947.929
1686361871.037,-34.668,-158.203,-41.992,-3.906,947.933
1686361871.041,-67.871,-124.512,34.180,-75.684,947.937
1686361871.012,-64.453,403.809,-1.465,-31.738,947.922
