timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp
1686274893.191,-26.367,146.973,9.766,10.254,1599.089
1686274893.195,26.855,26.855,32.715,32.227,1599.093
1686274893.199,-19.531,-104.492,-47.363,-34.180,1599.097
1686274893.203,-79.590,-182.129,-64.941,-66.406,1599.101
1686274893.207,-47.852,-236.816,-73.242,-7.324,1599.105
1686274893.211,12.207,-895.996,-356.445,51.758,1599.109
1686274893.214,0.488,-664.062,-171.387,-11.719,1599.113
1686274893.218,-51.270,208.008,86.426,-83.496,1599.117
1686274893.222,-51.758,55.176,-23.926,-33.691,1599.121
1686274893.226,12.695,117.676,64.453,23.438,1599.124
1686274893.230,34.668,467.285,137.695,-3.906,1599.128
1686274893.234,-26.367,294.922,40.039,-66.406,1599.132
1686274893.236,-71.777,-34.668,-64.941,-55.176,1599.132
1686274893.240,-17.578,145.508,54.688,8.301,1599.136
1686274893.244,37.109,439.453,134.277,10.742,1599.140
1686274893.248,-12.695,263.184,28.320,-43.945,1599.144
1686274893.252,-75.684,-229.004,-161.621,-60.059,1599.148
1686274893.256,-45.410,-332.520,-173.828,-10.254,1599.152
1686274893.259,19.043,-77.637,-8.789,15.137,1599.156
1686274893.263,7.324,96.191,41.992,-41.504,1599.160
1686274893.267,-57.129,-696.289,-329.102,-59.082,1599.163
1686274893.271,-41.504,-685.059,-209.961,-13.184,1599.167
1686274893.275,45.898,290.527,144.531,13.184,1599.171
1686274893.279,48.340,259.277,22.461,-14.648,1599.175
1686274893.281,-20.020,-17.578,-71.289,-60.547,1599.177
1686274893.285,-38.086,130.371,20.020,-43.457,1599.181
1686274893.289,19.531,214.844,43.945,13.672,1599.185
1686274893.293,41.016,-185.059,-115.234,4.395,1599.188
1686274893.297,-17.090,-539.062,-152.344,-66.406,1599.192
1686274893.301,-49.316,-330.566,-107.910,-67.871,1599.196
1686274893.304,0.488,-28.809,-21.973,-1.465,1599.200
1686274893.308,51.270,-160.156,-91.309,18.066,1599.204
1686274893.312,8.301,-851.074,-364.258,-24.414,1599.208
1686274893.316,-42.969,-243.652,-52.246,-73.242,1599.212
1686274893.320,-19.043,370.117,108.887,-26.855,1599.216
1686274893.324,36.133,38.574,-61.523,22.949,1599.220
1686274893.326,27.832,131.836,6.836,-33.203,1599.236
1686274893.330,-40.039,359.375,72.754,-86.426,1599.240
1686274893.334,-43.457,251.953,20.996,-48.340,1599.244
1686274893.338,20.020,4.883,-65.430,13.672,1599.248
1686274893.342,26.855,95.703,2.441,-13.184,1599.252
1686274893.346,-40.039,15.137,-54.688,-74.707,1599.255
1686274893.349,-64.941,-220.215,-142.090,-54.199,1599.259
1686274893.353,7.812,-642.578,-262.695,23.438,1599.263
1686274893.357,43.945,-265.625,-41.016,7.812,1599.267
1686274893.361,-16.602,255.859,93.750,-72.754,1599.271
1686274893.365,-59.570,-153.320,-96.191,-61.523,1599.275
1686274893.369,-21.484,-397.461,-100.586,-2.930,1599.279
1686274893.371,28.809,138.184,64.453,1.953,1599.267
1686274893.375,-3.418,412.109,88.379,-51.758,1599.271
1686274893.379,-67.383,-16.113,-74.707,-71.777,1599.275
1686274893.383,-49.805,-250.488,-119.141,-12.207,1599.279
1686274893.387,18.555,133.301,37.598,31.738,1599.283
1686274893.391,11.719,138.672,12.695,-13.184,1599.287
1686274893.394,-55.176,-326.172,-178.223,-66.895,1599.290
1686274893.398,-68.359,-718.262,-242.188,-26.855,1599.294
1686274893.402,5.859,7.324,48.828,23.438,1599.298
1686274893.406,35.156,504.395,106.445,0.488,1599.302
1686274893.410,-34.180,-102.539,-124.023,-51.758,1599.306
1686274893.414,-65.430,-330.566,-138.672,-45.410,1599.310
1686274893.418,-11.230,91.797,24.902,0.977,1599.319
1686274893.422,35.645,259.277,79.590,-10.254,1599.322
1686274893.426,-14.648,-198.730,-187.988,-57.617,1599.326
1686274893.430,-66.895,-166.504,-78.613,-65.918,1599.330
1686274893.434,-27.832,296.875,93.262,-12.207,1599.334
1686274893.438,25.391,70.801,-48.828,9.766,1599.338
1686274893.441,-9.766,-606.934,-279.297,-32.715,1599.342
1686274893.445,-70.312,-360.352,-67.871,-73.242,1599.346
1686274893.449,-39.551,354.980,137.207,-33.691,1599.350
1686274893.453,26.367,274.414,42.480,20.020,1599.354
1686274893.457,22.949,101.074,41.504,-28.809,1599.358
1686274893.461,-41.504,273.438,45.410,-91.797,1599.361
1686274893.461,-54.688,339.844,54.199,-61.035,1599.371
1686274893.465,7.812,188.965,47.852,2.441,1599.375
1686274893.469,20.996,7.812,5.371,-14.648,1599.379
1686274893.473,-35.645,-134.277,-69.336,-67.871,1599.383
1686274893.477,-73.730,-167.969,-45.898,-59.570,1599.387
1686274893.481,-21.973,-247.070,-88.379,0.977,1599.391
1686274893.484,25.391,-925.781,-365.234,30.762,1599.395
1686274893.488,-10.742,-681.152,-167.480,-40.039,1599.399
1686274893.492,-66.406,222.656,108.398,-86.914,1599.403
1686274893.496,-47.852,142.578,6.836,-21.484,1599.406
1686274893.500,26.855,220.703,66.406,16.113,1599.410
1686274893.504,10.742,480.957,117.188,-36.621,1599.414
1686274893.507,-49.316,316.406,63.477,-70.801,1599.416
1686274893.511,-47.852,-3.418,-62.012,-20.996,1599.420
1686274893.515,16.113,60.059,-2.930,26.855,1599.424
1686274893.519,33.691,357.422,120.605,-12.207,1599.428
1686274893.523,-36.133,135.742,-27.832,-55.176,1599.432
1686274893.527,-56.641,-335.938,-199.219,-18.555,1599.435
1686274893.530,9.766,-279.785,-97.168,29.297,1599.439
1686274893.534,38.086,63.477,38.086,2.930,1599.443
1686274893.538,-19.043,172.363,23.926,-58.105,1599.447
1686274893.542,-63.965,-668.945,-345.703,-42.480,1599.451
1686274893.546,-10.742,-420.898,-153.320,13.184,1599.455
1686274893.550,51.758,388.184,130.371,21.973,1599.459
1686274893.566,1.953,204.590,1.465,-31.250,1599.462
1686274893.570,-66.406,72.266,3.418,-69.824,1599.466
1686274893.574,-32.227,155.273,37.109,-17.090,1599.470
1686274893.578,27.832,133.301,39.551,22.461,1599.474
1686274893.582,14.648,-107.422,-97.168,-28.809,1599.478
1686274893.586,-55.176,-734.375,-303.223,-65.430,1599.482
1686274893.589,-64.941,-282.715,-32.715,-39.551,1599.486
1686274893.593,14.648,440.918,150.391,13.672,1599.490
1686274893.597,25.879,-55.664,-99.121,0.977,1599.493
1686274893.601,-47.363,-749.023,-293.945,-55.664,1599.497
1686274893.605,-62.012,-4.883,19.531,-53.223,1599.501
1686274893.609,-1.465,453.613,114.258,3.418,1599.505
1686274893.611,25.391,22.949,-95.215,5.859,1599.507
1686274893.615,-31.738,120.117,-14.648,-63.477,1599.511
1686274893.619,-80.566,343.262,74.707,-82.520,1599.515
1686274893.623,-29.785,274.902,51.270,-14.160,1599.519
1686274893.627,17.578,37.598,-54.199,10.254,1599.522
1686274893.631,-25.391,-200.195,-95.215,-50.293,1599.526
1686274893.634,-78.613,-86.914,-25.391,-82.520,1599.530
1686274893.638,-55.664,145.996,31.738,-33.203,1599.534
1686274893.642,2.930,-500.000,-233.398,16.602,1599.538
1686274893.646,9.766,-299.805,-56.641,-39.551,1599.542
1686274893.650,-44.922,170.898,48.828,-104.492,1599.546
1686274893.654,-68.848,-204.590,-115.723,-57.129,1599.550
1686274893.656,-4.883,-315.918,-51.270,0.000,1599.552
1686274893.660,23.926,239.746,93.750,-32.715,1599.556
1686274893.664,-48.828,394.043,75.195,-91.797,1599.560
1686274893.668,-98.145,-164.551,-91.309,-68.359,1599.563
1686274893.672,-32.227,-451.172,-86.426,2.930,1599.567
1686274893.676,22.461,-181.641,-16.602,1.465,1599.571
1686274893.679,-6.836,127.441,16.602,-59.082,1599.575
1686274893.683,-63.965,-109.863,-66.895,-68.848,1599.579
1686274893.687,-57.617,-537.109,-120.605,-16.602,1599.583
1686274893.691,8.789,206.055,121.582,9.277,1599.587
1686274893.695,-11.230,447.266,88.379,-42.969,1599.591
1686274893.699,-71.777,26.367,-81.055,-72.266,1599.595
1686274893.703,-56.641,94.727,-14.648,-10.254,1599.603
1686274893.707,5.371,187.012,62.012,43.457,1599.607
1686274893.711,13.672,237.793,66.406,8.789,1599.611
1686274893.715,-45.898,-190.918,-167.480,-32.227,1599.615
1686274893.719,-61.035,-146.973,-46.875,-7.324,1599.619
1686274893.723,8.301,48.828,54.199,66.406,1599.623
1686274893.726,36.621,-77.637,-49.316,58.594,1599.627
1686274893.730,-27.832,-558.105,-251.953,2.930,1599.631
1686274893.734,-75.195,-448.242,-124.512,0.977,1599.634
1686274893.738,-17.090,291.992,124.512,58.594,1599.638
1686274893.742,55.176,216.309,9.277,80.566,1599.642
1686274893.746,14.160,-15.137,-53.711,8.301,1599.646
1686274893.761,-43.457,193.359,53.223,-14.648,1599.657
1686274893.765,-13.184,382.812,96.191,52.246,1599.661
1686274893.769,47.852,199.219,6.348,82.520,1599.665
1686274893.773,25.879,-195.801,-106.445,24.414,1599.668
1686274893.777,-38.086,-250.000,-86.426,-20.996,1599.672
1686274893.781,-37.598,-144.043,-19.043,21.973,1599.676
1686274893.784,24.414,-165.039,-34.668,80.566,1599.680
1686274893.788,29.297,-892.578,-375.488,56.641,1599.684
1686274893.792,-35.645,-676.758,-195.801,-24.414,1599.688
1686274893.796,-57.129,246.582,110.352,-19.531,1599.692
1686274893.800,9.277,158.691,-10.254,53.711,1599.696
1686274893.804,41.504,213.379,77.148,39.062,1599.700
1686274893.792,-15.625,432.129,113.770,-28.809,1599.689
1686274893.796,-67.871,292.969,44.434,-23.926,1599.693
1686274893.800,-27.344,13.184,-36.133,41.016,1599.697
1686274893.804,33.691,207.520,66.406,42.969,1599.701
1686274893.808,5.859,384.277,104.980,-19.043,1599.705
1686274893.812,-61.035,-91.797,-79.102,-38.086,1599.709
1686274893.815,-47.852,-379.883,-106.934,18.555,1599.713
1686274893.819,25.879,-48.340,27.344,51.758,1599.717
1686274893.823,23.438,370.117,117.676,3.906,1599.720
1686274893.827,-37.109,249.023,41.504,-44.922,1599.724
1686274893.831,-37.109,-736.328,-334.961,21.973,1599.728
1686274893.835,30.762,-504.395,-146.484,76.660,1599.732
1686274893.836,49.316,383.301,126.953,24.902,1599.746
1686274893.840,-12.207,250.000,18.066,-33.691,1599.750
1686274893.844,-46.387,-32.715,30.273,-23.926,1599.754
1686274893.848,6.836,-129.883,-3.418,40.039,1599.758
1686274893.852,48.828,216.797,101.074,32.227,1599.762
1686274893.856,-3.418,-17.578,-71.777,-26.367,1599.766
1686274893.859,-59.082,-886.719,-357.910,-13.672,1599.770
1686274893.863,-7.324,-315.430,14.160,38.574,1599.773
1686274893.867,64.453,429.199,139.160,54.688,1599.777
1686274893.871,18.066,-23.438,-59.082,5.371,1599.781
1686274893.875,-40.527,-113.281,20.020,-39.551,1599.785
1686274893.879,-12.207,426.270,149.902,0.000,1599.789
1686274893.882,47.363,486.816,118.164,47.363,1599.806
1686274893.886,26.855,60.547,-35.645,11.230,1599.810
1686274893.890,-41.016,127.441,30.273,-47.852,1599.814
1686274893.894,-42.480,413.574,119.629,-16.113,1599.818
1686274893.898,24.414,380.371,84.961,45.410,1599.822
1686274893.902,48.340,-214.844,-183.105,23.926,1599.826
1686274893.905,-16.602,-318.848,-148.438,-47.852,1599.830
1686274893.909,-50.781,270.996,110.840,-49.316,1599.834
1686274893.913,4.395,248.535,49.805,27.832,1599.838
1686274893.917,41.504,-507.812,-258.301,55.664,1599.842
1686274893.921,-6.836,-153.320,-53.223,-18.555,1599.845
1686274893.925,-62.500,222.168,48.828,-61.035,1599.849
1686274893.941,-31.250,-205.078,-101.562,1.465,1599.837
1686274893.945,30.762,-302.734,-45.898,35.645,1599.841
1686274893.949,3.906,-70.801,-46.387,-36.133,1599.845
1686274893.953,-57.617,-119.141,-93.262,-93.262,1599.848
1686274893.957,-47.852,-292.480,-136.230,-34.668,1599.852
1686274893.961,13.672,-710.449,-277.344,36.621,1599.856
1686274893.964,27.344,-223.633,-26.367,-14.160,1599.860
1686274893.968,-28.320,394.043,117.188,-72.754,1599.864
1686274893.972,-58.105,-3.906,-70.801,-32.715,1599.868
1686274893.976,5.371,-53.711,20.996,20.996,1599.872
1686274893.980,48.340,371.582,118.652,7.812,1599.876
1686274893.984,-9.277,380.859,50.781,-50.293,1599.880
1686274893.986,-57.617,-155.273,-111.328,-39.062,1599.885
1686274893.990,-15.137,-326.660,-82.520,26.367,1599.889
1686274893.994,38.574,67.383,57.617,19.531,1599.893
1686274893.998,4.395,227.539,42.480,-40.527,1599.897
1686274894.002,-53.711,-241.699,-191.895,-57.617,1599.901
1686274894.006,-33.691,-418.945,-140.625,-15.137,1599.905
1686274894.009,36.133,66.406,62.012,19.531,1599.909
1686274894.013,29.785,286.133,55.176,-21.484,1599.913
1686274894.017,-48.828,-482.422,-234.375,-66.895,1599.917
1686274894.021,-61.035,-268.555,-30.273,-40.527,1599.921
1686274894.025,7.324,504.883,191.895,12.207,1599.924
1686274894.029,31.250,273.926,20.020,-17.090,1599.928
1686274894.031,-35.645,52.246,-22.949,-88.379,1599.927
1686274894.035,-67.383,272.461,75.684,-68.848,1599.931
1686274894.039,-4.883,376.953,114.258,8.301,1599.934
1686274894.043,20.020,-68.359,-39.062,16.602,1599.938
1686274894.047,-37.598,-578.125,-141.113,-40.527,1599.942
1686274894.051,-76.172,-325.195,-54.688,-55.664,1599.946
1686274894.054,-26.855,35.645,49.805,-5.371,1599.950
1686274894.058,24.414,-62.012,-17.090,25.879,1599.954
1686274894.062,-20.996,-793.457,-291.992,-21.973,1599.958
1686274894.066,-82.031,-239.258,-7.324,-82.031,1599.962
1686274894.070,-55.176,470.215,156.250,-32.715,1599.966
