timestamps,TP9,AF7,AF8,TP10
1628437498.966,37.109,-57.617,-27.832,20.996
1628437498.970,75.195,-67.871,-25.879,40.527
1628437498.974,-46.387,-615.723,-30.762,-67.383
1628437498.978,-110.840,-604.004,-29.297,-105.957
1628437498.982,-8.789,-247.559,-27.344,-5.859
1628437498.986,93.750,-397.461,-30.762,60.059
1628437498.990,-19.043,-954.590,-36.621,-22.461
1628437498.993,-132.812,-920.410,-41.016,-105.957
1628437498.997,-46.387,-311.035,-35.156,-48.340
1628437499.001,74.219,-388.184,-31.738,53.711
1628437499.005,17.090,-842.285,-35.156,-3.906
1628437499.009,-99.121,-623.047,-32.227,-106.934
1628437499.026,-82.031,-411.133,-22.461,-62.012
1628437499.030,48.340,-400.391,-19.531,43.457
1628437499.034,75.195,-438.477,-28.809,12.207
1628437499.038,-84.473,-453.125,-38.574,-92.773
1628437499.042,-130.371,-512.207,-33.203,-80.566
1628437499.046,23.926,-683.594,-26.855,39.551
1628437499.050,70.801,-809.570,-26.855,55.176
1628437499.053,-41.504,-867.676,-28.809,-58.105
1628437499.057,-121.094,-915.039,-30.762,-99.609
1628437499.061,-31.738,-950.684,-24.414,23.926
1628437499.065,81.055,-886.230,-23.926,89.355
1628437499.069,-2.930,-499.512,-32.227,-43.457
1628437499.070,-114.746,-591.309,-29.785,-110.352
1628437499.074,-80.566,-629.395,-24.902,-26.367
1628437499.078,65.430,-162.109,-27.832,53.711
1628437499.082,46.875,-138.184,-34.180,-11.230
1628437499.086,-86.914,-638.184,-34.180,-85.449
1628437499.090,-73.242,-884.277,-32.715,-37.598
1628437499.094,57.617,-458.008,-30.273,62.012
1628437499.097,109.375,-72.754,-32.227,41.992
1628437499.101,7.812,-497.559,-40.527,-42.969
1628437499.105,-70.312,-984.863,-41.504,-55.176
1628437499.109,11.719,-619.629,-36.621,0.488
1628437499.113,77.148,-119.141,-33.203,20.020
1628437499.116,-14.160,-538.574,-35.156,-53.711
1628437499.120,-123.047,-909.668,-32.715,-93.262
1628437499.124,-50.293,-366.699,-28.320,-25.391
1628437499.128,85.938,-35.156,-20.996,51.270
1628437499.132,21.973,-499.023,-23.438,-20.020
1628437499.136,-105.957,-1000.000,-30.273,-100.586
1628437499.140,-74.707,-825.195,-20.508,-35.156
1628437499.143,50.293,-532.715,-16.113,54.688
1628437499.147,21.484,-743.164,-22.949,23.926
1628437499.151,-102.539,-1000.000,-29.297,-67.383
1628437499.155,-125.977,-593.750,-26.367,-83.008
1628437499.159,6.836,-139.648,-18.066,23.438
1628437499.162,53.223,-481.445,-22.949,33.203
1628437499.166,-71.289,-779.785,-31.250,-75.684
1628437499.170,-156.250,-537.109,-29.785,-111.816
1628437499.174,-41.992,-337.891,-24.414,-7.812
1628437499.178,54.688,-596.680,-27.832,38.574
1628437499.182,-62.500,-931.152,-38.086,-69.336
1628437499.186,-155.273,-861.328,-36.133,-124.512
1628437499.189,-92.285,-698.730,-33.203,-31.250
1628437499.193,35.645,-810.547,-34.180,57.617
1628437499.197,-5.859,-629.883,-32.715,-26.367
1628437499.201,-127.930,-498.047,-25.879,-104.004
1628437499.205,-94.238,-729.004,-23.438,-46.387
1628437499.206,51.270,-552.734,-27.832,50.781
1628437499.210,38.086,-158.203,-29.785,7.812
1628437499.214,-73.242,-443.359,-33.691,-87.402
1628437499.218,-94.238,-797.363,-30.273,-67.871
1628437499.222,23.438,-474.609,-23.926,26.855
