timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp
1686111544.949,-30.762,277.344,107.910,-38.086,1551.846
1686111544.953,2.441,136.719,74.707,33.691,1551.850
1686111544.957,-0.977,363.770,151.367,-6.836,1551.854
1686111544.961,-43.945,172.852,81.055,-82.031,1551.858
1686111544.965,-52.246,-253.906,-99.609,-53.711,1551.861
1686111544.969,-6.836,-441.406,-144.043,30.762,1551.865
1686111544.973,15.625,-22.461,99.121,13.672,1551.869
1686111544.976,-29.785,375.488,183.105,-71.777,1551.873
1686111544.980,-60.059,-186.523,-98.633,-67.383,1551.877
1686111544.984,-13.672,-573.242,-181.152,16.113,1551.881
1686111544.988,31.738,261.719,175.293,40.527,1551.885
1686111544.992,-8.789,442.383,157.715,-36.133,1551.889
1686111544.992,-8.789,442.383,157.715,-36.133,1551.889
1686111544.995,-51.758,-21.973,-28.809,-90.332,1551.892
1686111544.999,-43.457,-202.637,-54.199,-41.992,1551.895
1686111545.003,4.883,-79.102,59.570,30.762,1551.899
1686111545.006,17.578,-115.234,31.250,8.789,1551.903
1686111545.010,-28.809,-260.254,-35.645,-74.219,1551.907
1686111545.014,-41.016,29.785,71.777,-70.801,1551.911
1686111545.018,14.160,358.398,180.176,21.973,1551.915
1686111545.022,38.574,344.238,142.578,41.504,1551.919
1686111545.024,-23.438,-576.172,-293.457,-38.086,1551.921
1686111545.028,-68.359,-906.738,-346.191,-75.195,1551.925
1686111545.032,-23.438,73.242,129.395,-3.418,1551.929
1686111545.036,20.996,228.027,103.027,43.457,1551.933
1686111545.040,-8.301,59.570,27.344,-40.527,1551.936
1686111545.044,-59.082,-37.598,-11.719,-103.027,1551.940
1686111545.048,-46.875,97.656,125.000,-31.738,1551.944
1686111545.051,5.859,-15.625,1.953,43.945,1551.948
1686111545.055,6.836,-687.988,-315.430,3.906,1551.952
1686111545.059,-36.621,-139.648,43.945,-79.590,1551.956
1686111545.063,-38.574,423.340,196.289,-59.082,1551.960
1686111545.067,14.648,-54.688,-13.184,21.973,1551.964
1686111545.069,24.414,-139.648,10.254,7.324,1551.966
1686111545.073,-40.039,250.488,138.672,-76.660,1551.970
1686111545.077,-69.824,165.527,53.223,-71.777,1551.973
1686111545.081,-24.414,131.836,111.816,14.648,1551.977
1686111545.085,3.906,202.148,142.578,29.785,1551.981
1686111545.089,-25.391,-93.262,-82.031,-51.270,1551.985
1686111545.093,-42.480,-176.270,-49.805,-90.332,1551.989
1686111545.096,-11.719,-610.840,-221.191,-3.906,1551.993
1686111545.100,12.207,-748.535,-189.941,49.316,1551.997
1686111545.104,-8.301,225.586,218.750,-28.809,1552.001
1686111545.108,-50.781,202.148,39.062,-92.773,1552.005
1686111545.112,-39.062,-99.121,19.531,-36.133,1552.009
1686111545.114,21.973,297.852,187.500,45.898,1552.011
1686111545.118,16.602,560.059,189.453,2.441,1552.015
1686111545.122,-42.480,98.633,-47.852,-69.336,1552.018
1686111545.126,-37.109,-292.969,-113.281,-36.621,1552.022
1686111545.130,4.395,219.727,187.500,37.598,1552.026
1686111545.134,3.906,240.234,140.137,37.109,1552.030
1686111545.138,-33.691,-392.090,-167.969,-41.504,1552.034
1686111545.141,-52.246,-637.695,-263.672,-60.547,1552.038
1686111545.145,-2.441,110.840,138.184,12.207,1552.042
1686111545.149,32.715,487.793,221.191,41.992,1552.046
1686111545.153,-8.301,70.801,7.812,-30.762,1552.050
1686111545.157,-51.758,-8.301,25.879,-75.195,1552.054
1686111545.160,-31.738,335.449,180.176,-11.719,1552.057
1686111545.164,12.695,277.832,94.238,34.180,1552.061
1686111545.168,-4.883,-324.707,-80.078,-27.832,1552.065
1686111545.172,-46.875,-296.387,8.301,-93.262,1552.069
1686111545.176,-30.762,229.980,155.762,-40.039,1552.073
1686111545.180,8.789,121.582,114.258,47.363,1552.077
1686111545.184,-5.371,-568.359,-193.359,20.996,1552.081
1686111545.187,-55.176,-714.355,-245.605,-73.242,1552.085
1686111545.191,-38.086,88.379,109.375,-55.664,1552.089
1686111545.195,27.344,334.961,140.625,41.992,1552.092
1686111545.199,39.062,-265.137,-62.012,33.203,1552.096
1686111545.203,1.953,-182.617,14.160,-51.270,1552.100
1686111545.204,-33.691,336.426,157.715,-59.082,1552.116
1686111545.208,-18.555,150.879,74.219,18.555,1552.120
1686111545.212,19.043,64.941,79.102,47.852,1552.124
1686111545.216,-5.859,245.117,109.863,-39.062,1552.128
1686111545.220,-48.340,65.918,69.336,-103.516,1552.132
1686111545.224,-25.879,-322.754,-121.094,-26.855,1552.135
1686111545.228,6.836,-811.523,-290.039,43.945,1552.139
1686111545.231,-9.277,-219.727,65.430,-16.113,1552.143
1686111545.235,-44.922,316.406,154.785,-84.473,1552.147
1686111545.239,-37.109,19.531,44.922,-38.086,1552.151
1686111545.243,22.461,183.594,139.648,43.945,1552.155
1686111545.247,28.809,495.117,209.473,16.602,1552.159
1686111545.264,-23.438,346.191,105.469,-61.523,1552.161
1686111545.268,-44.434,25.391,8.789,-55.664,1552.165
1686111545.272,-6.836,156.250,96.191,18.066,1552.169
1686111545.276,20.996,403.809,169.922,26.855,1552.173
1686111545.280,-21.484,223.145,56.641,-56.152,1552.177
1686111545.284,-53.223,-307.617,-130.371,-83.496,1552.181
1686111545.288,-9.277,-351.074,-8.301,-1.465,1552.185
1686111545.291,32.227,-61.035,106.445,41.016,1552.189
1686111545.295,3.418,-105.957,24.902,-35.645,1552.193
1686111545.299,-40.039,-683.594,-283.691,-72.266,1552.197
1686111545.303,-28.809,-853.027,-310.059,0.977,1552.201
1686111545.307,18.066,127.930,143.555,52.246,1552.204
1686111545.309,9.766,284.668,83.984,-1.465,1552.206
1686111545.313,-41.992,4.883,-16.113,-80.566,1552.210
1686111545.317,-41.016,291.016,146.484,-49.805,1552.214
1686111545.321,16.113,469.727,184.570,36.133,1552.218
1686111545.325,22.461,165.527,50.781,20.996,1552.222
1686111545.329,-30.762,-298.828,-132.812,-59.082,1552.226
1686111545.333,-57.129,-171.387,3.906,-71.289,1552.229
1686111545.336,-19.531,373.047,250.000,14.648,1552.233
1686111545.340,12.207,-55.176,-30.273,50.781,1552.237
1686111545.344,-27.344,-748.535,-271.973,-32.227,1552.241
