timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp
1686197896.027,-5.859,250.000,219.238,-16.113,1300.924
1686197896.031,27.344,439.453,156.738,-4.395,1300.928
1686197896.035,-15.625,109.863,-7.324,-49.805,1300.932
1686197896.039,-52.246,61.523,-2.930,-72.266,1300.936
1686197896.043,-18.555,256.836,95.703,-31.738,1300.940
1686197896.047,21.973,98.633,35.156,-7.812,1300.944
1686197896.050,-2.441,-593.262,-251.465,-30.762,1300.948
1686197896.054,-49.805,-570.801,-181.641,-57.129,1300.952
1686197896.058,-36.621,225.586,172.852,-40.039,1300.956
1686197896.062,4.395,249.023,80.566,3.906,1300.960
1686197896.066,6.836,29.785,1.953,-2.930,1300.963
1686197896.070,-37.598,-100.098,-21.484,-38.574,1300.967
1686197896.071,-55.664,96.680,55.664,-33.691,1300.995
1686197896.075,-13.184,182.129,43.945,1.953,1300.999
1686197896.079,14.648,-128.418,-31.250,-0.488,1301.003
1686197896.083,-23.438,-155.273,-43.945,-47.852,1301.007
1686197896.087,-62.500,-134.277,-50.293,-62.500,1301.011
1686197896.091,-30.273,-166.016,-26.855,-11.719,1301.015
1686197896.094,0.488,-838.867,-335.938,10.742,1301.019
1686197896.098,-16.602,-572.754,-109.863,-38.574,1301.023
1686197896.102,-54.688,241.699,194.824,-65.918,1301.027
1686197896.106,-46.875,59.570,58.105,-30.762,1301.030
1686197896.110,9.766,20.508,77.148,0.000,1301.034
1686197896.114,6.836,305.176,155.762,-21.973,1301.038
1686197896.118,-49.805,321.289,88.867,-58.105,1301.041
1686197896.122,-58.105,-68.359,-81.543,-43.457,1301.045
1686197896.126,0.488,-68.359,4.883,-4.395,1301.049
1686197896.130,25.391,311.035,127.930,-14.160,1301.053
1686197896.134,-27.832,358.887,29.785,-56.152,1301.057
1686197896.138,-68.848,-453.613,-341.797,-46.875,1301.061
1686197896.141,-26.367,-681.641,-227.539,-5.859,1301.065
1686197896.145,27.832,285.645,236.816,-3.906,1301.069
1686197896.149,-7.324,234.863,6.348,-38.574,1301.072
1686197896.153,-65.430,-137.695,-105.469,-57.617,1301.076
1686197896.157,-45.898,82.520,71.289,-26.367,1301.080
1686197896.161,-11.719,366.699,153.809,-13.184,1301.084
1686197896.175,-31.250,115.723,-42.480,-39.551,1301.072
1686197896.179,-67.871,-245.117,-169.922,-61.523,1301.076
1686197896.183,-57.129,96.191,105.469,-36.133,1301.080
1686197896.187,-4.883,145.996,74.707,5.371,1301.084
1686197896.191,-4.883,-288.086,-193.359,-18.066,1301.087
1686197896.195,-72.754,-842.773,-443.359,-65.918,1301.091
1686197896.198,-85.938,-651.367,-135.742,-51.758,1301.095
1686197896.202,-17.090,257.324,281.250,-12.207,1301.099
1686197896.206,1.953,49.805,-19.531,-15.137,1301.103
1686197896.210,-55.176,-248.047,-123.047,-51.758,1301.107
1686197896.214,-81.543,193.359,136.230,-67.871,1301.111
1686197896.218,-24.414,419.434,188.477,-26.855,1301.115
1686197896.220,3.906,-133.789,-100.586,1.953,1301.122
1686197896.224,-37.109,-528.809,-225.098,-29.297,1301.126
1686197896.228,-67.871,169.922,142.578,-52.734,1301.130
1686197896.232,-38.574,340.820,124.023,-25.391,1301.134
1686197896.236,5.371,126.953,63.477,-0.488,1301.138
1686197896.240,-18.066,-115.723,-59.082,-28.320,1301.142
1686197896.243,-67.383,-194.824,-127.930,-61.035,1301.146
1686197896.247,-49.316,11.230,36.133,-41.992,1301.150
1686197896.251,1.953,-510.742,-205.566,-7.324,1301.154
1686197896.255,8.301,-694.824,-171.875,-12.207,1301.158
1686197896.259,-31.738,180.664,179.199,-48.828,1301.162
1686197896.263,-43.457,122.070,29.785,-32.227,1301.165
1686197896.265,6.348,-9.766,58.105,8.789,1301.161
1686197896.269,28.320,269.043,143.066,0.977,1301.165
1686197896.273,-9.766,342.285,110.840,-36.133,1301.169
1686197896.277,-49.805,-101.074,-124.512,-38.574,1301.173
1686197896.281,-23.926,-411.133,-149.902,-1.953,1301.177
1686197896.285,9.277,-97.168,73.242,1.465,1301.181
1686197896.288,-13.672,-55.176,32.715,-37.598,1301.185
1686197896.292,-49.805,-357.422,-178.711,-52.246,1301.189
1686197896.296,-37.109,-756.348,-279.297,-18.066,1301.193
1686197896.300,23.926,-291.992,84.961,7.324,1301.197
1686197896.304,15.137,145.996,150.879,-19.043,1301.200
1686197896.308,-53.711,-201.660,-41.504,-53.223,1301.204
1686197896.312,-50.293,-202.637,4.395,-30.273,1301.209
1686197896.316,12.695,312.500,164.062,4.883,1301.213
1686197896.320,10.742,362.793,113.770,-17.090,1301.217
1686197896.324,-60.547,-174.316,-72.754,-57.617,1301.221
1686197896.328,-69.336,-371.582,-42.969,-51.270,1301.225
