timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp
1686620932.681,97.656,-300.781,118.652,86.914,310.577
1686620932.685,3.906,282.715,75.684,-16.113,310.581
1686620932.689,-7.812,102.539,33.691,-24.414,310.585
1686620932.693,85.938,-55.664,137.207,69.824,310.589
1686620932.697,122.559,301.758,83.008,105.957,310.593
1686620932.701,28.809,111.816,12.695,36.133,310.597
1686620932.705,-48.340,-352.539,33.691,-32.227,310.601
1686620932.708,35.156,-807.129,75.684,42.480,310.604
1686620932.712,133.789,-216.309,158.691,129.883,310.608
1686620932.716,74.707,510.742,64.453,68.359,310.612
1686620932.720,-21.484,29.785,2.441,-13.184,310.616
1686620932.724,30.762,-399.902,131.836,25.391,310.620
1686620932.724,140.625,204.102,141.602,119.141,310.621
1686620932.728,111.328,498.047,34.668,100.098,310.625
1686620932.732,0.000,-9.766,23.438,-1.465,310.628
1686620932.736,6.836,-84.961,107.910,-3.906,310.632
1686620932.740,114.746,156.250,59.082,90.820,310.636
1686620932.744,131.348,79.590,39.551,108.887,310.640
1686620932.748,24.414,-362.793,-4.395,17.090,310.644
1686620932.751,-24.414,-952.637,58.105,-17.090,310.648
1686620932.755,79.590,-139.648,247.559,66.895,310.652
1686620932.759,151.367,524.414,87.891,125.488,310.656
1686620932.763,66.406,-81.543,-31.738,53.711,310.660
1686620932.767,-6.836,-109.863,65.918,-20.508,310.664
1686620932.784,67.383,382.812,95.215,41.992,310.680
1686620932.788,149.414,448.730,50.293,129.883,310.684
1686620932.792,95.703,-43.457,26.367,100.586,310.688
1686620932.796,12.207,-36.621,51.758,6.836,310.692
1686620932.800,49.805,250.488,76.660,36.133,310.696
1686620932.804,152.832,41.992,42.480,142.578,310.700
1686620932.808,139.160,-621.094,29.297,126.953,310.704
1686620932.811,33.691,-363.281,115.723,24.414,310.708
1686620932.815,23.926,223.633,79.102,14.160,310.712
1686620932.819,120.117,214.844,47.363,112.305,310.716
1686620932.823,153.809,249.023,77.148,150.391,310.719
1686620932.827,60.547,298.828,54.688,59.570,310.723
1686620932.815,-3.906,97.656,36.133,4.883,310.724
1686620932.819,79.102,-147.949,76.660,95.215,310.728
1686620932.823,145.020,-86.914,121.582,160.156,310.732
1686620932.827,79.102,277.344,71.289,92.773,310.735
1686620932.831,2.441,178.711,17.090,15.625,310.739
1686620932.835,61.523,-296.387,59.570,68.848,310.743
1686620932.839,159.180,-323.242,120.605,161.133,310.747
1686620932.842,120.117,-85.938,79.102,128.906,310.751
1686620932.846,14.160,77.148,54.199,37.598,310.755
1686620932.850,34.668,-348.145,12.207,64.941,310.759
1686620932.854,148.438,-575.684,162.598,175.293,310.763
1686620932.858,161.621,317.871,139.648,165.039,310.767
1686620932.889,55.176,339.355,2.441,59.570,310.785
1686620932.893,31.738,-132.324,66.406,41.016,310.789
1686620932.897,140.625,186.523,83.008,141.602,310.793
1686620932.901,169.922,362.305,51.270,184.570,310.797
1686620932.905,76.172,3.418,14.648,98.633,310.801
1686620932.909,19.531,-766.602,49.316,52.734,310.805
1686620932.913,117.188,-442.871,206.543,137.695,310.809
1686620932.916,209.961,482.910,105.469,197.754,310.813
1686620932.920,143.066,312.988,8.301,141.602,310.816
1686620932.924,44.922,-90.332,91.797,63.477,310.820
1686620932.928,102.539,208.496,105.957,103.516,310.824
1686620932.932,207.520,534.180,58.105,190.430,310.828
1686620932.919,165.527,258.789,23.926,157.227,310.815
1686620932.923,43.945,2.930,49.316,55.176,310.819
1686620932.927,47.852,189.941,71.777,65.918,310.823
1686620932.931,160.645,427.246,63.477,164.551,310.827
1686620932.935,168.945,220.215,31.738,175.781,310.831
1686620932.939,62.988,-293.457,31.250,78.613,310.835
1686620932.943,33.691,-376.465,77.148,49.316,310.839
1686620932.946,145.020,-44.434,83.984,146.484,310.843
1686620932.950,201.660,-211.426,17.578,193.359,310.847
1686620932.954,96.680,-567.383,119.141,116.699,310.851
1686620932.958,32.715,-47.852,132.812,60.547,310.855
1686620932.962,112.793,403.320,51.270,134.277,310.858
1686620932.979,188.477,-196.777,-21.484,210.938,310.904
1686620932.983,137.695,-687.500,88.379,166.016,310.908
1686620932.987,61.035,68.359,101.074,86.426,310.912
1686620932.991,109.863,261.719,45.410,122.070,310.915
1686620932.995,210.938,127.930,122.070,215.332,310.919
1686620932.999,188.477,40.527,63.477,197.266,310.923
1686620933.003,84.961,29.297,67.871,100.098,310.927
1686620933.006,86.426,70.312,25.879,106.934,310.931
1686620933.010,180.176,-628.906,12.207,209.473,310.935
1686620933.014,202.637,-183.594,130.859,219.727,310.939
1686620933.018,113.770,480.469,49.805,121.582,310.943
1686620933.022,75.195,144.531,6.348,83.496,310.947
1686620933.011,172.852,90.820,97.656,164.062,310.909
1686620933.015,227.051,501.953,77.148,216.797,310.913
1686620933.019,135.742,512.207,4.883,152.832,310.917
1686620933.023,58.594,67.383,18.555,84.961,310.921
1686620933.027,139.648,46.875,75.195,156.250,310.924
1686620933.031,233.398,133.301,59.570,236.328,310.928
1686620933.035,177.246,22.949,13.184,182.617,310.932
1686620933.038,69.824,-366.211,18.555,97.656,310.936
1686620933.042,107.910,-309.082,125.000,134.277,310.940
1686620933.046,211.426,407.715,101.562,225.098,310.944
1686620933.050,184.570,551.270,11.719,202.637,310.948
1686620933.054,69.336,-363.281,-62.500,101.562,310.952
1686620933.056,62.500,-736.816,135.254,93.750,310.952
1686620933.060,187.500,317.383,183.594,191.895,310.956
1686620933.064,220.703,490.234,11.230,227.051,310.960
1686620933.068,121.582,-260.742,43.945,140.625,310.964
1686620933.072,76.172,-105.469,76.172,93.750,310.968
1686620933.076,167.969,102.051,45.898,181.641,310.972
1686620933.080,239.258,97.168,44.922,246.582,310.976
1686620933.083,160.156,-587.891,-15.137,187.012,310.980
1686620933.087,69.336,-894.043,164.551,100.586,310.984
1686620933.091,134.766,147.949,198.730,135.742,310.987
1686620933.095,231.445,455.078,30.273,230.957,310.991
1686620933.099,184.082,258.789,57.617,187.988,310.995
1686620933.100,91.309,282.227,52.246,93.750,310.996
1686620933.104,124.512,198.730,32.715,128.418,311.000
1686620933.108,228.027,25.391,59.570,228.516,311.004
1686620933.112,226.074,70.312,93.750,217.285,311.008
1686620933.116,123.047,149.902,28.809,125.000,311.012
1686620933.120,101.562,-41.504,23.438,113.770,311.016
1686620933.124,187.988,-264.160,34.668,212.402,311.020
1686620933.127,197.266,-822.266,51.270,245.117,311.024
1686620933.131,110.352,-159.668,119.629,147.461,311.028
1686620933.135,60.547,376.465,51.758,90.820,311.032
1686620933.139,137.695,-83.984,-21.973,163.574,311.036
1686620933.143,217.285,235.352,48.828,225.586,311.039
1686620933.159,159.668,624.023,58.594,169.922,311.055
1686620933.163,70.801,280.762,6.348,84.473,311.059
1686620933.167,115.234,11.719,56.152,127.930,311.063
1686620933.171,219.238,377.930,62.500,228.027,311.067
1686620933.175,188.477,318.359,43.457,195.312,311.071
1686620933.179,82.031,-149.902,11.230,100.586,311.075
1686620933.183,99.609,-833.984,35.156,132.812,311.079
1686620933.186,199.707,-462.891,181.641,229.004,311.083
1686620933.190,201.660,454.102,71.777,222.656,311.086
1686620933.194,110.840,243.652,-25.391,124.512,311.090
1686620933.198,80.078,3.418,60.059,91.797,311.094
1686620933.202,176.270,390.625,80.078,182.129,311.098
1686620933.189,223.633,611.328,34.668,223.633,311.100
1686620933.193,127.441,192.383,-8.301,144.043,311.104
1686620933.197,55.176,-60.059,38.086,82.031,311.108
1686620933.201,124.512,276.855,66.895,132.812,311.112
1686620933.205,195.801,508.789,37.598,185.547,311.115
1686620933.209,122.070,-90.332,20.996,128.906,311.119
1686620933.213,34.668,-724.121,75.684,53.711,311.123
1686620933.216,82.031,-396.484,78.125,85.449,311.127
1686620933.220,179.688,89.844,56.152,170.898,311.131
1686620933.224,149.902,-210.449,-14.648,160.645,311.135
1686620933.228,35.156,-861.328,33.691,77.148,311.139
1686620933.232,42.480,-122.070,120.117,69.336,311.143
1686620933.251,150.879,443.359,46.875,164.551,311.147
1686620933.255,162.109,166.016,10.742,180.664,311.151
1686620933.259,66.895,190.918,29.785,85.938,311.155
1686620933.263,33.691,267.578,46.387,49.805,311.159
1686620933.267,125.000,231.445,63.477,135.742,311.163
1686620933.271,173.340,-100.098,78.613,196.289,311.167
1686620933.275,85.449,-226.074,51.758,98.145,311.171
1686620933.278,20.020,107.422,47.852,12.207,311.175
1686620933.282,100.098,61.523,10.254,93.750,311.179
1686620933.286,193.848,-543.945,32.715,198.242,311.183
1686620933.290,136.719,-104.980,74.707,143.555,311.186
1686620933.294,10.742,301.758,20.996,18.555,311.190
1686620933.294,31.250,-22.461,20.508,29.785,311.190
1686620933.298,139.648,-137.207,78.613,125.488,311.194
1686620933.302,132.324,318.848,55.176,111.816,311.198
1686620933.306,19.043,332.031,8.789,12.695,311.202
1686620933.310,3.418,-92.285,42.480,18.555,311.206
1686620933.314,111.328,-184.570,90.332,127.441,311.210
1686620933.318,135.742,-102.051,48.828,151.367,311.214
1686620933.321,28.320,-115.723,26.855,57.617,311.218
1686620933.325,-22.949,-487.305,-8.789,23.926,311.222
1686620933.329,69.824,-944.824,41.504,119.141,311.225
1686620933.333,143.555,-36.621,123.535,174.316,311.229
1686620933.337,61.523,382.812,23.438,110.352,311.233
1686620933.340,-24.902,-313.965,-11.719,50.293,311.237
1686620933.344,42.969,35.645,73.730,110.352,311.241
1686620933.348,140.137,639.160,68.359,188.965,311.245
1686620933.352,83.008,425.781,15.137,145.508,311.249
1686620933.356,-36.133,-195.312,54.688,48.340,311.253
1686620933.360,-4.883,-328.613,71.289,65.918,311.256
1686620933.364,104.492,132.324,82.520,158.691,311.260
1686620933.367,88.379,284.668,16.113,151.367,311.264
1686620933.371,-31.738,-645.508,-13.672,48.828,311.268
1686620933.375,-45.410,-395.020,99.121,18.555,311.272
1686620933.379,70.801,422.363,60.059,115.234,311.276
1686620933.383,103.516,336.426,6.836,143.066,311.280
1686620933.388,8.301,118.652,31.738,38.574,311.283
1686620933.392,-44.434,155.273,38.086,-25.879,311.287
1686620933.396,41.016,174.805,13.672,47.852,311.291
1686620933.400,109.863,27.832,24.414,117.188,311.294
1686620933.404,41.016,-141.602,42.969,44.434,311.298
1686620933.408,-48.340,-273.438,29.785,-39.551,311.302
1686620933.412,4.883,-123.047,43.457,24.902,311.306
1686620933.415,95.215,-201.660,1.465,125.488,311.310
1686620933.419,46.387,-862.305,5.859,85.449,311.314
1686620933.423,-55.664,-282.715,73.730,-34.668,311.318
1686620933.427,-40.527,271.484,37.109,-33.203,311.322
1686620933.431,61.523,46.875,-0.488,71.289,311.326
1686620933.430,69.336,314.453,22.949,68.848,311.327
1686620933.434,-33.691,426.758,11.230,-32.227,311.331
1686620933.438,-63.477,140.625,21.973,-50.781,311.335
1686620933.442,22.461,8.789,98.145,34.180,311.339
1686620933.446,62.012,258.301,40.527,76.172,311.343
1686620933.450,-22.949,103.027,8.789,-0.488,311.347
1686620933.454,-99.609,-359.863,8.789,-56.152,311.350
1686620933.457,-35.156,-797.852,32.715,15.137,311.354
1686620933.461,50.293,-174.316,136.230,65.430,311.358
1686620933.465,-10.254,438.477,27.832,-0.977,311.362
1686620933.469,-111.816,-18.066,-21.484,-83.496,311.366
1686620933.473,-61.035,-393.555,137.207,-42.969,311.370
1686620933.474,44.922,268.555,101.074,56.641,311.370
1686620933.478,10.254,551.758,-11.230,30.273,311.374
1686620933.482,-89.844,20.508,7.812,-75.195,311.378
1686620933.486,-83.008,-24.902,49.316,-73.242,311.382
1686620933.490,19.043,250.977,27.832,23.438,311.386
1686620933.494,29.785,114.258,10.742,37.109,311.390
1686620933.498,-88.867,-318.848,-33.203,-71.289,311.394
1686620933.501,-135.742,-968.262,18.066,-119.141,311.398
1686620933.505,-27.344,-349.609,161.621,-31.738,311.401
1686620933.509,27.832,485.352,50.781,12.695,311.405
1686620933.513,-67.383,62.988,-64.453,-72.754,311.409
1686620933.517,-141.113,-78.125,-8.789,-143.555,311.413
1686620933.534,-64.941,311.523,43.457,-69.336,311.443
1686620933.538,29.785,452.148,13.672,25.879,311.447
1686620933.542,-28.320,101.074,5.371,-21.973,311.450
1686620933.546,-148.438,29.297,23.438,-137.207,311.454
1686620933.550,-125.488,231.445,26.855,-112.793,311.458
1686620933.554,-4.395,79.590,15.625,1.953,311.462
1686620933.558,-20.508,-603.027,-3.418,-7.324,311.466
1686620933.561,-131.348,-378.418,34.668,-124.023,311.470
1686620933.565,-143.066,220.703,16.113,-140.137,311.474
1686620933.569,-44.434,156.250,-8.301,-33.691,311.478
1686620933.573,-17.578,-73.242,11.230,-7.812,311.482
1686620933.577,-111.328,63.965,6.348,-105.469,311.486
1686620933.565,-163.086,225.098,-1.465,-150.879,311.474
1686620933.569,-79.590,56.641,-12.695,-65.918,311.478
1686620933.573,-21.973,-40.527,-1.953,-9.766,311.482
1686620933.577,-98.633,179.688,-3.906,-97.168,311.485
1686620933.581,-172.852,120.117,-13.672,-177.246,311.489
1686620933.585,-112.793,-322.266,-8.301,-104.980,311.493
1686620933.589,-24.414,-903.320,13.672,-16.602,311.497
1686620933.592,-57.129,-449.219,51.758,-72.266,311.501
1686620933.596,-154.297,179.199,0.000,-167.480,311.505
1686620933.600,-136.230,-353.516,-39.062,-138.184,311.509
1686620933.604,-27.832,-473.145,62.500,-40.039,311.513
1686620933.608,-28.320,351.562,25.879,-51.758,311.517
1686620933.625,-140.137,235.840,-45.410,-159.180,311.522
1686620933.629,-163.086,-358.887,-32.715,-170.410,311.526
1686620933.633,-48.340,58.105,11.719,-64.941,311.530
1686620933.637,-3.418,558.594,9.766,-26.855,311.534
1686620933.641,-101.562,238.281,-46.387,-112.793,311.538
1686620933.645,-167.480,-715.820,-47.852,-153.809,311.541
1686620933.649,-83.008,-574.219,55.176,-83.008,311.545
1686620933.652,-3.418,375.000,28.320,-26.367,311.549
1686620933.656,-78.613,191.406,-57.129,-92.285,311.553
1686620933.660,-169.922,-531.738,38.086,-170.898,311.557
1686620933.664,-108.398,-96.191,67.383,-110.840,311.561
1686620933.668,-4.395,461.426,10.742,-12.207,311.565
1686620933.669,-55.176,207.520,-36.133,-49.805,311.565
1686620933.673,-160.645,-62.012,-9.766,-152.344,311.569
1686620933.677,-132.812,85.449,11.719,-132.812,311.573
1686620933.681,-19.043,167.480,-21.484,-25.879,311.577
1686620933.685,-22.461,-161.621,-36.133,-27.344,311.581
1686620933.689,-137.695,-681.641,8.301,-131.348,311.584
1686620933.693,-156.250,-569.824,23.926,-152.832,311.588
1686620933.696,-48.828,-155.762,33.691,-58.594,311.592
1686620933.700,-2.441,-239.258,-41.504,-13.184,311.596
1686620933.704,-90.820,-829.590,-34.668,-86.426,311.600
1686620933.708,-155.273,-202.148,43.457,-160.156,311.604
1686620933.712,-78.125,313.477,0.000,-98.633,311.608
