timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp
1686066428.668,36.133,388.672,214.355,5.371,733.577
1686066428.672,40.527,190.430,44.434,8.301,733.580
1686066428.676,-64.453,-146.973,-62.012,-32.227,733.584
1686066428.680,-83.496,14.160,54.688,-42.480,733.588
1686066428.684,17.090,290.527,169.922,-8.789,733.592
1686066428.688,50.781,-193.848,-101.562,22.461,733.596
1686066428.692,-44.434,-684.082,-244.629,-10.254,733.600
1686066428.695,-103.516,-110.352,57.129,-52.734,733.604
1686066428.699,-16.602,213.379,101.562,-21.973,733.608
1686066428.703,63.477,6.836,48.828,17.578,733.612
1686066428.707,1.953,-42.969,38.086,-5.371,733.616
1686066428.711,-87.891,-88.867,-33.691,-38.574,733.619
1686066428.726,-42.969,-275.391,-135.742,-15.625,733.636
1686066428.730,51.758,-333.496,-49.805,19.531,733.640
1686066428.734,21.973,-144.043,74.219,5.859,733.644
1686066428.738,-82.031,-199.707,-77.148,-35.156,733.648
1686066428.742,-74.219,-390.625,-162.598,-34.668,733.652
1686066428.746,40.039,-644.531,-243.652,22.461,733.656
1686066428.750,41.504,-883.301,-302.734,27.344,733.660
1686066428.753,-68.848,-145.996,60.059,-39.551,733.664
1686066428.757,-94.238,-73.242,-27.832,-49.316,733.668
1686066428.761,4.883,-363.281,-66.406,-3.906,733.671
1686066428.765,46.875,116.699,162.109,14.160,733.675
1686066428.769,-40.039,373.535,152.832,-25.391,733.679
1686066428.774,-108.398,-79.102,-67.383,-54.688,733.673
1686066428.778,-34.668,-247.559,-108.398,-24.414,733.676
1686066428.782,54.688,2.930,115.234,9.277,733.680
1686066428.786,1.465,250.488,196.289,-13.672,733.684
1686066428.790,-93.750,-165.039,-127.441,-47.363,733.688
1686066428.794,-62.500,-788.086,-359.375,-26.855,733.692
1686066428.798,34.180,-370.117,5.859,-0.977,733.696
1686066428.801,11.719,226.074,198.730,-15.137,733.700
1686066428.805,-92.773,-325.195,-182.129,-44.434,733.704
